,Date,Time,Distance away,Unadjusted_Temp,Temperature,Overheated,Average ambient temperature
0,12/10/2020,11:27:0,277.78,30.15,36.80,No,22.17
1,12/10/2020,11:27:0,277.78,29.73,36.68,No,22.17
2,12/10/2020,11:27:0,294.12,30.04,36.99,No,22.17
3,12/10/2020,11:27:0,277.78,30.13,36.78,No,22.17
4,12/10/2020,11:27:1,270.27,30.05,36.70,No,22.17
5,12/10/2020,11:27:1,256.41,29.03,36.98,No,22.16
6,12/10/2020,11:27:1,243.90,30.04,36.99,No,22.16
7,12/10/2020,11:27:1,263.16,30.02,36.97,No,22.16
8,12/10/2020,11:27:1,270.27,28.87,36.82,No,22.16
9,12/10/2020,11:27:1,277.78,29.20,36.85,No,22.15
10,12/10/2020,11:27:1,263.16,29.70,36.65,No,22.15
11,12/10/2020,11:27:2,285.71,29.20,36.85,No,22.15
12,12/10/2020,11:27:2,270.27,nan,No,22.15,
13,12/10/2020,11:27:2,285.71,29.23,36.88,No,22.15
14,12/10/2020,11:27:2,263.16,29.74,36.69,No,22.15
15,12/10/2020,11:27:2,277.78,30.06,36.71,No,22.15
16,12/10/2020,11:27:2,256.41,30.05,36.70,No,22.15
17,12/10/2020,11:27:2,294.12,30.07,36.72,No,22.14
18,12/10/2020,11:27:2,232.56,30.00,36.95,No,22.14
19,12/10/2020,11:27:3,270.27,30.01,36.96,No,22.14
20,12/10/2020,11:27:3,238.10,30.01,36.96,No,22.14
21,12/10/2020,11:27:3,263.16,30.04,36.99,No,22.14
22,12/10/2020,11:27:3,238.10,30.00,36.95,No,22.14
23,12/10/2020,11:27:3,277.78,30.04,36.99,No,22.14
24,12/10/2020,11:27:3,243.90,30.00,36.95,No,22.14
25,12/10/2020,11:27:3,270.27,30.00,36.95,No,22.14
26,12/10/2020,11:27:3,250.00,30.01,36.96,No,22.14
27,12/10/2020,11:27:4,285.71,30.01,36.96,No,22.13
28,12/10/2020,11:27:4,250.00,30.01,36.96,No,22.13
29,12/10/2020,11:27:4,285.71,30.00,36.95,No,22.13
30,12/10/2020,11:27:4,263.16,30.00,36.95,No,22.13
31,12/10/2020,11:27:4,285.71,30.00,36.95,No,22.13
32,12/10/2020,11:27:4,256.41,29.75,36.70,No,22.13
33,12/10/2020,11:27:4,263.16,30.00,36.95,No,22.13
34,12/10/2020,11:27:5,250.00,30.01,36.96,No,22.13
35,12/10/2020,11:27:5,263.16,30.04,36.99,No,22.13
36,12/10/2020,11:27:5,256.41,29.73,36.68,No,22.13
37,12/10/2020,11:27:5,270.27,30.00,36.95,No,22.13
38,12/10/2020,11:27:5,250.00,29.69,36.64,No,22.13
39,12/10/2020,11:27:5,263.16,30.00,36.95,No,22.12
40,12/10/2020,11:27:5,243.90,30.00,36.95,No,22.12
41,12/10/2020,11:27:6,243.90,29.68,36.63,No,22.11
42,12/10/2020,11:27:6,250.00,30.00,36.95,No,22.11
43,12/10/2020,11:27:6,263.16,30.00,36.95,No,22.11
44,12/10/2020,11:27:6,243.90,29.67,36.62,No,22.11
