,Date,Time,Distance away,Unadjusted_Temp,Temperature,Overheated,Average ambient temperature
0,19/10/2020,16:32:24,156.25,nan,No,24.49,
1,19/10/2020,16:32:24,156.25,nan,No,24.49,
2,19/10/2020,16:32:25,151.52,nan,No,24.48,
3,19/10/2020,16:32:25,161.29,nan,No,24.47,
4,19/10/2020,16:32:25,153.85,nan,No,24.46,
5,19/10/2020,16:32:26,158.73,34.00,37.15,No,24.46
6,19/10/2020,16:32:26,136.99,nan,No,24.45,
7,19/10/2020,16:32:27,149.25,nan,No,24.43,
8,19/10/2020,16:32:28,175.44,nan,No,24.42,
9,19/10/2020,16:32:28,181.82,33.00,36.95,No,24.42
10,19/10/2020,16:32:28,188.68,nan,No,24.41,
11,19/10/2020,16:32:29,192.31,nan,No,24.41,
12,19/10/2020,16:32:29,185.19,nan,No,24.40,
13,19/10/2020,16:32:33,263.16,30.60,36.55,No,24.33
14,19/10/2020,16:32:33,250.00,31.61,36.56,No,24.32
15,19/10/2020,16:32:33,222.22,33.00,36.95,No,24.32
16,19/10/2020,16:32:34,212.77,33.00,36.95,No,24.29
17,19/10/2020,16:32:35,204.08,31.47,36.42,No,24.28
18,19/10/2020,16:32:39,222.22,nan,No,24.17,
19,19/10/2020,16:32:39,217.39,32.17,36.82,No,24.17
20,19/10/2020,16:32:40,212.77,32.15,36.80,No,24.16
21,19/10/2020,16:32:40,208.33,33.00,36.95,No,24.16
22,19/10/2020,16:32:41,204.08,32.12,36.77,No,24.15
23,19/10/2020,16:32:41,222.22,32.39,36.34,No,24.14
24,19/10/2020,16:32:42,181.82,nan,No,24.13,
25,19/10/2020,16:32:42,208.33,26.00,36.95,No,24.12
26,19/10/2020,16:32:42,217.39,31.89,36.84,No,24.11
27,19/10/2020,16:32:43,227.27,31.80,36.75,No,24.10
28,19/10/2020,16:32:43,227.27,31.86,36.81,No,24.10
29,19/10/2020,16:32:43,222.22,31.80,36.75,No,24.09
30,19/10/2020,16:32:44,217.39,31.79,36.74,No,24.08
31,19/10/2020,16:32:44,200.00,nan,No,24.08,
32,19/10/2020,16:32:44,208.33,nan,No,24.06,
33,19/10/2020,16:32:45,204.08,nan,No,24.05,
34,19/10/2020,16:32:45,208.33,32.00,36.95,No,24.04
35,19/10/2020,16:32:46,212.77,32.00,36.95,No,24.03
36,19/10/2020,16:32:46,208.33,nan,No,24.02,
37,19/10/2020,16:32:47,200.00,32.00,36.95,No,24.01
38,19/10/2020,16:32:47,208.33,31.37,36.32,No,24.00
39,19/10/2020,16:32:47,208.33,28.78,36.73,No,23.99
40,19/10/2020,16:32:47,204.08,28.43,36.38,No,23.98
41,19/10/2020,16:32:48,200.00,31.37,36.32,No,23.98
42,19/10/2020,16:32:48,200.00,31.36,36.31,No,23.97
43,19/10/2020,16:32:48,208.33,31.37,36.32,No,23.96
44,19/10/2020,16:32:49,217.39,31.38,36.33,No,23.95
45,19/10/2020,16:32:49,227.27,31.65,36.60,No,23.94
46,19/10/2020,16:32:49,222.22,31.10,36.75,No,23.93
47,19/10/2020,16:32:50,208.33,32.00,36.95,No,23.92
48,19/10/2020,16:32:50,196.08,31.55,36.50,No,23.91
49,19/10/2020,16:32:50,192.31,32.00,36.95,No,23.90
50,19/10/2020,16:32:51,196.08,32.00,36.95,No,23.89
51,19/10/2020,16:32:51,185.19,32.00,36.95,No,23.88
52,19/10/2020,16:32:51,192.31,32.00,36.95,No,23.87
53,19/10/2020,16:32:52,185.19,32.00,36.95,No,23.86
54,19/10/2020,16:32:52,196.08,32.00,36.95,No,23.85
55,19/10/2020,16:32:52,192.31,32.07,36.72,No,23.84
56,19/10/2020,16:32:53,181.82,32.04,36.99,No,23.84
57,19/10/2020,16:32:53,185.19,32.00,36.95,No,23.83
58,19/10/2020,16:32:53,188.68,32.00,36.95,No,23.83
59,19/10/2020,16:32:54,185.19,32.00,36.95,No,23.82
60,19/10/2020,16:32:54,185.19,32.01,36.96,No,23.81
61,19/10/2020,16:32:54,185.19,32.06,36.71,No,23.81
62,19/10/2020,16:32:55,181.82,32.05,37.00,No,23.80
63,19/10/2020,16:32:55,178.57,32.02,36.97,No,23.79
64,19/10/2020,16:32:55,178.57,32.00,36.95,No,23.79
65,19/10/2020,16:32:56,175.44,32.00,36.95,No,23.78
66,19/10/2020,16:32:56,185.19,32.00,36.95,No,23.77
67,19/10/2020,16:32:56,178.57,31.19,36.84,No,23.77
68,19/10/2020,16:32:57,175.44,26.57,36.52,No,23.76
69,19/10/2020,16:32:57,181.82,33.00,36.95,No,23.75
70,19/10/2020,16:32:57,181.82,33.00,36.95,No,23.75
71,19/10/2020,16:32:58,188.68,33.00,36.95,No,23.75
72,19/10/2020,16:32:58,196.08,33.00,36.95,No,23.75
73,19/10/2020,16:32:58,192.31,33.00,36.95,No,23.75
74,19/10/2020,16:32:59,200.00,nan,No,23.75,
75,19/10/2020,16:32:59,200.00,32.00,36.95,No,23.75
76,19/10/2020,16:32:59,200.00,32.00,36.95,No,23.75
77,19/10/2020,16:33:0,196.08,32.00,36.95,No,23.75
78,19/10/2020,16:33:0,196.08,32.00,36.95,No,23.74
79,19/10/2020,16:33:1,200.00,32.00,36.95,No,23.74
80,19/10/2020,16:33:1,200.00,32.00,36.95,No,23.74
81,19/10/2020,16:33:1,200.00,32.00,36.95,No,23.74
82,19/10/2020,16:33:2,196.08,32.06,36.71,No,23.74
83,19/10/2020,16:33:2,200.00,nan,No,23.74,
84,19/10/2020,16:33:2,204.08,32.00,36.95,No,23.74
85,19/10/2020,16:33:3,200.00,32.00,36.95,No,23.74
86,19/10/2020,16:33:3,208.33,32.00,36.95,No,23.75
87,19/10/2020,16:33:3,196.08,32.00,36.95,No,23.75
88,19/10/2020,16:33:4,204.08,32.00,36.95,No,23.75
89,19/10/2020,16:33:4,204.08,32.00,36.95,No,23.75
90,19/10/2020,16:33:5,204.08,32.00,36.95,No,23.75
91,19/10/2020,16:33:5,212.77,32.00,36.95,No,23.75
92,19/10/2020,16:33:5,204.08,32.00,36.95,No,23.75
93,19/10/2020,16:33:6,196.08,32.00,36.95,No,23.75
94,19/10/2020,16:33:6,196.08,31.49,36.44,No,23.74
95,19/10/2020,16:33:6,196.08,32.00,36.95,No,23.74
96,19/10/2020,16:33:7,200.00,32.00,36.95,No,23.74
97,19/10/2020,16:33:7,196.08,32.00,36.95,No,23.74
98,19/10/2020,16:33:7,188.68,32.00,36.95,No,23.74
99,19/10/2020,16:33:8,196.08,32.00,36.95,No,23.74
