,Date,Time,Distance away,Unadjusted_Temp,Temperature,Overheated,Average ambient temperature
0,6/1/2021,10:39:2,123.46,30.00,36.95,No,21.17
1,6/1/2021,10:39:3,125.00,30.00,36.95,No,20.82
2,6/1/2021,10:39:4,125.00,30.00,36.95,No,20.77
3,6/1/2021,10:39:5,126.58,30.00,36.95,No,20.74
4,6/1/2021,10:39:5,123.46,30.00,36.95,No,20.72
5,6/1/2021,10:39:6,131.58,30.00,36.95,No,20.70
6,6/1/2021,10:39:6,135.14,30.00,36.95,No,20.68
7,6/1/2021,10:39:7,129.87,30.00,36.95,No,20.66
8,6/1/2021,10:39:7,133.33,30.00,36.95,No,20.64
9,6/1/2021,10:39:8,135.14,30.00,36.95,No,20.62
10,6/1/2021,10:39:9,128.21,nan,No,20.62,
11,6/1/2021,10:39:9,129.87,nan,No,20.65,
12,6/1/2021,10:39:10,131.58,nan,No,20.66,
13,6/1/2021,10:39:10,129.87,30.00,36.95,No,20.68
14,6/1/2021,10:39:11,131.58,30.00,36.95,No,20.69
15,6/1/2021,10:39:11,133.33,nan,No,20.70,
16,6/1/2021,10:39:12,135.14,nan,No,20.71,
17,6/1/2021,10:39:12,131.58,30.00,36.95,No,20.72
18,6/1/2021,10:39:13,133.33,nan,No,20.73,
19,6/1/2021,10:39:13,142.86,nan,No,20.74,
20,6/1/2021,10:39:14,133.33,nan,No,20.75,
21,6/1/2021,10:39:15,142.86,30.00,36.95,No,20.76
22,6/1/2021,10:39:15,136.99,30.00,36.95,No,20.76
23,6/1/2021,10:39:16,136.99,30.00,36.95,No,20.77
24,6/1/2021,10:39:16,136.99,30.00,36.95,No,20.77
25,6/1/2021,10:39:17,136.99,30.00,36.95,No,20.78
26,6/1/2021,10:39:18,129.87,30.00,36.95,No,20.78
27,6/1/2021,10:39:18,131.58,30.00,36.95,No,20.79
28,6/1/2021,10:39:19,123.46,30.00,36.95,No,20.80
29,6/1/2021,10:39:19,144.93,30.00,36.95,No,20.81
30,6/1/2021,10:39:20,133.33,30.00,36.95,No,20.81
31,6/1/2021,10:39:21,140.85,30.00,36.95,No,20.82
32,6/1/2021,10:39:21,131.58,30.00,36.95,No,20.82
33,6/1/2021,10:39:22,128.21,30.00,36.95,No,20.83
34,6/1/2021,10:39:22,135.14,30.00,36.95,No,20.83
35,6/1/2021,10:39:23,135.14,30.00,36.95,No,20.84
36,6/1/2021,10:39:23,131.58,30.00,36.95,No,20.84
37,6/1/2021,10:39:24,129.87,30.00,36.95,No,20.84
38,6/1/2021,10:39:24,125.00,30.00,36.95,No,20.85
39,6/1/2021,10:39:25,126.58,30.00,36.95,No,20.85
40,6/1/2021,10:39:25,125.00,30.00,36.95,No,20.86
41,6/1/2021,10:39:26,126.58,30.00,36.95,No,20.86
42,6/1/2021,10:39:27,126.58,30.00,36.95,No,20.86
43,6/1/2021,10:39:27,121.95,30.00,36.95,No,20.86
44,6/1/2021,10:39:28,135.14,30.00,36.95,No,20.86
45,6/1/2021,10:39:28,128.21,30.00,36.95,No,20.87
46,6/1/2021,10:39:29,125.00,30.00,36.95,No,20.87
47,6/1/2021,10:39:29,126.58,30.00,36.95,No,20.87
48,6/1/2021,10:39:30,125.00,30.00,36.95,No,20.87
49,6/1/2021,10:39:30,128.21,30.00,36.95,No,20.87
50,6/1/2021,10:39:31,133.33,30.00,36.95,No,20.87
51,6/1/2021,10:39:32,131.58,30.00,36.95,No,20.87
52,6/1/2021,10:39:32,126.58,30.00,36.95,No,20.88
53,6/1/2021,10:39:33,131.58,30.00,36.95,No,20.89
54,6/1/2021,10:39:33,123.46,30.00,36.95,No,20.89
55,6/1/2021,10:39:34,131.58,30.00,36.95,No,20.90
56,6/1/2021,10:39:34,140.85,30.00,36.95,No,20.91
57,6/1/2021,10:39:35,133.33,30.00,36.95,No,20.91
58,6/1/2021,10:39:35,142.86,30.00,36.95,No,20.92
59,6/1/2021,10:39:36,140.85,30.00,36.95,No,20.93
60,6/1/2021,10:39:36,144.93,30.00,36.95,No,20.94
61,6/1/2021,10:39:37,144.93,nan,No,20.94,
62,6/1/2021,10:39:38,131.58,nan,No,20.95,
63,6/1/2021,10:39:38,129.87,nan,No,20.95,
64,6/1/2021,10:39:39,133.33,30.00,36.95,No,20.96
65,6/1/2021,10:39:39,128.21,nan,No,20.96,
66,6/1/2021,10:39:40,131.58,31.00,36.95,No,20.97
67,6/1/2021,10:39:41,133.33,nan,No,20.97,
68,6/1/2021,10:39:41,138.89,nan,No,20.98,
69,6/1/2021,10:39:42,140.85,nan,No,20.98,
70,6/1/2021,10:39:42,142.86,nan,No,20.98,
71,6/1/2021,10:39:43,136.99,nan,No,20.98,
72,6/1/2021,10:39:43,136.99,nan,No,20.99,
73,6/1/2021,10:39:44,142.86,nan,No,20.99,
74,6/1/2021,10:39:44,142.86,nan,No,20.99,
75,6/1/2021,10:39:45,140.85,nan,No,20.99,
76,6/1/2021,10:39:46,144.93,nan,No,20.99,
77,6/1/2021,10:39:46,140.85,nan,No,20.99,
78,6/1/2021,10:39:47,142.86,nan,No,20.99,
79,6/1/2021,10:39:47,144.93,nan,No,20.99,
80,6/1/2021,10:39:47,142.86,nan,No,20.98,
81,6/1/2021,10:39:48,142.86,30.00,36.95,No,20.99
82,6/1/2021,10:39:48,151.52,30.00,36.95,No,20.99
83,6/1/2021,10:39:49,131.58,30.00,36.95,No,20.99
84,6/1/2021,10:39:49,126.58,30.00,36.95,No,20.99
85,6/1/2021,10:39:49,151.52,30.00,36.95,No,20.99
86,6/1/2021,10:39:50,147.06,30.00,36.95,No,20.99
87,6/1/2021,10:39:50,140.85,nan,No,20.99,
88,6/1/2021,10:39:51,138.89,nan,No,20.99,
89,6/1/2021,10:39:51,136.99,nan,No,20.99,
90,6/1/2021,10:39:52,147.06,nan,No,20.99,
91,6/1/2021,10:39:52,147.06,nan,No,20.99,
92,6/1/2021,10:39:52,144.93,nan,No,21.00,
93,6/1/2021,10:39:53,144.93,nan,No,21.00,
94,6/1/2021,10:39:53,142.86,nan,No,21.00,
95,6/1/2021,10:39:54,147.06,nan,No,21.00,
96,6/1/2021,10:39:54,147.06,30.00,36.95,No,21.00
97,6/1/2021,10:39:54,144.93,30.00,36.95,No,21.00
98,6/1/2021,10:39:55,144.93,30.00,36.95,No,21.00
99,6/1/2021,10:39:55,142.86,30.00,36.95,No,21.00
