,Date,Time,Distance away,Unadjusted_Temp,Temperature,Overheated,Average ambient temperature
0,6/1/2021,17:36:48,99.01,31.00,36.95,No,22.21
1,6/1/2021,17:36:48,102.04,31.00,36.95,No,22.20
2,6/1/2021,17:36:48,95.24,31.00,36.95,No,22.20
3,6/1/2021,17:36:49,108.70,31.00,36.95,No,22.20
4,6/1/2021,17:36:49,112.36,31.00,36.95,No,22.19
5,6/1/2021,17:36:50,117.65,31.00,36.95,No,22.19
6,6/1/2021,17:36:50,116.28,31.00,36.95,No,22.18
7,6/1/2021,17:36:50,113.64,31.00,36.95,No,22.18
8,6/1/2021,17:36:51,98.04,31.00,36.95,No,22.17
9,6/1/2021,17:36:51,101.01,31.00,36.95,No,22.17
10,6/1/2021,17:36:52,107.53,31.00,36.95,No,22.16
11,6/1/2021,17:36:52,322.58,nan,No,22.16,
12,6/1/2021,17:36:52,112.36,31.00,36.95,No,22.16
13,6/1/2021,17:36:53,108.70,31.00,36.95,No,22.16
14,6/1/2021,17:36:53,357.14,nan,No,22.16,
15,6/1/2021,17:36:53,106.38,31.00,36.95,No,22.15
16,6/1/2021,17:36:53,357.14,nan,No,22.15,
17,6/1/2021,17:36:54,99.01,31.00,36.95,No,22.15
18,6/1/2021,17:36:54,357.14,nan,No,22.15,
19,6/1/2021,17:36:54,102.04,31.00,36.95,No,22.14
20,6/1/2021,17:36:54,333.33,nan,No,22.14,
21,6/1/2021,17:36:55,99.01,31.00,36.95,No,22.14
22,6/1/2021,17:36:55,384.62,nan,No,22.14,
23,6/1/2021,17:36:56,104.17,31.00,36.95,No,22.14
24,6/1/2021,17:36:56,370.37,nan,No,22.14,
25,6/1/2021,17:36:56,105.26,31.00,36.95,No,22.13
26,6/1/2021,17:36:56,333.33,nan,No,22.13,
27,6/1/2021,17:36:57,103.09,31.00,36.95,No,22.12
28,6/1/2021,17:36:57,96.15,29.43,36.38,No,22.12
29,6/1/2021,17:36:57,256.41,29.31,36.26,No,22.12
30,6/1/2021,17:36:58,156.25,nan,No,22.12,
31,6/1/2021,17:36:58,204.08,28.12,36.77,No,22.12
32,6/1/2021,17:36:58,204.08,26.34,36.29,No,22.11
33,6/1/2021,17:36:59,208.33,26.18,36.83,No,22.11
34,6/1/2021,17:36:59,208.33,26.31,36.26,No,22.11
35,6/1/2021,17:37:0,212.77,26.57,36.52,No,22.11
36,6/1/2021,17:37:0,217.39,26.07,36.72,No,22.11
37,6/1/2021,17:37:0,204.08,26.81,36.76,No,22.11
38,6/1/2021,17:37:1,188.68,27.11,36.76,No,22.11
39,6/1/2021,17:37:1,217.39,26.00,36.95,No,22.11
40,6/1/2021,17:37:2,227.27,26.07,36.72,No,22.12
41,6/1/2021,17:37:2,217.39,27.99,36.94,No,22.12
42,6/1/2021,17:37:2,232.56,26.39,36.34,No,22.12
