,Date,Time,Distance away,Unadjusted_Temp,Temperature,Overheated,Average ambient temperature
0,7/10/2020,10:0:16,121.95,nan,No,21.57,
1,7/10/2020,10:0:17,120.48,nan,No,21.57,
2,7/10/2020,10:0:17,120.48,nan,No,21.56,
3,7/10/2020,10:0:17,123.46,nan,No,21.56,
4,7/10/2020,10:0:17,123.46,31.00,36.95,No,21.56
5,7/10/2020,10:0:18,133.33,31.00,36.95,No,21.55
6,7/10/2020,10:0:18,140.85,31.00,36.95,No,21.55
7,7/10/2020,10:0:19,123.46,31.00,36.95,No,21.54
8,7/10/2020,10:0:19,120.48,nan,No,21.54,
9,7/10/2020,10:0:19,119.05,nan,No,21.54,
10,7/10/2020,10:0:20,120.48,nan,No,21.53,
11,7/10/2020,10:0:20,119.05,nan,No,21.53,
12,7/10/2020,10:0:20,121.95,nan,No,21.53,
13,7/10/2020,10:0:21,119.05,nan,No,21.53,
14,7/10/2020,10:0:21,120.48,nan,No,21.52,
15,7/10/2020,10:0:21,120.48,nan,No,21.52,
16,7/10/2020,10:0:22,123.46,nan,No,21.52,
17,7/10/2020,10:0:22,121.95,nan,No,21.52,
18,7/10/2020,10:0:22,119.05,nan,No,21.52,
19,7/10/2020,10:0:23,123.46,nan,No,21.52,
20,7/10/2020,10:0:23,120.48,nan,No,21.51,
21,7/10/2020,10:0:23,121.95,nan,No,21.51,
22,7/10/2020,10:0:24,120.48,nan,No,21.51,
23,7/10/2020,10:0:24,120.48,nan,No,21.50,
24,7/10/2020,10:0:24,120.48,nan,No,21.50,
25,7/10/2020,10:0:24,119.05,nan,No,21.50,
26,7/10/2020,10:0:25,119.05,nan,No,21.50,
27,7/10/2020,10:0:25,120.48,nan,No,21.49,
28,7/10/2020,10:0:25,120.48,nan,No,21.49,
29,7/10/2020,10:0:25,119.05,nan,No,21.49,
30,7/10/2020,10:0:26,119.05,nan,No,21.49,
31,7/10/2020,10:0:26,119.05,nan,No,21.49,
32,7/10/2020,10:0:26,120.48,nan,No,21.49,
33,7/10/2020,10:0:26,121.95,nan,No,21.49,
34,7/10/2020,10:0:27,121.95,nan,No,21.48,
35,7/10/2020,10:0:27,121.95,nan,No,21.48,
36,7/10/2020,10:0:27,123.46,nan,No,21.48,
37,7/10/2020,10:0:27,120.48,nan,No,21.48,
38,7/10/2020,10:0:27,121.95,nan,No,21.48,
39,7/10/2020,10:0:28,135.14,31.00,36.95,No,21.47
40,7/10/2020,10:0:28,163.93,nan,No,21.47,
41,7/10/2020,10:0:28,147.06,30.00,36.95,No,21.47
42,7/10/2020,10:0:28,136.99,nan,No,21.47,
43,7/10/2020,10:0:29,156.25,nan,No,21.46,
44,7/10/2020,10:0:29,149.25,nan,No,21.46,
45,7/10/2020,10:0:29,175.44,nan,No,21.46,
46,7/10/2020,10:0:29,147.06,nan,No,21.46,
47,7/10/2020,10:0:30,138.89,nan,No,21.45,
48,7/10/2020,10:0:30,142.86,nan,No,21.45,
49,7/10/2020,10:0:30,144.93,nan,No,21.45,
50,7/10/2020,10:0:30,140.85,nan,No,21.45,
51,7/10/2020,10:0:31,131.58,nan,No,21.45,
52,7/10/2020,10:0:31,121.95,30.00,36.95,No,21.44
53,7/10/2020,10:0:31,120.48,30.00,36.95,No,21.44
54,7/10/2020,10:0:31,121.95,nan,No,21.44,
55,7/10/2020,10:0:32,120.48,nan,No,21.44,
56,7/10/2020,10:0:32,120.48,nan,No,21.43,
57,7/10/2020,10:0:32,120.48,nan,No,21.43,
58,7/10/2020,10:0:32,120.48,31.00,36.95,No,21.43
59,7/10/2020,10:0:33,120.48,nan,No,21.43,
60,7/10/2020,10:0:33,121.95,nan,No,21.43,
61,7/10/2020,10:0:33,121.95,nan,No,21.42,
62,7/10/2020,10:0:33,121.95,nan,No,21.42,
63,7/10/2020,10:0:34,121.95,nan,No,21.42,
64,7/10/2020,10:0:34,117.65,nan,No,21.42,
65,7/10/2020,10:0:34,121.95,nan,No,21.41,
66,7/10/2020,10:0:34,121.95,nan,No,21.41,
67,7/10/2020,10:0:34,119.05,nan,No,21.41,
68,7/10/2020,10:0:35,120.48,nan,No,21.40,
69,7/10/2020,10:0:35,121.95,nan,No,21.39,
70,7/10/2020,10:0:35,117.65,nan,No,21.39,
71,7/10/2020,10:0:36,120.48,nan,No,21.38,
72,7/10/2020,10:0:36,123.46,nan,No,21.38,
73,7/10/2020,10:0:36,125.00,31.00,36.95,No,21.37
74,7/10/2020,10:0:36,125.00,31.00,36.95,No,21.37
75,7/10/2020,10:0:37,128.21,31.00,36.95,No,21.37
76,7/10/2020,10:0:37,120.48,31.00,36.95,No,21.37
77,7/10/2020,10:0:37,123.46,31.00,36.95,No,21.36
78,7/10/2020,10:0:37,121.95,31.00,36.95,No,21.36
79,7/10/2020,10:0:37,121.95,31.00,36.95,No,21.36
80,7/10/2020,10:0:38,123.46,nan,No,21.36,
81,7/10/2020,10:0:38,128.21,31.00,36.95,No,21.35
82,7/10/2020,10:0:38,126.58,31.00,36.95,No,21.35
83,7/10/2020,10:0:38,123.46,nan,No,21.35,
84,7/10/2020,10:0:39,123.46,nan,No,21.34,
85,7/10/2020,10:0:39,123.46,nan,No,21.34,
86,7/10/2020,10:0:39,123.46,31.00,36.95,No,21.34
87,7/10/2020,10:0:39,126.58,nan,No,21.33,
88,7/10/2020,10:0:40,126.58,nan,No,21.33,
89,7/10/2020,10:0:40,131.58,nan,No,21.33,
90,7/10/2020,10:0:40,129.87,nan,No,21.32,
91,7/10/2020,10:0:40,153.85,nan,No,21.32,
92,7/10/2020,10:0:41,123.46,nan,No,21.32,
93,7/10/2020,10:0:41,121.95,nan,No,21.32,
94,7/10/2020,10:0:41,120.48,nan,No,21.32,
95,7/10/2020,10:0:42,120.48,31.00,36.95,No,21.32
96,7/10/2020,10:0:42,121.95,nan,No,21.32,
97,7/10/2020,10:0:42,119.05,nan,No,21.32,
98,7/10/2020,10:0:42,121.95,31.00,36.95,No,21.32
99,7/10/2020,10:0:43,120.48,nan,No,21.32,
