,Date,Time,Distance away,Temperature,Overheated,Average ambient temperature
0,5/6/2020,18:11:57,147.06,36.95,Yes,23.06
1,5/6/2020,18:12:13,144.23,36.97,Yes,22.98
2,5/6/2020,18:12:14,138.89,36.50,22.98,
3,5/6/2020,18:12:14,154.64,36.50,22.99,
4,5/6/2020,18:12:14,137.61,36.73,23.00,
5,5/6/2020,18:13:46,99.34,36.77,Yes,22.96
6,5/6/2020,18:14:0,272.73,36.79,Yes,22.90
7,5/6/2020,18:14:8,263.16,36.95,Yes,22.93
8,5/6/2020,18:14:9,205.48,36.95,Yes,22.93
9,5/6/2020,18:14:9,211.27,36.31,22.93,
10,5/6/2020,18:16:28,154.64,36.50,Yes,22.96
11,5/6/2020,18:16:29,147.06,36.60,22.97,
12,5/6/2020,18:18:18,217.39,36.97,No,22.94
13,5/6/2020,18:18:18,194.81,36.50,No,22.94
14,5/6/2020,18:18:19,192.31,36.95,No,22.94
15,5/6/2020,18:18:27,157.89,36.95,No,22.94
16,5/6/2020,18:18:27,161.29,36.50,No,22.94
17,5/6/2020,18:18:28,174.42,36.95,No,22.95
18,5/6/2020,18:18:30,150.00,36.50,No,23.04
19,5/6/2020,18:18:30,166.67,36.95,No,23.05
20,5/6/2020,18:19:16,182.93,36.96,No,22.89
21,5/6/2020,18:19:16,185.19,36.50,No,22.89
22,5/6/2020,18:19:16,182.93,36.50,No,22.89
23,5/6/2020,18:19:17,174.42,36.95,No,22.90
24,5/6/2020,18:19:28,185.19,36.95,No,22.94
25,5/6/2020,18:19:29,168.54,36.89,No,22.94
26,5/6/2020,18:19:29,166.67,36.50,No,22.94
27,5/6/2020,18:19:29,168.54,36.74,No,22.95
28,5/6/2020,18:19:29,157.89,36.97,No,22.97
29,5/6/2020,18:19:30,168.54,36.95,No,22.99
30,5/6/2020,18:23:54,254.24,36.95,No,23.03
31,5/6/2020,18:24:2,288.46,36.50,No,23.04
32,5/6/2020,18:25:14,170.45,36.50,No,22.95
33,5/6/2020,18:25:14,178.57,36.95,No,22.96
34,5/6/2020,18:25:31,133.93,36.87,No,22.98
35,5/6/2020,18:25:31,151.52,36.95,No,23.01
36,5/6/2020,18:25:31,205.48,36.95,No,23.03
37,5/6/2020,18:25:32,220.59,36.95,No,23.04
38,5/6/2020,18:25:38,132.74,36.99,No,23.06
39,5/6/2020,18:25:39,137.61,36.95,No,23.06
40,5/6/2020,18:25:39,138.89,36.79,No,23.05
41,5/6/2020,18:25:39,137.61,36.50,No,23.04
42,5/6/2020,18:25:40,144.23,36.99,No,23.03
43,5/6/2020,18:25:40,148.51,37.15,No,23.01
44,5/6/2020,18:25:40,144.23,36.95,No,22.98
45,5/6/2020,18:25:40,140.19,37.15,No,22.96
46,5/6/2020,18:25:41,138.89,36.98,No,22.96
47,5/6/2020,18:25:41,138.89,37.15,No,22.95
48,5/6/2020,18:25:41,142.86,37.15,No,22.95
49,5/6/2020,18:25:41,141.51,37.15,No,22.95
50,5/6/2020,18:25:42,129.31,36.96,No,22.95
51,5/6/2020,18:25:42,128.21,37.15,No,22.96
52,5/6/2020,18:25:42,122.95,37.19,No,22.96
53,5/6/2020,18:25:43,129.31,37.15,No,22.96
54,5/6/2020,18:25:43,127.12,37.08,No,22.97
55,5/6/2020,18:25:43,122.95,37.02,No,22.97
56,5/6/2020,18:25:43,121.95,37.15,No,22.97
57,5/6/2020,18:25:44,118.11,37.15,No,22.97
58,5/6/2020,18:25:44,116.28,36.99,No,22.97
59,5/6/2020,18:25:44,119.05,36.95,No,22.98
60,5/6/2020,18:25:45,116.28,37.15,No,22.98
61,5/6/2020,18:25:45,120.97,37.00,No,22.98
62,5/6/2020,18:25:45,127.12,37.15,No,22.98
63,5/6/2020,18:25:45,122.95,37.08,No,22.99
64,5/6/2020,18:25:46,123.97,37.15,No,22.99
65,5/6/2020,18:25:46,126.05,37.15,No,23.00
66,5/6/2020,18:25:46,140.19,37.15,No,23.00
67,5/6/2020,18:25:46,142.86,37.15,No,23.00
68,5/6/2020,18:25:47,148.51,37.15,No,23.01
69,5/6/2020,18:25:47,144.23,37.15,No,23.01
70,5/6/2020,18:25:47,141.51,37.15,No,23.02
71,5/6/2020,18:25:48,138.89,37.15,No,23.02
72,5/6/2020,18:25:48,141.51,37.01,No,23.03
73,5/6/2020,18:25:48,142.86,37.15,No,23.03
74,5/6/2020,18:25:48,131.58,37.06,No,23.03
75,5/6/2020,18:25:49,131.58,37.15,No,23.03
76,5/6/2020,18:25:49,148.51,37.15,No,23.04
77,5/6/2020,18:25:49,153.06,37.15,No,23.04
78,5/6/2020,18:25:50,138.89,37.18,No,23.05
79,5/6/2020,18:25:50,133.93,37.07,No,23.05
80,5/6/2020,18:25:52,102.04,36.78,No,23.06
81,5/6/2020,18:25:53,114.50,36.95,No,23.06
82,5/6/2020,18:25:53,123.97,37.15,No,23.06
83,5/6/2020,18:25:53,128.21,37.05,No,23.06
84,5/6/2020,18:25:54,132.74,36.98,No,23.07
85,5/6/2020,18:25:54,131.58,37.15,No,23.07
86,5/6/2020,18:25:54,128.21,37.15,No,23.07
87,5/6/2020,18:25:54,127.12,37.15,No,23.07
88,5/6/2020,18:25:55,132.74,37.15,No,23.07
89,5/6/2020,18:25:55,132.74,37.15,No,23.07
90,5/6/2020,18:25:55,132.74,37.15,No,23.07
91,5/6/2020,18:25:56,132.74,37.15,No,23.07
92,5/6/2020,18:25:56,128.21,37.15,No,23.08
93,5/6/2020,18:25:56,131.58,37.15,No,23.08
94,5/6/2020,18:25:57,128.21,37.17,No,23.08
95,5/6/2020,18:25:57,129.31,37.15,No,23.08
