,Date,Time,Distance away,Unadjusted_Temp,Temperature,Overheated,Average ambient temperature
0,3/12/2020,17:16:33,126.58,25.11,36.76,No,21.60
1,3/12/2020,17:16:34,129.87,25.11,36.76,No,21.60
2,3/12/2020,17:16:34,123.46,25.00,36.95,No,21.60
3,3/12/2020,17:16:35,120.48,nan,No,21.60,
4,3/12/2020,17:16:35,121.95,nan,No,21.60,
5,3/12/2020,17:16:35,119.05,nan,No,21.60,
6,3/12/2020,17:16:36,128.21,nan,No,21.60,
7,3/12/2020,17:16:36,119.05,nan,No,21.60,
8,3/12/2020,17:16:37,121.95,23.77,36.72,No,21.60
9,3/12/2020,17:16:37,116.28,nan,No,21.60,
10,3/12/2020,17:16:37,119.05,nan,No,21.60,
11,3/12/2020,17:16:38,119.05,nan,No,21.60,
12,3/12/2020,17:16:38,119.05,nan,No,21.60,
13,3/12/2020,17:16:39,121.95,23.00,36.95,No,21.60
14,3/12/2020,17:16:39,121.95,23.00,36.95,No,21.60
15,3/12/2020,17:16:39,121.95,23.00,36.95,No,21.60
16,3/12/2020,17:16:40,120.48,nan,No,21.60,
17,3/12/2020,17:16:40,120.48,nan,No,21.60,
18,3/12/2020,17:16:41,121.95,nan,No,21.60,
19,3/12/2020,17:16:41,121.95,nan,No,21.60,
20,3/12/2020,17:16:41,121.95,nan,No,21.60,
21,3/12/2020,17:16:42,120.48,nan,No,21.60,
22,3/12/2020,17:16:42,119.05,nan,No,21.60,
23,3/12/2020,17:16:42,117.65,nan,No,21.60,
24,3/12/2020,17:16:43,117.65,nan,No,21.60,
25,3/12/2020,17:16:43,117.65,nan,No,21.60,
26,3/12/2020,17:16:44,117.65,nan,No,21.60,
27,3/12/2020,17:16:44,119.05,nan,No,21.60,
28,3/12/2020,17:16:44,117.65,nan,No,21.60,
29,3/12/2020,17:16:45,120.48,nan,No,21.60,
30,3/12/2020,17:16:45,121.95,nan,No,21.60,
31,3/12/2020,17:16:46,128.21,nan,No,21.60,
32,3/12/2020,17:16:46,121.95,nan,No,21.60,
33,3/12/2020,17:16:47,125.00,nan,No,21.60,
34,3/12/2020,17:16:47,120.48,22.00,36.95,No,21.60
35,3/12/2020,17:16:47,129.87,23.83,36.78,No,21.60
36,3/12/2020,17:16:48,131.58,25.00,36.95,No,21.60
37,3/12/2020,17:16:48,133.33,25.00,36.95,No,21.60
38,3/12/2020,17:16:49,138.89,23.24,36.89,No,21.60
39,3/12/2020,17:16:49,149.25,nan,No,21.60,
40,3/12/2020,17:16:49,161.29,25.00,36.95,No,21.60
41,3/12/2020,17:16:50,166.67,26.00,36.95,No,21.60
42,3/12/2020,17:16:50,175.44,26.00,36.95,No,21.60
43,3/12/2020,17:16:50,121.95,26.00,36.95,No,21.60
44,3/12/2020,17:16:51,123.46,25.00,36.95,No,21.60
45,3/12/2020,17:16:51,112.36,25.00,36.95,No,21.60
46,3/12/2020,17:16:52,112.36,nan,No,21.60,
47,3/12/2020,17:16:52,113.64,nan,No,21.60,
48,3/12/2020,17:16:52,105.26,nan,No,21.60,
49,3/12/2020,17:16:53,108.70,nan,No,21.60,
50,3/12/2020,17:16:53,112.36,nan,No,21.60,
51,3/12/2020,17:16:54,117.65,23.73,36.68,No,21.60
52,3/12/2020,17:16:54,125.00,25.10,36.75,No,21.60
53,3/12/2020,17:16:54,126.58,26.00,36.95,No,21.60
54,3/12/2020,17:16:55,129.87,26.00,36.95,No,21.60
55,3/12/2020,17:16:55,129.87,26.00,36.95,No,21.60
