,Date,Time,Distance away,Unadjusted_Temp,Temperature,Overheated,Average ambient temperature
0,4/12/2020,9:25:38,94.34,nan,No,22.46,
1,4/12/2020,9:25:38,96.15,nan,No,22.45,
2,4/12/2020,9:25:38,95.24,nan,No,22.44,
3,4/12/2020,9:25:39,96.15,nan,No,22.44,
4,4/12/2020,9:25:39,97.09,nan,No,22.43,
5,4/12/2020,9:25:40,99.01,nan,No,22.42,
6,4/12/2020,9:25:40,97.09,nan,No,22.42,
7,4/12/2020,9:25:40,95.24,nan,No,22.42,
8,4/12/2020,9:25:41,98.04,nan,No,22.41,
9,4/12/2020,9:25:41,97.09,nan,No,22.40,
10,4/12/2020,9:25:42,96.15,nan,No,22.39,
11,4/12/2020,9:25:42,101.01,nan,No,22.39,
12,4/12/2020,9:25:42,101.01,nan,No,22.38,
13,4/12/2020,9:25:43,96.15,nan,No,22.38,
14,4/12/2020,9:25:43,98.04,nan,No,22.37,
15,4/12/2020,9:25:44,97.09,32.00,36.95,No,22.36
16,4/12/2020,9:25:44,96.15,32.00,36.95,No,22.35
17,4/12/2020,9:25:44,96.15,32.00,36.95,No,22.35
18,4/12/2020,9:25:45,94.34,32.00,36.38,No,22.34
19,4/12/2020,9:25:45,94.34,32.00,36.38,No,22.33
20,4/12/2020,9:25:46,95.24,32.00,36.95,No,22.32
21,4/12/2020,9:25:46,94.34,32.00,36.38,No,22.32
22,4/12/2020,9:25:46,94.34,32.00,36.38,No,22.31
23,4/12/2020,9:25:47,98.04,nan,No,22.29,
24,4/12/2020,9:25:47,107.53,nan,No,22.28,
25,4/12/2020,9:25:48,105.26,nan,No,22.28,
26,4/12/2020,9:25:48,105.26,32.00,36.95,No,22.27
27,4/12/2020,9:25:48,106.38,32.00,36.95,No,22.26
28,4/12/2020,9:25:49,105.26,32.00,36.95,No,22.25
29,4/12/2020,9:25:49,111.11,32.00,36.95,No,22.24
30,4/12/2020,9:25:50,107.53,32.00,36.95,No,22.22
31,4/12/2020,9:25:50,107.53,32.00,36.95,No,22.21
32,4/12/2020,9:25:51,104.17,32.00,36.95,No,22.20
33,4/12/2020,9:25:51,103.09,32.00,36.95,No,22.19
34,4/12/2020,9:25:51,101.01,32.00,36.95,No,22.18
35,4/12/2020,9:25:52,104.17,32.00,36.95,No,22.17
36,4/12/2020,9:25:52,107.53,32.00,36.95,No,22.16
37,4/12/2020,9:25:52,106.38,32.00,36.95,No,22.15
38,4/12/2020,9:25:53,103.09,32.00,36.95,No,22.14
39,4/12/2020,9:25:53,103.09,32.00,36.95,No,22.13
40,4/12/2020,9:25:54,100.00,32.00,36.95,No,22.13
41,4/12/2020,9:25:54,100.00,32.00,36.95,No,22.12
42,4/12/2020,9:25:54,97.09,32.00,36.95,No,22.11
43,4/12/2020,9:25:55,97.09,32.00,36.95,No,22.10
44,4/12/2020,9:25:55,100.00,32.00,36.95,No,22.09
45,4/12/2020,9:25:56,99.01,32.00,36.95,No,22.08
46,4/12/2020,9:25:56,101.01,32.00,36.95,No,22.07
47,4/12/2020,9:25:56,101.01,32.00,36.95,No,22.06
48,4/12/2020,9:25:57,98.04,32.00,36.95,No,22.05
49,4/12/2020,9:25:57,99.01,32.00,36.95,No,22.04
50,4/12/2020,9:25:58,100.00,32.00,36.95,No,22.03
51,4/12/2020,9:25:58,101.01,32.00,36.95,No,22.02
52,4/12/2020,9:25:59,102.04,32.00,36.95,No,22.01
53,4/12/2020,9:25:59,102.04,32.00,36.95,No,22.00
54,4/12/2020,9:25:59,102.04,32.00,36.95,No,21.99
55,4/12/2020,9:26:0,102.04,32.00,36.95,No,21.98
56,4/12/2020,9:26:0,108.70,32.00,36.95,No,21.97
57,4/12/2020,9:26:1,108.70,32.00,36.95,No,21.96
58,4/12/2020,9:26:1,101.01,32.00,36.95,No,21.95
59,4/12/2020,9:26:2,96.15,32.00,36.95,No,21.94
60,4/12/2020,9:26:2,96.15,32.00,36.95,No,21.92
61,4/12/2020,9:26:3,99.01,32.00,36.95,No,21.91
62,4/12/2020,9:26:3,106.38,32.00,36.95,No,21.90
63,4/12/2020,9:26:4,108.70,32.00,36.95,No,21.89
64,4/12/2020,9:26:4,117.65,32.00,36.95,No,21.87
65,4/12/2020,9:26:5,119.05,32.00,36.95,No,21.86
66,4/12/2020,9:26:5,109.89,32.00,36.95,No,21.85
67,4/12/2020,9:26:5,101.01,32.00,36.95,No,21.84
68,4/12/2020,9:26:6,123.46,31.00,36.95,No,21.81
69,4/12/2020,9:26:7,129.87,31.00,36.95,No,21.79
70,4/12/2020,9:26:7,126.58,31.00,36.95,No,21.78
71,4/12/2020,9:26:8,120.48,31.00,36.95,No,21.78
72,4/12/2020,9:26:8,120.48,31.00,36.95,No,21.76
73,4/12/2020,9:26:8,114.94,32.00,36.95,No,21.75
74,4/12/2020,9:26:9,117.65,32.00,36.95,No,21.74
75,4/12/2020,9:26:9,105.26,nan,No,21.73,
76,4/12/2020,9:26:10,86.21,nan,No,21.72,
77,4/12/2020,9:26:10,111.11,nan,No,21.71,
78,4/12/2020,9:26:10,93.46,32.00,36.38,No,21.70
79,4/12/2020,9:26:11,78.12,32.00,36.92,No,21.69
80,4/12/2020,9:26:11,74.63,nan,No,21.69,
81,4/12/2020,9:26:12,76.34,32.00,36.92,No,21.68
82,4/12/2020,9:26:12,74.63,32.00,36.76,No,21.67
83,4/12/2020,9:26:12,76.92,32.00,36.92,No,21.66
84,4/12/2020,9:26:13,100.00,32.00,36.95,No,21.65
85,4/12/2020,9:26:13,104.17,32.00,36.95,No,21.65
86,4/12/2020,9:26:14,116.28,32.00,36.95,No,21.64
87,4/12/2020,9:26:14,111.11,32.00,36.95,No,21.63
88,4/12/2020,9:26:14,104.17,32.00,36.95,No,21.62
89,4/12/2020,9:26:15,101.01,32.00,36.95,No,21.61
90,4/12/2020,9:26:15,99.01,32.00,36.95,No,21.61
91,4/12/2020,9:26:16,95.24,32.00,36.95,No,21.60
92,4/12/2020,9:26:16,102.04,32.00,36.95,No,21.59
93,4/12/2020,9:26:17,107.53,32.00,36.95,No,21.58
94,4/12/2020,9:26:17,107.53,32.00,36.95,No,21.57
95,4/12/2020,9:26:18,103.09,32.00,36.95,No,21.57
96,4/12/2020,9:26:18,99.01,32.00,36.95,No,21.56
97,4/12/2020,9:26:18,105.26,32.00,36.95,No,21.55
98,4/12/2020,9:26:19,103.09,32.00,36.95,No,21.54
99,4/12/2020,9:26:19,101.01,32.00,36.95,No,21.53
