,Date,Time,Distance away,Unadjusted_Temp,Temperature,Overheated,Average ambient temperature
0,28/11/2020,14:8:50,250.00,nan,No,20.97,
1,28/11/2020,14:8:50,434.78,No,20.97,,
2,28/11/2020,14:8:50,217.39,nan,No,20.97,
3,28/11/2020,14:8:50,227.27,nan,No,20.97,
4,28/11/2020,14:8:51,277.78,No,20.97,,
5,28/11/2020,14:8:51,500.00,nan,No,20.97,
6,28/11/2020,14:8:52,434.78,nan,No,20.97,
7,28/11/2020,14:8:52,400.00,nan,No,20.97,
8,28/11/2020,14:8:52,370.37,22.00,36.95,No,20.97
9,28/11/2020,14:8:52,357.14,22.10,36.75,No,20.97
10,28/11/2020,14:8:53,263.16,23.00,36.95,No,20.97
11,28/11/2020,14:8:53,250.00,nan,No,20.97,
12,28/11/2020,14:10:24,714.29,nan,No,20.97,
13,28/11/2020,14:10:25,666.67,nan,No,20.97,
14,28/11/2020,14:10:25,625.00,nan,No,20.97,
15,28/11/2020,14:10:25,625.00,22.00,36.95,No,20.97
16,28/11/2020,14:10:26,588.24,nan,No,20.97,
17,28/11/2020,14:10:26,555.56,nan,No,20.97,
18,28/11/2020,14:11:36,714.29,nan,No,20.97,
19,28/11/2020,14:12:51,454.55,nan,No,20.97,
20,28/11/2020,14:12:52,434.78,nan,No,20.97,
21,28/11/2020,14:12:52,476.19,nan,No,20.97,
22,28/11/2020,14:12:52,400.00,nan,No,20.97,
23,28/11/2020,14:12:53,333.33,22.00,36.95,No,20.97
24,28/11/2020,14:12:53,333.33,nan,No,20.97,
25,28/11/2020,14:21:3,833.33,nan,No,20.97,
26,28/11/2020,14:21:7,909.09,nan,No,20.97,
27,28/11/2020,14:21:10,714.29,nan,No,20.97,
28,28/11/2020,14:21:10,625.00,nan,No,20.97,
29,28/11/2020,14:21:10,833.33,nan,No,20.97,
30,28/11/2020,14:21:11,714.29,nan,No,20.97,
31,28/11/2020,14:21:12,625.00,nan,No,20.97,
32,28/11/2020,14:21:12,666.67,nan,No,20.97,
33,28/11/2020,14:21:13,588.24,nan,No,20.97,
34,28/11/2020,14:21:13,476.19,22.00,36.95,No,20.97
35,28/11/2020,14:21:13,526.32,22.00,36.95,No,20.97
36,28/11/2020,14:21:14,454.55,nan,No,20.97,
37,28/11/2020,14:21:14,400.00,nan,No,20.97,
38,28/11/2020,14:21:14,454.55,nan,No,20.97,
39,28/11/2020,14:21:21,769.23,nan,No,20.97,
40,28/11/2020,14:21:21,769.23,nan,No,20.97,
41,28/11/2020,14:21:22,769.23,nan,No,20.97,
42,28/11/2020,14:21:22,666.67,nan,No,20.97,
43,28/11/2020,14:21:23,666.67,nan,No,20.97,
44,28/11/2020,14:21:23,476.19,22.00,36.95,No,20.97
45,28/11/2020,14:21:24,500.00,nan,No,20.97,
46,28/11/2020,14:21:24,476.19,nan,No,20.97,
47,28/11/2020,14:21:24,434.78,nan,No,20.97,
48,28/11/2020,14:21:24,370.37,nan,No,20.97,
49,28/11/2020,14:21:24,714.29,nan,No,20.97,
50,28/11/2020,14:21:25,370.37,nan,No,20.97,
51,28/11/2020,14:21:25,555.56,nan,No,20.97,
52,28/11/2020,14:21:25,769.23,nan,No,20.97,
53,28/11/2020,14:21:25,769.23,nan,No,20.97,
54,28/11/2020,14:21:26,769.23,nan,No,20.97,
55,28/11/2020,14:21:26,769.23,nan,No,20.97,
56,28/11/2020,14:21:30,714.29,nan,No,20.97,
57,28/11/2020,14:21:56,555.56,nan,No,20.97,
58,28/11/2020,14:21:57,454.55,nan,No,20.97,
59,28/11/2020,14:21:57,454.55,nan,No,20.97,
60,28/11/2020,14:21:58,454.55,nan,No,20.97,
61,28/11/2020,14:21:58,400.00,nan,No,20.97,
