,Date,Time,Distance away,Unadjusted_Temp,Temperature,Overheated,Average ambient temperature
0,28/11/2020,10:27:53,833.33,22.00,36.95,No,20.97
1,28/11/2020,10:27:54,833.33,22.00,36.95,No,20.97
2,28/11/2020,10:27:54,909.09,22.00,36.95,No,20.97
3,28/11/2020,10:27:54,909.09,22.00,36.95,No,20.97
4,28/11/2020,10:27:57,909.09,22.00,36.95,No,20.97
5,28/11/2020,10:27:57,833.33,22.00,36.95,No,20.97
6,28/11/2020,10:27:57,909.09,22.00,36.95,No,20.97
7,28/11/2020,10:28:0,833.33,22.00,36.95,No,20.97
8,28/11/2020,10:28:2,434.78,No,20.97,,
9,28/11/2020,10:28:5,526.32,nan,No,20.97,
10,28/11/2020,10:28:5,588.24,nan,No,20.97,
11,28/11/2020,10:28:6,500.00,nan,No,20.97,
12,28/11/2020,10:28:6,555.56,nan,No,20.97,
13,28/11/2020,10:28:6,500.00,No,20.97,,
14,28/11/2020,10:28:8,555.56,22.00,36.95,No,20.97
15,28/11/2020,10:28:8,333.33,23.00,36.95,No,20.97
16,28/11/2020,10:28:8,588.24,22.00,36.95,No,20.97
17,28/11/2020,10:28:8,769.23,nan,No,20.97,
18,28/11/2020,10:28:18,370.37,No,20.97,,
19,28/11/2020,10:28:20,333.33,No,20.97,,
20,28/11/2020,10:28:20,344.83,No,20.97,,
21,28/11/2020,10:28:21,333.33,No,20.97,,
22,28/11/2020,10:28:22,555.56,nan,No,20.97,
23,28/11/2020,10:28:23,476.19,nan,No,20.97,
24,28/11/2020,10:28:23,555.56,nan,No,20.97,
25,28/11/2020,10:28:25,454.55,nan,No,20.97,
26,28/11/2020,10:28:25,416.67,nan,No,20.97,
27,28/11/2020,10:28:25,555.56,nan,No,20.97,
28,28/11/2020,10:28:26,500.00,nan,No,20.97,
29,28/11/2020,10:28:26,416.67,nan,No,20.97,
30,28/11/2020,10:28:26,526.32,nan,No,20.97,
31,28/11/2020,10:28:26,384.62,nan,No,20.97,
32,28/11/2020,10:28:26,476.19,nan,No,20.97,
33,28/11/2020,10:28:26,400.00,nan,No,20.97,
34,28/11/2020,10:28:26,434.78,nan,No,20.97,
35,28/11/2020,10:28:26,526.32,nan,No,20.97,
36,28/11/2020,10:28:27,454.55,nan,No,20.97,
37,28/11/2020,10:28:27,416.67,21.00,36.95,No,20.97
38,28/11/2020,10:28:28,454.55,No,20.97,,
39,28/11/2020,10:28:28,400.00,No,20.97,,
40,28/11/2020,10:28:28,400.00,nan,No,20.97,
41,28/11/2020,10:28:28,454.55,No,20.97,,
