,Date,Time,Distance away,Temperature,Overheated,Average ambient temperature
0,13/7/2020,15:24:45,333.33,36.50,No,25.01
1,13/7/2020,15:24:45,344.83,36.50,No,25.01
2,13/7/2020,15:24:45,344.83,36.50,No,25.00
3,13/7/2020,15:24:46,312.50,36.50,No,25.00
4,13/7/2020,15:24:46,333.33,36.50,No,24.99
5,13/7/2020,15:24:46,322.58,36.50,No,24.99
6,13/7/2020,15:24:46,322.58,36.50,No,24.98
7,13/7/2020,15:24:47,344.83,36.50,No,24.98
8,13/7/2020,15:24:47,333.33,36.50,No,24.97
9,13/7/2020,15:24:47,344.83,36.50,No,24.97
10,13/7/2020,15:24:47,322.58,36.50,No,24.97
11,13/7/2020,15:24:48,333.33,36.50,No,24.96
12,13/7/2020,15:24:48,344.83,36.50,No,24.96
13,13/7/2020,15:24:48,344.83,36.50,No,24.95
14,13/7/2020,15:24:48,357.14,36.50,No,24.95
15,13/7/2020,15:24:49,370.37,36.50,No,24.95
16,13/7/2020,15:24:49,333.33,36.50,No,24.94
17,13/7/2020,15:24:49,357.14,36.50,No,24.94
18,13/7/2020,15:24:49,357.14,36.50,No,24.93
19,13/7/2020,15:24:50,333.33,36.50,No,24.93
20,13/7/2020,15:24:50,333.33,36.50,No,24.93
21,13/7/2020,15:24:50,344.83,36.50,No,24.92
22,13/7/2020,15:24:50,333.33,36.50,No,24.92
23,13/7/2020,15:24:51,344.83,36.50,No,24.91
24,13/7/2020,15:24:51,344.83,36.50,No,24.91
25,13/7/2020,15:24:51,357.14,36.50,No,24.91
26,13/7/2020,15:24:51,344.83,36.50,No,24.90
27,13/7/2020,15:24:52,357.14,36.50,No,24.90
28,13/7/2020,15:24:52,344.83,36.50,No,24.89
29,13/7/2020,15:24:52,303.03,36.50,No,24.88
30,13/7/2020,15:24:52,322.58,36.50,No,24.87
31,13/7/2020,15:24:53,344.83,36.50,No,24.86
32,13/7/2020,15:24:53,312.50,36.50,No,24.85
33,13/7/2020,15:24:53,333.33,36.50,No,24.84
34,13/7/2020,15:24:53,344.83,36.50,No,24.84
35,13/7/2020,15:24:54,333.33,36.50,No,24.84
36,13/7/2020,15:24:54,333.33,36.50,No,24.84
37,13/7/2020,15:24:54,333.33,36.50,No,24.84
38,13/7/2020,15:24:54,344.83,36.50,No,24.84
39,13/7/2020,15:24:55,333.33,36.50,No,24.84
40,13/7/2020,15:24:55,322.58,36.50,No,24.84
41,13/7/2020,15:24:55,333.33,36.50,No,24.84
42,13/7/2020,15:24:55,344.83,36.50,No,24.84
43,13/7/2020,15:24:56,384.62,36.50,No,24.84
44,13/7/2020,15:24:56,400.00,36.50,No,24.84
45,13/7/2020,15:24:56,454.55,36.95,No,24.84
46,13/7/2020,15:24:56,400.00,36.95,No,24.84
47,13/7/2020,15:24:56,384.62,36.50,No,24.84
48,13/7/2020,15:24:56,370.37,36.50,No,24.84
49,13/7/2020,15:24:57,312.50,36.50,No,24.83
50,13/7/2020,15:24:57,357.14,36.13,No,24.83
51,13/7/2020,15:24:57,357.14,36.50,No,24.84
52,13/7/2020,15:24:57,312.50,36.50,No,24.84
53,13/7/2020,15:24:57,303.03,36.50,No,24.84
54,13/7/2020,15:24:58,303.03,36.50,No,24.84
55,13/7/2020,15:24:58,312.50,36.50,No,24.84
56,13/7/2020,15:24:58,312.50,36.50,No,24.84
57,13/7/2020,15:24:58,322.58,36.50,No,24.84
58,13/7/2020,15:24:59,322.58,36.50,No,24.84
59,13/7/2020,15:24:59,322.58,36.50,No,24.84
60,13/7/2020,15:24:59,322.58,36.50,No,24.84
61,13/7/2020,15:24:59,333.33,36.50,No,24.84
