,Date,Time,Distance away,Temperature,Overheated,Average ambient temperature
0,7/7/2020,9:40:1,178.57,36.95,No,21.00
1,7/7/2020,9:40:1,181.82,36.95,No,21.00
2,7/7/2020,9:40:1,178.57,36.95,No,21.00
3,7/7/2020,9:40:2,163.93,36.95,No,21.00
4,7/7/2020,9:40:2,166.67,36.95,No,21.00
5,7/7/2020,9:40:2,163.93,36.95,No,21.00
6,7/7/2020,9:40:3,163.93,36.95,No,21.00
7,7/7/2020,9:40:7,185.19,36.50,No,21.00
8,7/7/2020,9:40:7,178.57,36.95,No,21.00
9,7/7/2020,9:40:8,185.19,36.95,No,21.00
10,7/7/2020,9:40:9,208.33,36.50,No,20.99
11,7/7/2020,9:40:9,200.00,36.50,No,20.99
12,7/7/2020,9:40:12,178.57,36.50,No,20.99
13,7/7/2020,9:40:12,181.82,36.95,No,20.99
14,7/7/2020,9:40:12,178.57,36.95,No,20.99
15,7/7/2020,9:40:12,200.00,36.95,No,20.99
16,7/7/2020,9:40:13,169.49,36.95,No,20.99
17,7/7/2020,9:40:13,140.85,36.95,No,20.99
18,7/7/2020,9:40:13,138.89,36.95,No,21.00
19,7/7/2020,9:40:13,121.95,36.95,No,21.01
20,7/7/2020,9:40:14,114.94,36.95,No,21.01
21,7/7/2020,9:40:14,100.00,36.95,No,21.02
22,7/7/2020,9:40:14,90.09,36.38,No,21.04
23,7/7/2020,9:40:21,192.31,36.50,No,21.15
24,7/7/2020,9:40:35,30.96,36.91,No,23.11
25,7/7/2020,9:40:35,30.40,36.87,No,23.14
26,7/7/2020,9:40:35,29.94,36.96,No,23.16
27,7/7/2020,9:40:35,29.15,36.96,No,23.17
28,7/7/2020,9:40:36,28.57,36.88,No,23.18
29,7/7/2020,9:40:36,28.09,36.84,No,23.19
30,7/7/2020,9:40:36,28.65,36.97,No,23.20
31,7/7/2020,9:40:36,28.82,36.37,No,23.21
32,7/7/2020,9:40:37,29.15,36.36,No,23.22
33,7/7/2020,9:40:37,29.50,36.47,No,23.23
34,7/7/2020,9:40:37,30.03,36.48,No,23.23
35,7/7/2020,9:40:37,31.25,36.99,No,23.24
36,7/7/2020,9:40:38,30.77,36.49,No,23.25
37,7/7/2020,9:40:38,31.25,36.95,No,23.26
38,7/7/2020,9:40:38,31.15,36.94,No,23.28
39,7/7/2020,9:40:38,30.21,36.82,No,23.29
40,7/7/2020,9:40:39,30.86,36.85,No,23.30
41,7/7/2020,9:40:39,29.85,36.85,No,23.32
42,7/7/2020,9:40:39,29.76,36.83,No,23.34
43,7/7/2020,9:40:39,29.41,36.87,No,23.36
44,7/7/2020,9:40:40,29.50,36.49,No,23.38
45,7/7/2020,9:40:40,30.21,36.48,No,23.39
46,7/7/2020,9:40:41,29.24,36.99,No,23.45
47,7/7/2020,9:40:41,29.67,36.04,No,23.48
48,7/7/2020,9:40:41,30.40,36.04,No,23.49
49,7/7/2020,9:40:42,32.05,36.60,No,23.51
50,7/7/2020,9:40:42,42.37,36.76,No,23.52
51,7/7/2020,9:40:42,53.19,36.76,No,23.53
52,7/7/2020,9:40:43,69.93,36.76,No,23.53
53,7/7/2020,9:40:43,84.03,36.50,No,23.53
54,7/7/2020,9:40:43,103.09,36.95,No,23.53
55,7/7/2020,9:40:43,113.64,36.95,No,23.54
56,7/7/2020,9:40:44,120.48,36.95,No,23.54
57,7/7/2020,9:40:44,136.99,36.95,No,23.54
58,7/7/2020,9:40:44,147.06,36.95,No,23.54
59,7/7/2020,9:40:44,151.52,36.95,No,23.55
60,7/7/2020,9:40:45,149.25,36.95,No,23.55
61,7/7/2020,9:40:45,151.52,36.95,No,23.55
62,7/7/2020,9:40:45,163.93,36.95,No,23.56
63,7/7/2020,9:40:45,158.73,36.95,No,23.56
64,7/7/2020,9:40:46,175.44,36.95,No,23.55
65,7/7/2020,9:40:46,196.08,36.95,No,23.55
66,7/7/2020,9:40:46,178.57,36.95,No,23.54
67,7/7/2020,9:40:49,188.68,36.97,No,23.44
68,7/7/2020,9:40:49,175.44,36.97,No,23.43
69,7/7/2020,9:40:49,181.82,36.95,No,23.42
70,7/7/2020,9:40:50,181.82,36.95,No,23.41
71,7/7/2020,9:40:50,185.19,36.95,No,23.40
72,7/7/2020,9:40:50,185.19,36.95,No,23.39
73,7/7/2020,9:40:50,185.19,36.95,No,23.37
74,7/7/2020,9:40:51,175.44,36.95,No,23.36
75,7/7/2020,9:40:51,181.82,36.95,No,23.34
76,7/7/2020,9:40:51,185.19,36.95,No,23.33
77,7/7/2020,9:40:51,181.82,36.24,No,23.32
78,7/7/2020,9:40:52,188.68,36.95,No,23.30
79,7/7/2020,9:40:52,185.19,36.50,No,23.29
80,7/7/2020,9:40:52,178.57,36.95,No,23.28
81,7/7/2020,9:40:52,188.68,36.50,No,23.27
82,7/7/2020,9:40:53,188.68,36.50,No,23.25
83,7/7/2020,9:40:53,172.41,36.50,No,23.24
84,7/7/2020,9:40:53,175.44,36.95,No,23.23
85,7/7/2020,9:40:53,172.41,36.95,No,23.21
86,7/7/2020,9:40:54,161.29,36.95,No,23.20
87,7/7/2020,9:40:54,169.49,36.95,No,23.19
88,7/7/2020,9:40:54,156.25,36.95,No,23.18
89,7/7/2020,9:40:54,128.21,36.95,No,23.17
90,7/7/2020,9:40:55,123.46,36.95,No,23.17
91,7/7/2020,9:42:48,125.00,36.95,No,23.35
92,7/7/2020,9:42:48,128.21,36.95,No,23.34
93,7/7/2020,9:42:48,128.21,36.95,No,23.34
94,7/7/2020,9:42:49,126.58,36.95,No,23.33
95,7/7/2020,9:42:49,142.86,36.95,No,23.32
96,7/7/2020,9:42:49,142.86,36.95,No,23.31
97,7/7/2020,9:42:49,136.99,36.64,No,23.30
98,7/7/2020,9:42:50,135.14,36.95,No,23.30
99,7/7/2020,9:42:50,129.87,36.95,No,23.29
