,Date,Time,Distance away,Temperature,Overheated,Average ambient temperature
0,7/7/2020,9:54:36,212.77,36.98,No,23.91
1,7/7/2020,9:54:36,217.39,36.97,No,23.92
2,7/7/2020,9:54:36,212.77,36.97,No,23.93
3,7/7/2020,9:54:36,212.77,36.02,No,23.93
4,7/7/2020,9:54:37,212.77,36.95,No,23.93
5,7/7/2020,9:54:37,227.27,36.97,No,23.93
6,7/7/2020,9:54:37,227.27,36.03,No,23.93
7,7/7/2020,9:54:37,212.77,36.95,No,23.94
8,7/7/2020,9:54:38,217.39,37.00,No,23.94
9,7/7/2020,9:54:38,217.39,36.95,No,23.94
10,7/7/2020,9:54:38,227.27,36.03,No,23.94
11,7/7/2020,9:54:38,227.27,36.99,No,23.94
12,7/7/2020,9:54:39,232.56,36.95,No,23.94
13,7/7/2020,9:54:39,217.39,36.95,No,23.94
14,7/7/2020,9:54:39,222.22,36.95,No,23.94
15,7/7/2020,9:54:39,222.22,36.95,No,23.94
16,7/7/2020,9:54:40,227.27,36.95,No,23.94
17,7/7/2020,9:54:40,227.27,36.95,No,23.94
18,7/7/2020,9:54:40,232.56,36.96,No,23.94
19,7/7/2020,9:54:40,232.56,36.99,No,23.94
20,7/7/2020,9:54:41,227.27,36.02,No,23.95
21,7/7/2020,9:54:41,227.27,36.95,No,23.95
22,7/7/2020,9:54:41,217.39,36.01,No,23.95
23,7/7/2020,9:54:41,212.77,36.01,No,23.95
24,7/7/2020,9:54:42,212.77,36.01,No,23.95
25,7/7/2020,9:54:42,178.57,36.25,No,23.96
26,7/7/2020,9:54:42,178.57,36.24,No,23.96
27,7/7/2020,9:54:43,185.19,36.24,No,23.96
28,7/7/2020,9:54:43,188.68,36.15,No,23.96
29,7/7/2020,9:54:43,200.00,36.96,No,23.96
30,7/7/2020,9:54:44,208.33,36.03,No,23.96
31,7/7/2020,9:54:44,200.00,36.41,No,23.96
32,7/7/2020,9:54:44,200.00,36.11,No,23.96
33,7/7/2020,9:54:44,185.19,36.40,No,23.96
34,7/7/2020,9:54:44,204.08,36.11,No,23.96
35,7/7/2020,9:54:44,178.57,36.50,No,23.96
36,7/7/2020,9:54:44,212.77,36.95,No,23.96
37,7/7/2020,9:54:45,192.31,36.04,No,23.97
38,7/7/2020,9:54:45,212.77,36.95,No,23.97
39,7/7/2020,9:54:45,217.39,36.95,No,23.97
