,Date,Time,Distance away,Temperature,Overheated,Average ambient temperature
0,7/7/2020,9:33:25,178.57,36.99,No,24.96
1,7/7/2020,9:33:25,175.44,36.03,No,24.96
2,7/7/2020,9:33:26,163.93,36.04,No,24.96
3,7/7/2020,9:33:26,188.68,36.04,No,24.95
4,7/7/2020,9:33:26,178.57,36.98,No,24.95
5,7/7/2020,9:33:26,169.49,36.95,No,24.94
6,7/7/2020,9:33:26,172.41,36.95,No,24.94
7,7/7/2020,9:33:27,163.93,37.00,No,24.93
8,7/7/2020,9:33:27,178.57,36.00,No,24.93
9,7/7/2020,9:33:27,169.49,36.05,No,24.93
10,7/7/2020,9:33:27,166.67,36.05,No,24.92
11,7/7/2020,9:33:28,166.67,36.06,No,24.91
12,7/7/2020,9:33:28,172.41,36.06,No,24.91
13,7/7/2020,9:33:28,178.57,36.04,No,24.90
14,7/7/2020,9:33:29,166.67,36.07,No,24.90
15,7/7/2020,9:33:29,163.93,36.06,No,24.89
16,7/7/2020,9:33:29,156.25,36.02,No,24.89
17,7/7/2020,9:33:29,161.29,36.04,No,24.89
18,7/7/2020,9:33:29,158.73,36.10,No,24.88
19,7/7/2020,9:33:30,140.85,36.08,No,24.87
20,7/7/2020,9:33:30,133.33,36.11,No,24.87
21,7/7/2020,9:33:31,135.14,36.95,No,24.86
22,7/7/2020,9:33:31,147.06,36.95,No,24.86
23,7/7/2020,9:33:31,133.33,36.95,No,24.86
24,7/7/2020,9:33:31,129.87,36.08,No,24.86
25,7/7/2020,9:33:32,129.87,36.95,No,24.85
26,7/7/2020,9:33:32,131.58,36.95,No,24.85
27,7/7/2020,9:33:32,131.58,36.95,No,24.85
28,7/7/2020,9:33:32,131.58,36.95,No,24.84
29,7/7/2020,9:33:33,133.33,36.95,No,24.84
30,7/7/2020,9:33:33,129.87,36.95,No,24.84
31,7/7/2020,9:33:33,133.33,36.95,No,24.84
32,7/7/2020,9:33:33,129.87,36.95,No,24.83
33,7/7/2020,9:33:34,142.86,36.96,No,24.83
34,7/7/2020,9:33:34,147.06,36.95,No,24.83
35,7/7/2020,9:33:35,142.86,36.95,No,24.82
36,7/7/2020,9:33:35,142.86,36.95,No,24.82
37,7/7/2020,9:33:35,147.06,36.95,No,24.82
38,7/7/2020,9:33:35,149.25,36.95,No,24.81
39,7/7/2020,9:33:36,147.06,36.95,No,24.81
40,7/7/2020,9:33:36,151.52,36.95,No,24.81
41,7/7/2020,9:33:36,144.93,36.95,No,24.81
42,7/7/2020,9:33:36,142.86,36.95,No,24.80
43,7/7/2020,9:33:37,133.33,36.95,No,24.80
44,7/7/2020,9:33:37,135.14,36.95,No,24.80
45,7/7/2020,9:33:37,129.87,36.95,No,24.80
46,7/7/2020,9:33:37,135.14,36.15,No,24.79
47,7/7/2020,9:33:37,129.87,36.11,No,24.79
48,7/7/2020,9:33:38,128.21,36.95,No,24.79
49,7/7/2020,9:33:38,129.87,36.12,No,24.79
50,7/7/2020,9:33:38,133.33,36.12,No,24.78
51,7/7/2020,9:33:38,121.95,36.95,No,24.78
52,7/7/2020,9:33:39,129.87,36.95,No,24.78
53,7/7/2020,9:33:39,129.87,36.95,No,24.77
54,7/7/2020,9:33:39,129.87,36.95,No,24.77
55,7/7/2020,9:33:39,133.33,36.95,No,24.77
56,7/7/2020,9:33:40,133.33,36.20,No,24.77
57,7/7/2020,9:33:40,135.14,36.95,No,24.76
58,7/7/2020,9:33:40,151.52,36.30,No,24.76
59,7/7/2020,9:33:41,147.06,36.21,No,24.75
60,7/7/2020,9:33:41,144.93,36.25,No,24.75
61,7/7/2020,9:33:41,142.86,36.95,No,24.74
62,7/7/2020,9:33:41,151.52,36.95,No,24.74
63,7/7/2020,9:33:42,156.25,36.95,No,24.74
64,7/7/2020,9:33:42,156.25,36.95,No,24.73
65,7/7/2020,9:33:42,149.25,36.95,No,24.73
66,7/7/2020,9:33:42,138.89,36.10,No,24.73
67,7/7/2020,9:33:43,136.99,36.95,No,24.73
68,7/7/2020,9:33:43,133.33,36.95,No,24.72
69,7/7/2020,9:33:43,116.28,36.95,No,24.72
70,7/7/2020,9:33:43,106.38,36.95,No,24.72
71,7/7/2020,9:34:7,84.03,36.92,No,24.50
72,7/7/2020,9:34:8,78.74,36.92,No,24.49
73,7/7/2020,9:34:8,74.63,36.76,No,24.48
74,7/7/2020,9:34:8,80.65,36.92,No,24.48
75,7/7/2020,9:34:8,86.21,36.38,No,24.47
76,7/7/2020,9:34:8,90.09,36.38,No,24.46
77,7/7/2020,9:34:9,93.46,36.38,No,24.46
78,7/7/2020,9:34:9,86.96,36.38,No,24.45
79,7/7/2020,9:34:33,222.22,36.95,No,24.37
80,7/7/2020,9:34:34,178.57,36.95,No,24.36
81,7/7/2020,9:34:34,153.85,36.95,No,24.36
82,7/7/2020,9:34:34,156.25,36.18,No,24.36
83,7/7/2020,9:36:22,169.49,36.84,Yes,23.72
84,7/7/2020,9:36:22,172.41,36.55,23.71,
85,7/7/2020,9:36:22,175.44,36.50,No,23.71
86,7/7/2020,9:36:23,204.08,36.38,No,23.71
87,7/7/2020,9:36:23,185.19,36.95,23.71,
88,7/7/2020,9:36:23,192.31,36.95,23.71,
89,7/7/2020,9:36:23,192.31,36.95,23.71,
90,7/7/2020,9:36:24,192.31,36.95,23.71,
91,7/7/2020,9:36:24,196.08,36.95,23.71,
92,7/7/2020,9:36:24,185.19,36.95,23.71,
93,7/7/2020,9:36:25,178.57,36.95,23.71,
94,7/7/2020,9:36:25,185.19,36.95,23.71,
95,7/7/2020,9:36:25,181.82,36.95,23.71,
96,7/7/2020,9:36:25,166.67,36.95,23.71,
97,7/7/2020,9:36:26,185.19,36.95,23.72,
98,7/7/2020,9:36:26,188.68,36.95,Yes,23.72
99,7/7/2020,9:36:26,163.93,36.95,23.72,
