,Date,Time,Distance away,Temperature,Overheated,Average ambient temperature
0,6/7/2020,16:31:2,81.97,36.41,No,27.07
1,6/7/2020,16:31:2,86.21,36.83,No,27.08
2,6/7/2020,16:31:2,91.74,36.77,No,27.10
3,6/7/2020,16:31:3,86.96,36.76,No,27.12
4,6/7/2020,16:31:3,90.09,36.73,No,27.14
5,6/7/2020,16:31:3,93.46,36.36,No,27.16
6,6/7/2020,16:31:3,90.09,36.35,No,27.18
7,6/7/2020,16:31:4,89.29,36.89,No,27.20
8,6/7/2020,16:31:4,84.75,36.49,No,27.22
9,6/7/2020,16:31:4,90.91,36.39,No,27.24
10,6/7/2020,16:31:4,94.34,36.39,No,27.26
11,6/7/2020,16:31:4,94.34,36.79,No,27.27
12,6/7/2020,16:31:5,93.46,36.85,No,27.29
13,6/7/2020,16:31:5,93.46,36.83,No,27.31
14,6/7/2020,16:31:5,93.46,36.86,No,27.33
15,6/7/2020,16:31:5,91.74,36.48,No,27.35
16,6/7/2020,16:31:6,96.15,36.24,No,27.36
17,6/7/2020,16:31:6,94.34,36.91,No,27.38
18,6/7/2020,16:31:6,93.46,36.95,No,27.40
19,6/7/2020,16:31:6,109.89,36.56,No,27.41
20,6/7/2020,16:31:7,109.89,36.44,No,27.42
21,6/7/2020,16:31:7,99.01,36.37,No,27.44
22,6/7/2020,16:31:7,85.47,36.83,No,27.46
23,6/7/2020,16:31:7,90.09,36.83,No,27.47
24,6/7/2020,16:31:17,114.94,36.50,No,27.73
25,6/7/2020,16:31:17,142.86,36.24,No,27.73
26,6/7/2020,16:31:17,153.85,36.87,No,27.73
27,6/7/2020,16:31:18,161.29,36.33,No,27.74
28,6/7/2020,16:31:18,178.57,36.86,No,27.74
29,6/7/2020,16:31:18,172.41,36.22,No,27.74
30,6/7/2020,16:31:18,188.68,36.50,No,27.73
31,6/7/2020,16:31:25,204.08,36.50,No,27.76
32,6/7/2020,16:31:26,181.82,36.37,No,27.76
33,6/7/2020,16:31:26,169.49,36.32,No,27.76
34,6/7/2020,16:31:26,151.52,36.21,No,27.76
35,6/7/2020,16:31:27,140.85,36.67,No,27.76
36,6/7/2020,16:31:27,97.09,36.50,No,27.76
37,6/7/2020,16:31:50,112.36,36.98,No,27.42
38,6/7/2020,16:31:50,120.48,36.50,No,27.41
39,6/7/2020,16:31:50,107.53,36.95,No,27.41
40,6/7/2020,16:31:51,95.24,36.77,No,27.41
41,6/7/2020,16:31:51,94.34,36.86,No,27.41
42,6/7/2020,16:31:51,98.04,36.78,No,27.41
43,6/7/2020,16:31:51,89.29,36.78,No,27.41
44,6/7/2020,16:31:52,96.15,36.22,No,27.41
45,6/7/2020,16:31:52,78.12,36.37,No,27.42
46,6/7/2020,16:31:52,71.94,36.50,No,27.42
47,6/7/2020,16:31:52,50.76,36.50,No,27.42
48,6/7/2020,16:31:52,61.73,36.50,No,27.42
49,6/7/2020,16:31:54,32.68,36.50,No,27.40
50,6/7/2020,16:31:54,31.85,36.84,No,27.41
51,6/7/2020,16:31:54,28.65,36.50,No,27.41
52,6/7/2020,16:31:54,29.85,36.62,No,27.42
53,6/7/2020,16:31:54,31.45,36.30,No,27.42
54,6/7/2020,16:31:55,30.30,36.24,No,27.44
55,6/7/2020,16:31:55,31.95,36.24,No,27.44
56,6/7/2020,16:31:55,30.21,36.24,No,27.45
57,6/7/2020,16:31:55,32.15,36.24,No,27.45
58,6/7/2020,16:31:55,30.12,36.28,No,27.49
59,6/7/2020,16:31:55,31.55,36.25,No,27.49
60,6/7/2020,16:31:56,33.22,36.39,No,27.51
61,6/7/2020,16:31:56,30.86,36.99,No,27.51
62,6/7/2020,16:31:56,34.48,36.40,No,27.52
63,6/7/2020,16:31:56,30.67,36.36,No,27.52
64,6/7/2020,16:32:0,111.11,36.78,No,27.50
65,6/7/2020,16:32:0,116.28,36.78,No,27.50
66,6/7/2020,16:32:10,128.21,36.50,No,27.17
67,6/7/2020,16:32:10,119.05,36.50,No,27.16
68,6/7/2020,16:32:10,126.58,36.50,No,27.16
69,6/7/2020,16:32:11,121.95,36.95,No,27.15
70,6/7/2020,16:32:11,120.48,36.95,No,27.15
71,6/7/2020,16:32:11,138.89,36.41,No,27.15
72,6/7/2020,16:32:11,138.89,36.80,No,27.15
73,6/7/2020,16:32:12,144.93,36.78,No,27.15
74,6/7/2020,16:32:12,151.52,37.02,No,27.15
75,6/7/2020,16:32:12,144.93,36.95,No,27.15
76,6/7/2020,16:32:13,100.00,36.50,No,27.15
77,6/7/2020,16:32:20,158.73,36.50,No,27.08
78,6/7/2020,16:32:21,151.52,36.50,No,27.08
79,6/7/2020,16:32:21,175.44,36.95,No,27.08
80,6/7/2020,16:32:21,188.68,36.95,No,27.08
81,6/7/2020,16:32:21,208.33,36.95,No,27.08
82,6/7/2020,16:32:22,227.27,36.95,No,27.08
83,6/7/2020,16:32:22,227.27,36.95,No,27.08
84,6/7/2020,16:32:22,222.22,36.95,No,27.08
85,6/7/2020,16:32:22,227.27,36.46,No,27.07
86,6/7/2020,16:32:23,238.10,36.79,No,27.07
87,6/7/2020,16:32:23,222.22,36.75,No,27.07
88,6/7/2020,16:32:23,217.39,36.95,No,27.07
89,6/7/2020,16:32:23,217.39,36.98,No,27.07
90,6/7/2020,16:32:24,192.31,36.55,No,27.07
91,6/7/2020,16:32:24,169.49,36.43,No,27.07
92,6/7/2020,16:32:24,166.67,36.42,No,27.07
93,6/7/2020,16:32:24,166.67,36.44,No,27.07
94,6/7/2020,16:32:24,166.67,36.37,No,27.06
95,6/7/2020,16:32:25,169.49,36.37,No,27.06
96,6/7/2020,16:32:25,163.93,36.30,No,27.06
97,6/7/2020,16:32:25,178.57,36.89,No,27.06
98,6/7/2020,16:32:25,181.82,36.81,No,27.06
99,6/7/2020,16:32:26,196.08,36.30,No,27.05
