,Date,Time,Distance away,Temperature,Overheated,Average ambient temperature
0,6/7/2020,18:20:9,87.72,36.42,No,24.03
1,6/7/2020,18:20:9,89.29,36.40,No,24.03
2,6/7/2020,18:20:9,87.72,36.41,No,24.03
3,6/7/2020,18:20:10,98.04,36.95,No,24.03
4,6/7/2020,18:20:10,86.96,36.43,No,24.03
5,6/7/2020,18:20:10,86.96,36.45,No,24.03
6,6/7/2020,18:20:11,95.24,36.95,No,24.04
7,6/7/2020,18:20:11,92.59,36.41,No,24.04
8,6/7/2020,18:20:11,96.15,36.95,No,24.04
9,6/7/2020,18:20:11,91.74,36.41,No,24.04
10,6/7/2020,18:20:12,90.91,36.42,No,24.04
11,6/7/2020,18:20:12,89.29,36.41,No,24.04
12,6/7/2020,18:20:12,95.24,36.95,No,24.04
13,6/7/2020,18:20:12,90.09,36.42,No,24.04
14,6/7/2020,18:20:13,90.09,36.42,No,24.04
15,6/7/2020,18:20:13,90.91,36.42,No,24.04
16,6/7/2020,18:20:13,93.46,36.42,No,24.04
17,6/7/2020,18:20:13,91.74,36.39,No,24.04
18,6/7/2020,18:20:14,88.50,36.38,No,24.04
19,6/7/2020,18:20:14,92.59,36.38,No,24.04
20,6/7/2020,18:20:14,92.59,36.38,No,24.04
21,6/7/2020,18:20:14,88.50,36.39,No,24.04
22,6/7/2020,18:20:15,93.46,36.38,No,24.04
23,6/7/2020,18:20:15,101.01,36.95,No,24.04
24,6/7/2020,18:20:15,89.29,36.41,No,24.04
25,6/7/2020,18:20:18,87.72,36.42,No,24.03
26,6/7/2020,18:20:18,82.64,36.96,No,24.03
27,6/7/2020,18:20:18,86.21,36.41,No,24.03
28,6/7/2020,18:20:18,86.21,36.41,No,24.03
29,6/7/2020,18:20:19,94.34,36.40,No,24.03
30,6/7/2020,18:20:19,93.46,36.42,No,24.03
31,6/7/2020,18:20:20,98.04,36.70,No,24.03
32,6/7/2020,18:20:20,89.29,36.43,No,24.02
33,6/7/2020,18:20:20,88.50,36.43,No,24.02
34,6/7/2020,18:20:21,86.21,36.41,No,24.02
35,6/7/2020,18:20:21,93.46,36.42,No,24.02
36,6/7/2020,18:20:21,83.33,36.94,No,24.01
37,6/7/2020,18:20:22,83.33,36.94,No,24.01
38,6/7/2020,18:20:22,82.64,36.94,No,24.01
39,6/7/2020,18:20:23,84.03,36.95,No,24.01
40,6/7/2020,18:20:24,107.53,36.95,No,24.00
41,6/7/2020,18:20:24,81.30,36.95,No,24.00
42,6/7/2020,18:20:24,86.96,36.38,No,23.99
43,6/7/2020,18:20:24,83.33,36.92,No,23.99
44,6/7/2020,18:20:25,75.19,36.94,No,23.99
45,6/7/2020,18:20:25,73.53,36.79,No,23.99
46,6/7/2020,18:20:25,84.03,36.95,No,23.99
47,6/7/2020,18:20:25,93.46,36.38,No,23.99
48,6/7/2020,18:20:27,121.95,36.97,No,23.96
49,6/7/2020,18:20:55,101.01,36.50,No,23.93
50,6/7/2020,18:20:55,101.01,36.50,No,23.94
51,6/7/2020,18:20:55,100.00,36.50,No,23.96
52,6/7/2020,18:20:55,94.34,36.50,No,23.99
53,6/7/2020,18:20:56,95.24,36.50,No,24.01
54,6/7/2020,18:20:56,97.09,36.50,No,24.04
55,6/7/2020,18:21:5,208.33,36.50,No,24.39
56,6/7/2020,18:21:10,94.34,36.50,No,24.16
57,6/7/2020,18:21:10,94.34,36.50,No,24.14
58,6/7/2020,18:21:10,84.03,36.50,No,24.11
59,6/7/2020,18:21:11,74.07,36.79,No,24.05
60,6/7/2020,18:21:11,66.23,36.88,No,24.04
61,6/7/2020,18:21:12,48.78,36.50,No,24.03
62,6/7/2020,18:21:12,62.11,36.76,No,24.04
63,6/7/2020,18:21:12,63.29,36.76,No,24.07
64,6/7/2020,18:21:13,64.10,36.76,No,24.08
65,6/7/2020,18:21:13,86.21,36.38,No,24.08
66,6/7/2020,18:21:13,74.07,36.87,No,24.09
67,6/7/2020,18:21:14,98.04,36.71,No,24.09
68,6/7/2020,18:21:14,102.04,36.96,No,24.10
69,6/7/2020,18:21:15,96.15,36.95,No,24.11
70,6/7/2020,18:21:15,81.97,36.97,No,24.12
71,6/7/2020,18:21:15,83.33,36.97,No,24.12
72,6/7/2020,18:21:16,70.42,36.81,No,24.12
73,6/7/2020,18:21:16,49.75,36.59,No,24.18
74,6/7/2020,18:21:16,46.51,36.50,No,24.29
75,6/7/2020,18:21:17,48.31,36.24,No,24.39
76,6/7/2020,18:21:17,46.95,36.76,No,24.44
77,6/7/2020,18:21:18,45.66,36.50,No,24.54
78,6/7/2020,18:21:18,44.05,36.59,No,24.65
79,6/7/2020,18:21:18,45.25,36.59,No,24.76
80,6/7/2020,18:21:18,54.35,36.59,No,24.87
81,6/7/2020,18:21:19,54.64,36.59,No,24.98
82,6/7/2020,18:21:19,54.35,36.59,No,25.08
83,6/7/2020,18:21:19,53.76,36.59,No,25.19
84,6/7/2020,18:21:19,53.76,36.59,No,25.30
85,6/7/2020,18:21:20,53.48,36.75,No,25.35
86,6/7/2020,18:21:20,69.44,36.34,No,25.34
87,6/7/2020,18:21:20,77.52,36.92,No,25.33
88,6/7/2020,18:21:21,80.65,36.23,No,25.33
89,6/7/2020,18:21:21,86.21,36.63,No,25.32
90,6/7/2020,18:21:21,91.74,36.59,No,25.31
91,6/7/2020,18:21:21,90.09,36.44,No,25.30
92,6/7/2020,18:21:22,87.72,36.38,No,25.30
93,6/7/2020,18:21:22,87.72,36.41,No,25.29
94,6/7/2020,18:21:22,84.75,36.92,No,25.28
95,6/7/2020,18:21:22,85.47,36.38,No,25.28
96,6/7/2020,18:21:23,86.21,36.38,No,25.27
97,6/7/2020,18:21:23,84.75,36.92,No,25.28
98,6/7/2020,18:21:23,81.97,36.92,No,25.28
99,6/7/2020,18:21:24,88.50,36.38,No,25.28
