,Date,Time,Distance away,Temperature,Overheated,Average ambient temperature
0,6/7/2020,18:11:33,144.93,36.50,No,24.33
1,6/7/2020,18:11:34,142.86,36.50,No,24.33
2,6/7/2020,18:11:34,147.06,36.50,No,24.32
3,6/7/2020,18:11:34,149.25,36.50,No,24.31
4,6/7/2020,18:11:35,147.06,36.50,No,24.31
5,6/7/2020,18:11:37,114.94,36.35,No,24.29
6,6/7/2020,18:11:37,113.64,36.96,No,24.29
7,6/7/2020,18:11:40,117.65,36.95,No,24.33
8,6/7/2020,18:11:40,111.11,36.95,No,24.33
9,6/7/2020,18:11:40,106.38,36.95,No,24.33
10,6/7/2020,18:11:41,91.74,36.50,No,24.33
11,6/7/2020,18:11:41,112.36,36.95,No,24.33
12,6/7/2020,18:11:41,106.38,36.95,No,24.33
13,6/7/2020,18:11:41,98.04,36.50,No,24.33
14,6/7/2020,18:11:41,108.70,36.95,No,24.33
15,6/7/2020,18:11:42,112.36,36.95,No,24.33
16,6/7/2020,18:11:42,105.26,36.95,No,24.33
17,6/7/2020,18:11:42,111.11,36.97,No,24.33
18,6/7/2020,18:11:42,101.01,36.95,No,24.33
19,6/7/2020,18:11:43,100.00,36.95,No,24.34
20,6/7/2020,18:11:43,102.04,36.97,No,24.34
21,6/7/2020,18:11:43,93.46,36.38,No,24.34
22,6/7/2020,18:11:43,102.04,36.95,No,24.34
23,6/7/2020,18:11:43,99.01,36.95,No,24.34
24,6/7/2020,18:11:43,97.09,36.95,No,24.35
25,6/7/2020,18:11:44,96.15,36.95,No,24.35
26,6/7/2020,18:11:44,100.00,36.95,No,24.35
27,6/7/2020,18:11:44,98.04,36.95,No,24.35
28,6/7/2020,18:11:45,99.01,36.76,No,24.35
29,6/7/2020,18:11:45,104.17,36.76,No,24.35
30,6/7/2020,18:11:45,95.24,36.30,No,24.35
31,6/7/2020,18:11:45,103.09,36.95,No,24.35
32,6/7/2020,18:11:46,101.01,36.95,No,24.35
33,6/7/2020,18:11:46,111.11,36.95,No,24.36
34,6/7/2020,18:11:46,90.09,36.38,No,24.36
35,6/7/2020,18:11:46,96.15,36.79,No,24.37
36,6/7/2020,18:11:47,94.34,36.57,No,24.37
37,6/7/2020,18:11:47,95.24,36.78,No,24.38
38,6/7/2020,18:11:47,91.74,36.75,No,24.39
39,6/7/2020,18:11:48,90.09,36.41,No,24.40
40,6/7/2020,18:11:48,93.46,36.38,No,24.40
41,6/7/2020,18:11:48,96.15,36.54,No,24.41
42,6/7/2020,18:11:49,111.11,36.50,No,24.42
43,6/7/2020,18:11:50,166.67,36.32,No,24.44
44,6/7/2020,18:11:50,151.52,36.46,No,24.44
45,6/7/2020,18:11:50,149.25,36.46,No,24.45
46,6/7/2020,18:11:51,147.06,36.35,No,24.45
47,6/7/2020,18:11:51,144.93,36.32,No,24.45
48,6/7/2020,18:11:51,147.06,36.32,No,24.46
49,6/7/2020,18:11:51,149.25,36.29,No,24.46
50,6/7/2020,18:11:52,84.75,36.69,No,24.47
51,6/7/2020,18:11:52,85.47,36.85,No,24.48
52,6/7/2020,18:11:52,181.82,36.85,No,24.48
53,6/7/2020,18:11:52,80.65,36.45,No,24.49
54,6/7/2020,18:11:53,50.25,36.88,No,24.50
