,Date,Time,Distance away,Temperature,Overheated,Average ambient temperature
0,6/7/2020,16:46:11,30.49,36.76,25.61,
1,6/7/2020,16:46:11,30.86,36.78,25.61,
2,6/7/2020,16:46:12,30.21,36.76,25.57,
3,6/7/2020,16:46:12,30.86,36.79,25.57,
4,6/7/2020,16:46:12,30.40,36.81,25.54,
5,6/7/2020,16:46:12,30.12,36.75,25.54,
6,6/7/2020,16:46:12,29.07,36.73,25.53,
7,6/7/2020,16:46:12,28.33,36.79,25.53,
8,6/7/2020,16:46:12,30.67,36.84,25.55,
9,6/7/2020,16:46:12,30.58,36.73,25.55,
10,6/7/2020,16:46:13,31.25,36.87,25.57,
11,6/7/2020,16:46:13,32.57,36.81,25.57,
12,6/7/2020,16:46:13,31.45,36.85,25.59,
13,6/7/2020,16:46:13,31.45,36.74,25.59,
14,6/7/2020,16:46:13,31.35,36.86,25.60,
15,6/7/2020,16:46:13,32.57,36.82,25.60,
16,6/7/2020,16:46:13,31.45,36.89,25.63,
17,6/7/2020,16:46:13,33.22,36.81,25.63,
18,6/7/2020,16:46:14,32.57,36.88,25.66,
19,6/7/2020,16:46:14,35.34,36.98,25.66,
20,6/7/2020,16:46:14,35.59,36.70,25.70,
21,6/7/2020,16:46:14,34.97,36.84,25.70,
22,6/7/2020,16:46:14,36.10,36.76,Yes,25.73
23,6/7/2020,16:46:14,37.04,36.85,25.73,
24,6/7/2020,16:46:14,36.10,36.85,25.76,
25,6/7/2020,16:46:14,36.76,36.81,25.76,
26,6/7/2020,16:46:15,35.84,36.86,25.79,
27,6/7/2020,16:46:15,36.63,36.80,25.79,
28,6/7/2020,16:46:15,35.59,36.86,25.82,
29,6/7/2020,16:46:15,36.50,36.80,25.82,
30,6/7/2020,16:46:15,35.21,36.87,25.85,
31,6/7/2020,16:46:15,35.84,36.82,25.85,
32,6/7/2020,16:46:15,35.46,36.97,25.88,
33,6/7/2020,16:46:15,36.76,36.84,25.88,
34,6/7/2020,16:46:15,37.45,36.83,25.91,
35,6/7/2020,16:46:16,35.34,36.29,26.00,
36,6/7/2020,16:46:16,36.50,36.27,26.02,
37,6/7/2020,16:46:20,45.66,36.76,Yes,26.11
38,6/7/2020,16:46:21,40.65,36.90,26.12,
39,6/7/2020,16:46:21,40.65,36.85,26.12,
40,6/7/2020,16:46:21,40.16,36.84,26.12,
41,6/7/2020,16:46:21,40.32,36.88,26.11,
42,6/7/2020,16:46:22,40.82,36.86,26.10,
43,6/7/2020,16:46:22,40.98,36.88,26.10,
44,6/7/2020,16:46:22,40.32,36.84,26.08,
45,6/7/2020,16:46:22,39.84,36.90,26.06,
46,6/7/2020,16:46:22,41.15,36.91,26.04,
47,6/7/2020,16:46:23,41.49,36.89,26.02,
48,6/7/2020,16:46:23,41.15,36.96,25.99,
49,6/7/2020,16:46:23,44.64,36.20,25.97,
50,6/7/2020,16:46:23,45.25,36.89,25.95,
51,6/7/2020,16:46:23,43.48,36.76,25.95,
52,6/7/2020,16:46:24,50.00,36.22,Yes,25.88
53,6/7/2020,16:46:24,50.00,36.27,25.85,
54,6/7/2020,16:46:24,41.84,36.76,25.82,
55,6/7/2020,16:46:24,48.08,36.26,25.82,
56,6/7/2020,16:46:25,48.08,36.30,25.79,
57,6/7/2020,16:46:25,45.05,36.76,25.79,
58,6/7/2020,16:46:25,49.75,36.28,25.77,
59,6/7/2020,16:46:25,41.84,36.76,25.77,
60,6/7/2020,16:46:25,46.30,36.55,25.73,
61,6/7/2020,16:46:25,41.15,36.76,25.73,
62,6/7/2020,16:46:25,50.00,36.53,25.69,
63,6/7/2020,16:46:26,48.78,36.54,25.64,
64,6/7/2020,16:46:26,48.78,36.56,25.60,
65,6/7/2020,16:46:26,42.37,36.76,25.60,
66,6/7/2020,16:46:26,45.66,36.59,25.56,
67,6/7/2020,16:46:26,41.32,36.76,25.56,
68,6/7/2020,16:46:26,44.84,36.35,25.53,
69,6/7/2020,16:46:26,42.02,36.76,25.53,
70,6/7/2020,16:46:27,43.86,36.76,25.50,
71,6/7/2020,16:46:27,50.51,36.36,25.50,
72,6/7/2020,16:46:27,41.15,36.82,25.49,
73,6/7/2020,16:46:27,42.02,36.82,25.48,
74,6/7/2020,16:46:27,42.37,36.88,25.47,
75,6/7/2020,16:46:27,42.02,36.90,Yes,25.47
76,6/7/2020,16:46:28,46.73,36.23,25.47,
77,6/7/2020,16:46:28,44.05,36.24,25.48,
78,6/7/2020,16:46:28,50.51,36.76,25.49,
79,6/7/2020,16:46:28,45.05,36.76,25.49,
80,6/7/2020,16:46:29,81.30,36.80,25.53,
81,6/7/2020,16:46:29,104.17,36.95,25.54,
82,6/7/2020,16:46:30,111.11,37.48,25.56,
83,6/7/2020,16:46:42,48.78,36.81,Yes,24.93
84,6/7/2020,16:46:42,57.14,36.35,24.89,
85,6/7/2020,16:46:42,68.03,36.76,24.90,
86,6/7/2020,16:46:42,73.53,36.81,24.91,
87,6/7/2020,16:46:45,97.09,36.95,24.94,
88,6/7/2020,16:46:45,94.34,36.22,Yes,24.95
89,6/7/2020,16:46:45,96.15,36.94,24.96,
90,6/7/2020,16:46:46,95.24,36.32,24.97,
91,6/7/2020,16:46:46,94.34,36.58,24.98,
92,6/7/2020,16:46:46,102.04,36.83,24.99,
93,6/7/2020,16:46:46,95.24,36.28,25.00,
94,6/7/2020,16:46:49,111.11,36.95,Yes,25.08
95,6/7/2020,16:46:49,108.70,36.50,25.09,
96,6/7/2020,16:46:50,98.04,36.79,25.10,
97,6/7/2020,16:46:50,96.15,36.83,25.11,
98,6/7/2020,16:46:50,94.34,36.48,25.12,
99,6/7/2020,16:46:50,85.47,36.51,25.13,
