,Date,Time,Distance away,Temperature,Overheated,Average ambient temperature
0,6/7/2020,16:47:36,41.84,36.50,Yes,25.35
1,6/7/2020,16:47:37,41.49,36.50,25.34,
2,6/7/2020,16:47:39,37.31,36.87,25.33,
3,6/7/2020,16:47:39,39.06,36.33,25.33,
4,6/7/2020,16:47:40,46.30,36.31,25.34,
5,6/7/2020,16:47:40,53.48,36.30,Yes,25.35
6,6/7/2020,16:47:40,66.23,36.25,25.36,
7,6/7/2020,16:47:40,75.76,36.82,25.37,
8,6/7/2020,16:47:41,81.97,36.99,25.37,
9,6/7/2020,16:47:41,100.00,36.95,25.38,
10,6/7/2020,16:47:41,111.11,36.99,25.38,
11,6/7/2020,16:47:41,112.36,36.50,25.38,
12,6/7/2020,16:47:41,114.94,36.95,25.38,
13,6/7/2020,16:47:42,114.94,36.95,25.38,
14,6/7/2020,16:47:42,116.28,36.52,25.39,
15,6/7/2020,16:47:42,113.64,36.50,25.39,
16,6/7/2020,16:47:42,113.64,36.50,25.39,
17,6/7/2020,16:47:43,116.28,36.50,25.39,
18,6/7/2020,16:47:43,113.64,36.95,25.39,
19,6/7/2020,16:47:43,117.65,36.95,25.40,
20,6/7/2020,16:47:46,117.65,36.95,Yes,25.36
21,6/7/2020,16:47:46,112.36,36.95,25.36,
22,6/7/2020,16:47:46,107.53,36.82,25.36,
23,6/7/2020,16:47:47,106.38,36.95,25.36,
24,6/7/2020,16:47:47,106.38,36.95,25.34,
25,6/7/2020,16:47:47,113.64,36.71,25.33,
26,6/7/2020,16:47:47,106.38,36.89,25.32,
27,6/7/2020,16:47:48,120.48,36.95,25.32,
28,6/7/2020,16:47:48,120.48,36.95,25.32,
29,6/7/2020,16:47:48,113.64,36.50,25.32,
30,6/7/2020,16:47:48,107.53,36.95,25.32,
31,6/7/2020,16:47:50,101.01,36.71,Yes,25.32
32,6/7/2020,16:47:51,102.04,36.95,25.32,
33,6/7/2020,16:47:51,99.01,36.95,25.32,
34,6/7/2020,16:47:51,94.34,36.78,25.32,
35,6/7/2020,16:47:51,93.46,36.38,25.31,
36,6/7/2020,16:47:52,95.24,36.95,25.30,
37,6/7/2020,16:47:52,99.01,36.48,25.30,
38,6/7/2020,16:47:52,97.09,36.80,25.29,
39,6/7/2020,16:47:52,102.04,36.34,25.29,
40,6/7/2020,16:47:53,107.53,36.30,25.29,
41,6/7/2020,16:47:53,106.38,36.48,25.29,
42,6/7/2020,16:47:53,105.26,36.73,25.28,
43,6/7/2020,16:47:53,104.17,36.78,25.28,
44,6/7/2020,16:47:53,105.26,36.84,25.28,
45,6/7/2020,16:47:54,102.04,36.84,25.28,
46,6/7/2020,16:47:54,102.04,36.92,Yes,25.29
47,6/7/2020,16:47:54,101.01,36.92,25.29,
48,6/7/2020,16:47:54,113.64,36.57,25.29,
49,6/7/2020,16:47:55,96.15,36.95,25.31,
50,6/7/2020,16:47:55,97.09,36.50,25.31,
51,6/7/2020,16:47:55,99.01,36.50,25.32,
52,6/7/2020,16:47:56,100.00,36.50,25.33,
53,6/7/2020,16:47:56,99.01,36.50,25.33,
54,6/7/2020,16:47:56,104.17,36.50,25.34,
55,6/7/2020,16:47:56,106.38,36.50,25.34,
56,6/7/2020,16:47:56,105.26,36.50,25.35,
57,6/7/2020,16:47:57,107.53,36.50,25.35,
58,6/7/2020,16:47:57,98.04,36.50,25.36,
59,6/7/2020,16:47:57,95.24,36.50,25.36,
60,6/7/2020,16:47:57,97.09,36.50,Yes,25.37
61,6/7/2020,16:47:58,96.15,36.50,25.37,
62,6/7/2020,16:47:58,97.09,36.50,25.38,
63,6/7/2020,16:47:58,94.34,36.50,25.38,
64,6/7/2020,16:47:58,102.04,36.50,25.38,
65,6/7/2020,16:47:59,104.17,36.50,25.38,
66,6/7/2020,16:47:59,106.38,36.50,25.38,
67,6/7/2020,16:47:59,104.17,36.95,25.37,
68,6/7/2020,16:48:0,119.05,36.50,25.37,
69,6/7/2020,16:48:0,125.00,36.95,25.37,
70,6/7/2020,16:48:0,117.65,36.71,25.37,
71,6/7/2020,16:48:8,119.05,36.71,Yes,25.26
72,6/7/2020,16:48:9,125.00,36.95,25.25,
73,6/7/2020,16:48:10,109.89,36.79,25.25,
74,6/7/2020,16:48:23,138.89,36.95,Yes,25.05
75,6/7/2020,16:48:23,156.25,36.95,25.04,
76,6/7/2020,16:51:39,92.59,36.50,Yes,24.17
77,6/7/2020,16:51:39,100.00,36.95,24.17,
78,6/7/2020,16:51:40,92.59,36.70,24.17,
79,6/7/2020,16:51:40,109.89,36.86,24.17,
80,6/7/2020,16:51:40,112.36,36.73,24.17,
81,6/7/2020,16:51:41,104.17,36.95,24.17,
82,6/7/2020,16:51:41,116.28,36.98,24.17,
83,6/7/2020,16:51:41,119.05,36.99,24.17,
84,6/7/2020,16:51:42,114.94,36.95,24.17,
85,6/7/2020,16:51:42,113.64,36.95,24.18,
86,6/7/2020,16:51:43,111.11,36.95,24.18,
87,6/7/2020,16:51:43,111.11,36.95,Yes,24.18
88,6/7/2020,16:51:44,114.94,36.95,24.19,
89,6/7/2020,16:51:44,111.11,36.95,24.19,
90,6/7/2020,16:51:45,116.28,36.21,24.19,
91,6/7/2020,16:51:45,98.04,36.78,24.19,
92,6/7/2020,16:51:45,82.64,36.50,24.19,
93,6/7/2020,16:51:45,80.65,36.50,24.19,
94,6/7/2020,16:58:58,101.01,36.95,Yes,24.00
95,6/7/2020,16:58:59,112.36,36.95,24.00,
96,6/7/2020,16:59:14,153.85,36.95,Yes,23.92
