,Date,Time,Distance away,Temperature,Overheated,Average ambient temperature
0,6/7/2020,16:37:59,40.00,36.50,25.88,
1,6/7/2020,16:38:0,39.84,36.50,25.89,
2,6/7/2020,16:38:0,38.76,36.75,25.90,
3,6/7/2020,16:38:0,38.17,37.00,25.91,
4,6/7/2020,16:38:0,38.46,36.71,25.93,
5,6/7/2020,16:38:1,39.37,36.84,25.94,
6,6/7/2020,16:38:1,37.45,36.99,25.95,
7,6/7/2020,16:38:1,39.37,36.50,25.98,
8,6/7/2020,16:38:2,39.68,36.76,Yes,25.99
9,6/7/2020,16:38:2,38.17,36.50,25.99,
10,6/7/2020,16:38:2,37.45,36.50,25.99,
11,6/7/2020,16:38:22,111.11,36.95,Yes,25.53
12,6/7/2020,16:38:22,107.53,36.50,25.53,
13,6/7/2020,16:38:23,105.26,36.50,25.53,
14,6/7/2020,16:38:23,99.01,36.95,25.53,
15,6/7/2020,16:38:23,107.53,36.45,25.54,
16,6/7/2020,16:38:23,94.34,36.39,25.55,
17,6/7/2020,16:38:23,104.17,36.95,25.56,
18,6/7/2020,16:38:24,99.01,36.95,25.57,
19,6/7/2020,16:38:24,101.01,36.95,25.57,
20,6/7/2020,16:38:24,105.26,36.95,25.57,
21,6/7/2020,16:38:24,99.01,36.25,25.57,
22,6/7/2020,16:38:27,102.04,36.82,Yes,25.58
23,6/7/2020,16:38:28,96.15,36.41,25.58,
24,6/7/2020,16:38:28,86.96,36.52,25.58,
25,6/7/2020,16:43:36,161.29,36.95,Yes,24.00
26,6/7/2020,16:43:36,142.86,36.95,24.00,
27,6/7/2020,16:43:36,140.85,36.95,24.00,
28,6/7/2020,16:43:38,133.33,36.96,24.00,
29,6/7/2020,16:43:38,126.58,36.95,24.00,
30,6/7/2020,16:43:39,126.58,36.95,24.00,
31,6/7/2020,16:43:59,90.09,36.61,Yes,24.08
32,6/7/2020,16:44:0,92.59,36.95,24.07,
33,6/7/2020,16:44:0,95.24,36.95,24.07,
34,6/7/2020,16:44:0,83.33,36.72,24.06,
35,6/7/2020,16:44:1,80.65,36.91,24.06,
36,6/7/2020,16:44:1,80.00,36.84,24.05,
37,6/7/2020,16:44:1,78.12,36.92,24.05,
38,6/7/2020,16:44:1,76.34,36.96,24.05,
39,6/7/2020,16:44:9,58.82,36.76,Yes,23.99
40,6/7/2020,16:44:9,51.55,36.30,23.99,
41,6/7/2020,16:44:9,43.10,36.23,24.00,
42,6/7/2020,16:44:10,38.91,36.77,24.00,
43,6/7/2020,16:44:10,38.76,36.50,24.00,
44,6/7/2020,16:44:11,33.90,36.50,24.01,
45,6/7/2020,16:44:11,38.46,36.93,24.02,
46,6/7/2020,16:44:12,38.31,36.50,Yes,24.02
47,6/7/2020,16:44:13,37.45,36.50,24.02,
48,6/7/2020,16:44:13,37.74,36.50,24.02,
49,6/7/2020,16:44:13,39.22,36.77,24.02,
50,6/7/2020,16:44:14,38.31,36.76,24.02,
51,6/7/2020,16:44:14,36.63,36.50,24.02,
52,6/7/2020,16:44:26,34.48,36.78,Yes,24.59
53,6/7/2020,16:44:26,34.84,36.77,24.59,
54,6/7/2020,16:44:27,30.96,36.88,24.61,
55,6/7/2020,16:44:27,31.85,36.86,24.61,
56,6/7/2020,16:44:27,31.45,36.88,24.62,
57,6/7/2020,16:44:27,31.75,36.85,24.63,
58,6/7/2020,16:44:28,31.95,36.85,24.64,
59,6/7/2020,16:44:28,30.12,36.50,24.64,
60,6/7/2020,16:44:28,31.95,36.86,24.65,
61,6/7/2020,16:44:28,30.21,36.50,24.65,
62,6/7/2020,16:44:28,31.95,36.87,24.65,
63,6/7/2020,16:44:28,30.40,36.50,24.65,
64,6/7/2020,16:44:28,32.15,36.87,24.66,
65,6/7/2020,16:44:28,30.49,36.50,24.66,
66,6/7/2020,16:44:29,32.57,36.87,24.67,
67,6/7/2020,16:44:29,30.67,36.50,24.67,
68,6/7/2020,16:44:29,31.75,36.88,24.68,
