,Date,Time,Distance away,Temperature,Overheated,Average ambient temperature
0,3/6/2020,22:35:26,267.86,36.82,No,24.03
1,3/6/2020,22:35:26,254.24,36.73,No,24.02
2,3/6/2020,22:35:26,245.90,36.90,No,24.02
3,3/6/2020,22:35:26,245.90,36.22,No,24.02
4,3/6/2020,22:35:27,241.94,36.26,No,24.02
5,3/6/2020,22:35:27,241.94,36.81,No,24.01
6,3/6/2020,22:35:27,241.94,36.95,No,24.00
7,3/6/2020,22:35:28,245.90,36.71,No,24.00
8,3/6/2020,22:35:28,258.62,36.70,No,24.00
9,3/6/2020,22:35:28,254.24,36.98,No,23.99
10,3/6/2020,22:35:28,258.62,36.73,No,23.99
11,3/6/2020,22:35:29,254.24,37.00,No,23.99
12,3/6/2020,22:35:29,245.90,36.79,No,23.98
13,3/6/2020,22:35:29,250.00,36.97,No,23.98
14,3/6/2020,22:35:29,245.90,36.98,No,23.98
15,3/6/2020,22:35:30,250.00,36.71,No,23.99
16,3/6/2020,22:35:30,254.24,36.80,No,23.99
17,3/6/2020,22:35:30,254.24,36.73,No,23.99
18,3/6/2020,22:35:31,245.90,36.74,No,23.99
19,3/6/2020,22:35:31,258.62,36.95,No,23.99
20,3/6/2020,22:35:31,283.02,36.98,No,23.99
21,3/6/2020,22:35:31,254.24,36.81,No,23.99
22,3/6/2020,22:35:32,277.78,36.95,No,23.99
23,3/6/2020,22:35:32,272.73,36.73,No,23.99
24,3/6/2020,22:35:32,288.46,36.50,No,23.99
25,3/6/2020,22:35:32,277.78,36.68,No,23.99
26,3/6/2020,22:35:33,283.02,36.35,No,23.99
27,3/6/2020,22:35:33,288.46,36.89,No,23.99
28,3/6/2020,22:35:33,306.12,36.26,No,23.99
29,3/6/2020,22:35:33,272.73,36.41,No,23.99
30,3/6/2020,22:35:34,294.12,36.73,No,23.99
31,3/6/2020,22:35:34,283.02,36.34,No,23.98
32,3/6/2020,22:35:34,312.50,36.40,No,23.98
33,3/6/2020,22:35:35,312.50,36.98,No,23.98
34,3/6/2020,22:35:35,312.50,36.75,No,23.98
35,3/6/2020,22:35:35,319.15,36.76,No,23.98
36,3/6/2020,22:35:37,312.50,36.81,No,23.97
37,3/6/2020,22:35:37,288.46,36.70,No,23.97
38,3/6/2020,22:35:37,300.00,36.72,No,23.97
39,3/6/2020,22:35:38,294.12,36.23,No,23.97
40,3/6/2020,22:35:38,277.78,36.70,No,23.97
41,3/6/2020,22:35:38,288.46,36.33,No,23.98
42,3/6/2020,22:35:38,300.00,36.76,No,23.97
43,3/6/2020,22:35:39,288.46,36.79,No,23.98
44,3/6/2020,22:35:39,267.86,36.46,No,23.98
45,3/6/2020,22:35:39,277.78,36.70,No,23.98
46,3/6/2020,22:35:40,319.15,36.20,No,23.99
47,3/6/2020,22:35:40,294.12,36.73,No,23.98
48,3/6/2020,22:35:40,294.12,36.73,No,23.98
49,3/6/2020,22:35:41,277.78,36.46,No,23.99
50,3/6/2020,22:35:41,288.46,36.43,No,23.99
51,3/6/2020,22:35:41,283.02,36.81,No,23.99
52,3/6/2020,22:35:42,263.16,36.71,No,23.99
53,3/6/2020,22:35:42,250.00,36.84,No,23.99
54,3/6/2020,22:35:42,263.16,36.79,No,23.99
55,3/6/2020,22:35:42,288.46,36.23,No,23.99
