,Date,Time,Distance away,Temperature,Overheated,Average ambient temperature
0,3/6/2020,22:32:37,267.86,36.88,No,24.11
1,3/6/2020,22:32:37,267.86,36.55,No,24.10
2,3/6/2020,22:32:37,267.86,36.28,No,24.09
3,3/6/2020,22:32:37,267.86,36.26,No,24.09
4,3/6/2020,22:32:38,267.86,36.78,No,24.08
5,3/6/2020,22:32:38,267.86,36.21,No,24.07
6,3/6/2020,22:32:38,267.86,36.22,No,24.07
7,3/6/2020,22:32:39,267.86,36.95,No,24.06
8,3/6/2020,22:32:39,272.73,36.73,No,24.06
9,3/6/2020,22:32:39,263.16,36.73,No,24.06
10,3/6/2020,22:32:39,263.16,36.95,No,24.05
11,3/6/2020,22:32:40,263.16,36.23,No,24.05
12,3/6/2020,22:32:40,263.16,36.44,No,24.04
13,3/6/2020,22:32:40,267.86,36.90,No,24.04
14,3/6/2020,22:32:41,267.86,36.89,No,24.03
15,3/6/2020,22:32:41,263.16,36.57,No,24.03
16,3/6/2020,22:32:41,176.47,36.95,No,24.02
17,3/6/2020,22:32:42,180.72,36.71,No,24.02
18,3/6/2020,22:32:42,157.89,36.31,No,24.01
19,3/6/2020,22:32:42,174.42,36.32,No,24.00
20,3/6/2020,22:32:42,170.45,36.72,No,24.00
21,3/6/2020,22:32:43,277.78,36.71,No,24.01
22,3/6/2020,22:32:43,272.73,36.71,No,24.01
23,3/6/2020,22:32:43,272.73,36.95,No,24.01
24,3/6/2020,22:32:44,272.73,36.28,No,24.01
25,3/6/2020,22:32:44,277.78,36.71,No,24.02
26,3/6/2020,22:32:44,277.78,36.82,No,24.02
27,3/6/2020,22:32:44,277.78,36.83,No,24.02
28,3/6/2020,22:32:45,294.12,36.95,No,24.02
29,3/6/2020,22:32:45,294.12,36.95,No,24.01
30,3/6/2020,22:32:45,288.46,36.71,No,24.02
31,3/6/2020,22:32:45,294.12,36.71,No,24.02
32,3/6/2020,22:32:46,294.12,36.29,No,24.02
33,3/6/2020,22:32:46,288.46,36.27,No,24.02
34,3/6/2020,22:32:46,294.12,36.26,No,24.02
35,3/6/2020,22:32:47,288.46,36.74,No,24.02
36,3/6/2020,22:32:47,283.02,36.72,No,24.02
