,Date,Time,Distance away,Temperature,Overheated,Average ambient temperature
0,3/6/2020,22:16:50,238.10,36.95,No,24.10
1,3/6/2020,22:16:51,250.00,36.95,No,24.10
2,3/6/2020,22:16:52,217.39,36.25,No,24.11
3,3/6/2020,22:16:52,223.88,36.95,No,24.12
4,3/6/2020,22:16:53,254.24,36.99,No,24.12
5,3/6/2020,22:16:53,202.70,36.39,No,24.13
6,3/6/2020,22:16:53,234.38,36.95,No,24.13
7,3/6/2020,22:16:53,227.27,36.30,No,24.13
8,3/6/2020,22:16:54,288.46,36.71,No,24.13
9,3/6/2020,22:16:54,245.90,36.89,No,24.13
10,3/6/2020,22:16:55,250.00,36.26,No,24.15
11,3/6/2020,22:16:57,250.00,36.71,No,24.16
12,3/6/2020,22:16:58,245.90,36.99,No,24.16
13,3/6/2020,22:16:58,241.94,36.95,No,24.16
14,3/6/2020,22:16:59,238.10,36.72,No,24.15
15,3/6/2020,22:17:0,267.86,36.71,No,24.14
16,3/6/2020,22:17:0,200.00,36.95,No,24.15
17,3/6/2020,22:17:1,205.48,36.95,No,24.15
18,3/6/2020,22:17:1,217.39,36.95,No,24.15
19,3/6/2020,22:17:1,241.94,37.00,No,24.15
20,3/6/2020,22:17:2,245.90,36.70,No,24.15
21,3/6/2020,22:17:2,234.38,36.95,No,24.15
22,3/6/2020,22:17:2,230.77,36.95,No,24.16
23,3/6/2020,22:17:2,254.24,36.71,No,24.16
24,3/6/2020,22:17:3,220.59,36.29,No,24.16
25,3/6/2020,22:17:3,258.62,36.86,No,24.16
26,3/6/2020,22:17:3,267.86,36.95,No,24.16
27,3/6/2020,22:17:3,267.86,36.71,No,24.16
28,3/6/2020,22:17:4,250.00,36.71,No,24.16
29,3/6/2020,22:17:4,227.27,36.95,No,24.16
30,3/6/2020,22:17:4,234.38,36.72,No,24.16
31,3/6/2020,22:17:5,250.00,36.95,No,24.16
32,3/6/2020,22:17:5,230.77,36.86,No,24.16
33,3/6/2020,22:17:5,263.16,36.85,No,24.16
34,3/6/2020,22:17:6,234.38,36.95,No,24.16
35,3/6/2020,22:17:6,250.00,36.72,No,24.16
36,3/6/2020,22:17:7,234.38,36.76,No,24.16
37,3/6/2020,22:17:7,234.38,36.31,No,24.15
38,3/6/2020,22:17:7,234.38,36.72,No,24.16
39,3/6/2020,22:17:8,234.38,36.75,No,24.15
40,3/6/2020,22:17:8,230.77,36.95,No,24.15
41,3/6/2020,22:17:8,230.77,36.71,No,24.15
42,3/6/2020,22:17:9,234.38,36.95,No,24.15
43,3/6/2020,22:17:9,254.24,36.95,No,24.15
44,3/6/2020,22:17:9,263.16,36.70,No,24.15
45,3/6/2020,22:17:9,241.94,36.95,No,24.15
46,3/6/2020,22:17:10,227.27,36.95,No,24.15
47,3/6/2020,22:17:10,220.59,37.00,No,24.16
48,3/6/2020,22:17:10,227.27,37.00,No,24.16
49,3/6/2020,22:17:10,238.10,36.95,No,24.16
50,3/6/2020,22:17:11,230.77,36.21,No,24.16
51,3/6/2020,22:17:11,238.10,36.99,No,24.16
52,3/6/2020,22:17:11,230.77,36.99,No,24.16
53,3/6/2020,22:17:12,230.77,36.70,No,24.16
54,3/6/2020,22:17:12,230.77,36.95,No,24.16
55,3/6/2020,22:17:12,234.38,36.95,No,24.15
56,3/6/2020,22:17:12,238.10,36.71,No,24.16
57,3/6/2020,22:17:13,223.88,36.34,No,24.15
58,3/6/2020,22:17:13,230.77,36.95,No,24.15
59,3/6/2020,22:17:13,238.10,36.23,No,24.14
60,3/6/2020,22:17:17,217.39,36.78,No,24.05
61,3/6/2020,22:17:17,202.70,37.00,No,24.05
62,3/6/2020,22:17:18,241.94,36.95,No,24.04
63,3/6/2020,22:17:19,214.29,37.12,No,24.03
64,3/6/2020,22:17:19,220.59,36.97,No,24.02
65,3/6/2020,22:17:19,238.10,36.95,No,24.02
66,3/6/2020,22:17:20,250.00,36.98,No,24.02
67,3/6/2020,22:17:20,238.10,36.70,No,24.01
68,3/6/2020,22:17:22,319.15,36.95,No,24.09
69,3/6/2020,22:17:22,272.73,36.27,No,24.09
70,3/6/2020,22:17:23,340.91,36.79,No,24.10
71,3/6/2020,22:17:23,245.90,36.95,No,24.12
72,3/6/2020,22:17:24,220.59,36.95,No,24.13
73,3/6/2020,22:17:24,250.00,36.95,No,24.13
74,3/6/2020,22:17:24,245.90,36.72,No,24.14
75,3/6/2020,22:17:24,220.59,36.71,No,24.14
76,3/6/2020,22:17:24,277.78,36.71,No,24.15
77,3/6/2020,22:17:25,241.94,36.37,No,24.15
78,3/6/2020,22:17:25,272.73,36.95,No,24.16
79,3/6/2020,22:17:25,220.59,36.24,No,24.16
80,3/6/2020,22:17:25,277.78,36.95,No,24.17
81,3/6/2020,22:17:25,214.29,36.86,No,24.17
82,3/6/2020,22:17:26,234.38,36.82,No,24.18
83,3/6/2020,22:17:26,272.73,36.72,No,24.18
84,3/6/2020,22:17:26,227.27,36.95,No,24.19
85,3/6/2020,22:17:26,272.73,36.97,No,24.19
86,3/6/2020,22:17:26,223.88,36.99,No,24.20
87,3/6/2020,22:17:27,245.90,36.95,No,24.20
88,3/6/2020,22:17:27,238.10,36.95,No,24.21
89,3/6/2020,22:17:27,263.16,36.71,No,24.21
90,3/6/2020,22:17:27,263.16,37.02,No,24.23
91,3/6/2020,22:17:27,230.77,36.71,No,24.23
92,3/6/2020,22:17:28,258.62,36.95,No,24.24
93,3/6/2020,22:17:28,214.29,36.83,No,24.24
94,3/6/2020,22:17:28,241.94,36.95,No,24.26
95,3/6/2020,22:17:28,254.24,36.95,No,24.26
96,3/6/2020,22:17:28,241.94,36.73,No,24.25
97,3/6/2020,22:17:29,254.24,36.95,No,24.25
98,3/6/2020,22:17:29,241.94,36.95,No,24.26
99,3/6/2020,22:17:29,241.94,36.99,No,24.26
