,Date,Time,Distance away,Unadjusted_Temp,Temperature,Overheated,Average ambient temperature
0,27/10/2020,15:4:15,434.78,36.02,37.44,No,28.32
1,27/10/2020,15:4:16,454.55,33.43,36.66,No,28.34
2,27/10/2020,15:4:17,454.55,33.03,36.25,No,28.34
3,27/10/2020,15:4:17,434.78,nan,No,28.34,
4,27/10/2020,15:4:17,434.78,33.00,36.22,No,28.34
5,27/10/2020,15:4:17,454.55,34.61,36.83,No,28.35
6,27/10/2020,15:4:18,454.55,38.00,39.42,No,28.36
7,27/10/2020,15:4:18,250.00,nan,No,28.36,
8,27/10/2020,15:4:18,285.71,33.00,36.22,No,28.36
9,27/10/2020,15:4:18,454.55,38.00,39.42,No,28.36
10,27/10/2020,15:4:18,344.83,38.00,39.42,No,28.36
11,27/10/2020,15:4:19,476.19,36.00,37.42,No,28.35
12,27/10/2020,15:4:19,500.00,36.02,37.44,No,28.35
13,27/10/2020,15:4:19,500.00,35.02,37.25,No,28.35
14,27/10/2020,15:4:20,500.00,33.83,37.06,No,28.36
15,27/10/2020,15:4:20,454.55,36.00,37.42,No,28.36
16,27/10/2020,15:4:20,434.78,37.01,38.44,No,28.36
17,27/10/2020,15:4:21,434.78,nan,No,28.37,
18,27/10/2020,15:4:21,434.78,38.00,39.42,No,28.37
19,27/10/2020,15:4:22,434.78,37.03,38.46,No,28.37
20,27/10/2020,15:4:22,454.55,37.03,38.45,No,28.38
21,27/10/2020,15:4:22,370.37,nan,No,28.38,
22,27/10/2020,15:4:23,370.37,nan,No,28.38,
23,27/10/2020,15:4:23,434.78,36.48,37.90,No,28.38
24,27/10/2020,15:4:23,416.67,nan,No,28.38,
25,27/10/2020,15:4:23,416.67,nan,No,28.38,
26,27/10/2020,15:4:23,454.55,37.00,38.42,No,28.38
27,27/10/2020,15:4:24,400.00,nan,No,28.38,
28,27/10/2020,15:4:24,434.78,nan,No,28.38,
29,27/10/2020,15:4:24,416.67,33.00,36.22,No,28.38
30,27/10/2020,15:4:25,384.62,36.44,37.86,No,28.38
31,27/10/2020,15:4:25,400.00,36.47,37.89,No,28.37
32,27/10/2020,15:4:25,416.67,nan,No,28.37,
33,27/10/2020,15:4:25,416.67,nan,No,28.37,
34,27/10/2020,15:4:25,416.67,nan,No,28.37,
