,Date,Time,Distance away,Unadjusted_Temp,Temperature,Overheated,Average ambient temperature
0,27/10/2020,16:0:2,666.67,No,29.18,,
1,27/10/2020,16:0:13,344.83,No,29.74,,
2,27/10/2020,16:0:13,333.33,No,29.75,,
3,27/10/2020,16:0:13,625.00,No,29.75,,
4,27/10/2020,16:0:13,285.71,No,29.75,,
5,27/10/2020,16:0:14,333.33,No,29.76,,
6,27/10/2020,16:0:14,312.50,No,29.76,,
7,27/10/2020,16:0:14,769.23,No,29.76,,
8,27/10/2020,16:0:14,294.12,No,29.77,,
9,27/10/2020,16:0:20,303.03,No,29.79,,
10,27/10/2020,16:0:25,769.23,No,29.76,,
11,27/10/2020,16:0:26,714.29,No,29.76,,
12,27/10/2020,16:0:31,666.67,No,29.74,,
13,27/10/2020,16:0:31,714.29,No,29.74,,
14,27/10/2020,16:0:32,666.67,No,29.74,,
15,27/10/2020,16:0:32,625.00,No,29.74,,
16,27/10/2020,16:0:32,303.03,No,29.74,,
17,27/10/2020,16:0:33,270.27,No,29.73,,
18,27/10/2020,16:0:33,285.71,No,29.72,,
19,27/10/2020,16:0:34,270.27,No,29.70,,
20,27/10/2020,16:0:35,303.03,No,29.69,,
21,27/10/2020,16:0:35,270.27,No,29.67,,
22,27/10/2020,16:0:35,263.16,No,29.66,,
23,27/10/2020,16:0:36,294.12,No,29.65,,
24,27/10/2020,16:0:37,500.00,36.72,36.50,No,29.59
25,27/10/2020,16:0:39,588.24,nan,No,29.56,
26,27/10/2020,16:0:39,769.23,nan,No,29.53,
27,27/10/2020,16:0:40,769.23,nan,No,29.53,
28,27/10/2020,16:0:41,625.00,No,29.49,,
29,27/10/2020,16:0:41,312.50,No,29.48,,
30,27/10/2020,16:0:42,555.56,nan,No,29.47,
31,27/10/2020,16:0:43,476.19,nan,No,29.43,
32,27/10/2020,16:0:43,434.78,nan,No,29.42,
33,27/10/2020,16:0:43,384.62,No,29.42,,
34,27/10/2020,16:0:44,370.37,No,29.40,,
35,27/10/2020,16:0:44,555.56,nan,No,29.40,
36,27/10/2020,16:0:44,588.24,nan,No,29.40,
37,27/10/2020,16:0:44,333.33,No,29.39,,
38,27/10/2020,16:0:44,526.32,nan,No,29.39,
39,27/10/2020,16:0:44,526.32,nan,No,29.39,
40,27/10/2020,16:0:44,454.55,nan,No,29.38,
41,27/10/2020,16:0:44,476.19,nan,No,29.38,
42,27/10/2020,16:0:45,400.00,nan,No,29.37,
43,27/10/2020,16:0:45,384.62,nan,No,29.36,
44,27/10/2020,16:0:45,400.00,nan,No,29.36,
45,27/10/2020,16:0:46,357.14,nan,No,29.33,
46,27/10/2020,16:0:46,303.03,39.34,38.32,No,29.32
47,27/10/2020,16:0:46,333.33,No,29.32,,
48,27/10/2020,16:0:47,344.83,No,29.33,,
49,27/10/2020,16:0:47,312.50,No,29.33,,
50,27/10/2020,16:0:47,500.00,nan,No,29.33,
51,27/10/2020,16:0:47,333.33,No,29.33,,
