,Date,Time,Distance away,Unadjusted_Temp,Temperature,Overheated,Average ambient temperature
0,27/10/2020,14:41:45,476.19,No,30.06,,
1,27/10/2020,14:41:45,416.67,No,30.06,,
2,27/10/2020,14:41:45,238.10,37.00,36.78,No,30.06
3,27/10/2020,14:41:45,416.67,No,30.06,,
4,27/10/2020,14:41:45,434.78,No,30.06,,
5,27/10/2020,14:41:46,416.67,No,30.05,,
6,27/10/2020,14:41:46,400.00,No,30.05,,
7,27/10/2020,14:41:46,400.00,No,30.05,,
8,27/10/2020,14:41:46,476.19,No,30.05,,
9,27/10/2020,14:41:46,454.55,No,30.04,,
10,27/10/2020,14:41:46,400.00,No,30.04,,
11,27/10/2020,14:41:47,476.19,No,30.04,,
12,27/10/2020,14:41:47,400.00,No,30.04,,
13,27/10/2020,14:41:47,476.19,No,30.03,,
14,27/10/2020,14:41:47,454.55,No,30.03,,
15,27/10/2020,14:41:47,476.19,No,30.03,,
16,27/10/2020,14:41:47,476.19,No,30.02,,
17,27/10/2020,14:41:48,434.78,No,30.02,,
18,27/10/2020,14:41:48,400.00,No,30.02,,
19,27/10/2020,14:41:48,370.37,No,30.02,,
20,27/10/2020,14:41:48,454.55,No,30.02,,
21,27/10/2020,14:41:49,370.37,No,30.02,,
22,27/10/2020,14:41:49,400.00,No,30.01,,
23,27/10/2020,14:41:49,400.00,No,29.98,,
24,27/10/2020,14:41:49,400.00,nan,No,29.98,
25,27/10/2020,14:41:50,333.33,32.00,36.78,No,29.96
26,27/10/2020,14:41:50,416.67,No,29.96,,
27,27/10/2020,14:41:50,322.58,33.56,36.34,No,29.95
28,27/10/2020,14:41:50,416.67,No,29.95,,
29,27/10/2020,14:41:50,322.58,35.41,36.89,No,29.93
30,27/10/2020,14:41:50,434.78,No,29.93,,
31,27/10/2020,14:41:51,333.33,35.06,36.84,No,29.92
32,27/10/2020,14:41:51,434.78,No,29.92,,
33,27/10/2020,14:41:51,357.14,34.00,36.78,No,29.91
34,27/10/2020,14:41:51,416.67,No,29.91,,
35,27/10/2020,14:41:51,357.14,nan,No,29.89,
36,27/10/2020,14:41:51,400.00,No,29.89,,
37,27/10/2020,14:41:52,370.37,nan,No,29.88,
38,27/10/2020,14:41:52,400.00,No,29.88,,
39,27/10/2020,14:41:52,344.83,nan,No,29.87,
40,27/10/2020,14:41:52,357.14,nan,No,29.85,
41,27/10/2020,14:41:53,357.14,nan,No,29.84,
42,27/10/2020,14:41:53,357.14,nan,No,29.83,
43,27/10/2020,14:41:54,333.33,nan,No,29.79,
44,27/10/2020,14:41:54,357.14,nan,No,29.78,
45,27/10/2020,14:41:55,400.00,nan,No,29.77,
46,27/10/2020,14:41:58,714.29,nan,No,29.69,
47,27/10/2020,14:41:58,526.32,34.00,36.78,No,29.69
48,27/10/2020,14:41:58,555.56,34.00,36.78,No,29.69
49,27/10/2020,14:41:59,500.00,34.00,36.78,No,29.69
50,27/10/2020,14:41:59,270.27,35.00,36.78,No,29.68
51,27/10/2020,14:41:59,526.32,34.00,36.78,No,29.68
52,27/10/2020,14:41:59,270.27,35.15,36.93,No,29.68
53,27/10/2020,14:42:0,277.78,36.00,36.78,No,29.68
54,27/10/2020,14:42:0,263.16,36.21,36.99,No,29.68
55,27/10/2020,14:42:0,250.00,37.14,36.92,No,29.67
56,27/10/2020,14:42:1,243.90,37.27,37.05,No,29.67
57,27/10/2020,14:42:1,256.41,37.00,36.78,No,29.67
58,27/10/2020,14:42:1,243.90,37.19,36.97,No,29.67
59,27/10/2020,14:42:1,588.24,34.12,36.90,No,29.66
60,27/10/2020,14:42:1,256.41,36.00,36.78,No,29.66
61,27/10/2020,14:42:3,588.24,34.17,36.95,No,29.65
62,27/10/2020,14:42:3,588.24,34.19,36.97,No,29.64
63,27/10/2020,14:42:4,625.00,35.00,36.78,No,29.62
64,27/10/2020,14:42:4,526.32,35.19,36.97,No,29.61
65,27/10/2020,14:42:5,588.24,34.16,36.94,No,29.62
66,27/10/2020,14:42:6,588.24,34.12,36.90,No,29.64
67,27/10/2020,14:42:9,666.67,34.00,36.78,No,29.73
68,27/10/2020,14:42:10,833.33,nan,No,29.75,
69,27/10/2020,14:42:10,769.23,nan,No,29.76,
70,27/10/2020,14:42:11,625.00,nan,No,29.76,
71,27/10/2020,14:42:11,666.67,34.00,36.78,No,29.77
72,27/10/2020,14:42:15,625.00,34.00,36.78,No,29.81
73,27/10/2020,14:42:15,588.24,34.00,36.78,No,29.81
74,27/10/2020,14:42:19,555.56,34.00,36.78,No,29.81
75,27/10/2020,14:42:19,454.55,No,29.81,,
76,27/10/2020,14:42:19,588.24,34.00,36.78,No,29.81
77,27/10/2020,14:42:19,588.24,nan,No,29.81,
78,27/10/2020,14:42:20,555.56,34.00,36.78,No,29.81
79,27/10/2020,14:42:20,526.32,34.00,36.78,No,29.80
80,27/10/2020,14:42:20,500.00,34.00,36.78,No,29.80
81,27/10/2020,14:42:22,625.00,34.00,36.78,No,29.80
82,27/10/2020,14:42:23,500.00,nan,No,29.79,
83,27/10/2020,14:42:23,526.32,nan,No,29.79,
84,27/10/2020,14:42:33,270.27,38.00,36.98,No,29.71
85,27/10/2020,14:42:33,243.90,39.00,37.98,No,29.71
86,27/10/2020,14:42:33,666.67,34.00,36.78,No,29.71
87,27/10/2020,14:42:33,217.39,39.18,38.15,pause,29.71
88,27/10/2020,14:42:35,588.24,37.51,37.29,No,29.72
89,27/10/2020,14:42:35,370.37,42.95,41.93,No,29.73
90,27/10/2020,14:42:36,434.78,No,29.74,,
91,27/10/2020,14:42:39,333.33,No,29.76,,
92,27/10/2020,14:42:44,500.00,nan,No,29.78,
93,27/10/2020,14:42:44,555.56,nan,No,29.78,
94,27/10/2020,14:42:46,555.56,nan,No,29.79,
95,27/10/2020,14:42:47,625.00,nan,No,29.79,
96,27/10/2020,14:42:50,555.56,nan,No,29.78,
97,27/10/2020,14:42:51,500.00,nan,No,29.78,
98,27/10/2020,14:42:52,555.56,nan,No,29.78,
99,27/10/2020,14:42:52,588.24,nan,No,29.78,
