,Date,Time,Distance away,Unadjusted_Temp,Temperature,Overheated,Average ambient temperature
0,27/10/2020,13:43:24,294.12,33.01,36.23,No,29.12
1,27/10/2020,13:43:24,285.71,33.01,36.23,No,29.11
2,27/10/2020,13:43:24,277.78,33.00,36.22,No,29.10
3,27/10/2020,13:43:25,270.27,33.00,36.22,No,29.09
4,27/10/2020,13:43:25,294.12,32.25,36.48,No,29.08
5,27/10/2020,13:43:25,294.12,33.00,36.22,No,29.07
6,27/10/2020,13:43:25,277.78,33.00,36.22,No,29.05
7,27/10/2020,13:43:26,285.71,32.01,36.24,No,29.03
8,27/10/2020,13:43:26,285.71,32.01,36.24,No,29.01
9,27/10/2020,13:43:26,263.16,32.14,36.36,No,28.98
10,27/10/2020,13:43:27,277.78,33.15,36.38,No,28.96
11,27/10/2020,13:43:27,294.12,32.00,36.22,No,28.93
12,27/10/2020,13:43:27,303.03,32.00,36.22,No,28.90
13,27/10/2020,13:43:28,263.16,33.00,36.22,No,28.87
14,27/10/2020,13:43:28,250.00,32.01,36.23,No,28.84
15,27/10/2020,13:43:28,238.10,32.09,36.31,No,28.80
16,27/10/2020,13:43:29,232.56,32.15,36.37,No,28.77
17,27/10/2020,13:43:29,250.00,33.00,36.22,No,28.72
18,27/10/2020,13:43:29,294.12,33.13,36.36,No,28.67
19,27/10/2020,13:43:30,294.12,33.24,36.46,No,28.63
20,27/10/2020,13:43:30,303.03,32.68,36.46,No,28.60
21,27/10/2020,13:43:31,263.16,33.00,36.78,No,28.56
22,27/10/2020,13:43:31,208.33,33.12,36.90,No,28.55
23,27/10/2020,13:43:31,243.90,33.00,36.78,No,28.55
24,27/10/2020,13:43:32,243.90,33.00,36.78,No,28.55
25,27/10/2020,13:43:32,238.10,nan,No,28.55,
26,27/10/2020,13:43:32,277.78,nan,No,28.56,
27,27/10/2020,13:43:33,232.56,nan,No,28.57,
28,27/10/2020,13:43:33,232.56,nan,No,28.59,
29,27/10/2020,13:43:33,263.16,nan,No,28.60,
30,27/10/2020,13:43:34,322.58,33.00,36.78,No,28.60
31,27/10/2020,13:44:36,384.62,nan,No,30.28,
32,27/10/2020,13:44:37,357.14,32.00,36.78,No,30.28
33,27/10/2020,13:44:37,322.58,nan,No,30.27,
34,27/10/2020,13:44:37,285.71,nan,No,30.25,
35,27/10/2020,13:44:38,263.16,34.00,36.78,No,30.23
36,27/10/2020,13:44:38,250.00,nan,No,30.22,
37,27/10/2020,13:44:38,243.90,31.00,36.78,No,30.22
38,27/10/2020,13:44:53,192.31,47.00,45.98,hot_object,30.42
39,27/10/2020,13:45:19,222.22,47.00,45.98,No,30.20
40,27/10/2020,13:45:28,212.77,47.00,45.98,hot_object,30.35
41,27/10/2020,13:45:47,222.22,47.00,45.98,No,30.48
42,27/10/2020,13:45:49,243.90,47.00,45.98,No,30.46
43,27/10/2020,13:45:50,238.10,47.00,45.98,No,30.46
44,27/10/2020,13:45:57,217.39,47.00,45.98,hot_object,30.44
45,27/10/2020,13:45:57,208.33,47.00,45.98,pause,30.44
46,27/10/2020,13:46:14,250.00,nan,No,30.49,
47,27/10/2020,13:46:36,217.39,nan,No,30.41,
48,27/10/2020,13:46:40,243.90,47.00,45.98,No,30.40
49,27/10/2020,13:46:42,312.50,34.12,36.90,No,30.36
50,27/10/2020,13:46:42,256.41,nan,No,30.35,
51,27/10/2020,13:46:42,208.33,nan,No,30.34,
52,27/10/2020,13:46:43,217.39,nan,No,30.32,
53,27/10/2020,13:46:43,250.00,34.00,36.78,No,30.30
