,Date,Time,Distance away,Unadjusted_Temp,Temperature,Overheated,Average ambient temperature
0,29/9/2020,12:18:37,434.78,nan,No,20.51,
1,29/9/2020,12:18:38,416.67,nan,No,20.50,
2,29/9/2020,12:18:38,416.67,nan,No,20.50,
3,29/9/2020,12:18:38,434.78,nan,No,20.50,
4,29/9/2020,12:18:38,416.67,nan,No,20.50,
5,29/9/2020,12:18:39,416.67,nan,No,20.50,
6,29/9/2020,12:18:39,400.00,nan,No,20.50,
7,29/9/2020,12:18:41,434.78,nan,No,20.50,
8,29/9/2020,12:18:41,454.55,nan,No,20.50,
9,29/9/2020,12:18:42,434.78,nan,No,20.50,
10,29/9/2020,12:18:42,454.55,nan,No,20.50,
11,29/9/2020,12:18:43,370.37,nan,No,20.50,
12,29/9/2020,12:18:44,400.00,nan,No,20.50,
13,29/9/2020,12:18:44,416.67,nan,No,20.50,
14,29/9/2020,12:18:45,454.55,nan,No,20.50,
15,29/9/2020,12:18:45,434.78,nan,No,20.51,
16,29/9/2020,12:18:46,434.78,nan,No,20.51,
17,29/9/2020,12:18:51,333.33,22.00,36.95,No,20.48
18,29/9/2020,12:18:52,434.78,nan,No,20.46,
19,29/9/2020,12:18:52,476.19,nan,No,20.45,
20,29/9/2020,12:18:53,476.19,nan,No,20.44,
21,29/9/2020,12:18:53,500.00,nan,No,20.44,
22,29/9/2020,12:18:54,434.78,nan,No,20.43,
23,29/9/2020,12:18:54,454.55,nan,No,20.43,
24,29/9/2020,12:18:55,434.78,nan,No,20.43,
25,29/9/2020,12:18:55,454.55,nan,No,20.42,
26,29/9/2020,12:18:55,454.55,nan,No,20.42,
27,29/9/2020,12:18:55,454.55,nan,No,20.42,
28,29/9/2020,12:18:56,476.19,nan,No,20.42,
29,29/9/2020,12:18:56,434.78,nan,No,20.41,
30,29/9/2020,12:18:56,476.19,nan,No,20.41,
31,29/9/2020,12:18:56,454.55,nan,No,20.41,
32,29/9/2020,12:18:57,476.19,nan,No,20.40,
33,29/9/2020,12:18:57,454.55,nan,No,20.40,
