,Date,Time,Distance away,Unadjusted_Temp,Temperature,Overheated,Average ambient temperature
0,29/9/2020,12:28:31,454.55,nan,No,20.43,
1,29/9/2020,12:28:31,222.22,28.00,36.95,No,20.43
2,29/9/2020,12:28:32,416.67,nan,No,20.43,
3,29/9/2020,12:28:32,188.68,28.00,36.95,No,20.43
4,29/9/2020,12:28:32,416.67,nan,No,20.42,
5,29/9/2020,12:28:32,178.57,28.00,36.95,No,20.42
6,29/9/2020,12:28:32,416.67,nan,No,20.42,
7,29/9/2020,12:28:32,175.44,28.00,36.95,No,20.42
8,29/9/2020,12:28:33,434.78,nan,No,20.42,
9,29/9/2020,12:28:33,185.19,28.00,36.95,No,20.42
10,29/9/2020,12:28:33,454.55,nan,No,20.42,
11,29/9/2020,12:28:33,166.67,28.00,36.95,No,20.42
12,29/9/2020,12:28:33,476.19,nan,No,20.42,
13,29/9/2020,12:28:33,434.78,nan,No,20.42,
14,29/9/2020,12:28:34,416.67,nan,No,20.42,
15,29/9/2020,12:28:34,384.62,nan,No,20.41,
16,29/9/2020,12:28:34,384.62,nan,No,20.41,
17,29/9/2020,12:28:34,434.78,nan,No,20.41,
18,29/9/2020,12:28:35,416.67,nan,No,20.41,
19,29/9/2020,12:28:35,400.00,nan,No,20.41,
20,29/9/2020,12:28:35,400.00,nan,No,20.41,
21,29/9/2020,12:28:36,416.67,nan,No,20.41,
22,29/9/2020,12:28:36,400.00,nan,No,20.41,
23,29/9/2020,12:28:36,384.62,nan,No,20.41,
24,29/9/2020,12:28:36,384.62,nan,No,20.41,
25,29/9/2020,12:28:37,384.62,nan,No,20.41,
26,29/9/2020,12:28:37,400.00,nan,No,20.41,
27,29/9/2020,12:28:37,400.00,nan,No,20.40,
28,29/9/2020,12:28:37,384.62,nan,No,20.40,
29,29/9/2020,12:28:38,384.62,nan,No,20.40,
30,29/9/2020,12:28:38,384.62,nan,No,20.40,
31,29/9/2020,12:28:38,384.62,nan,No,20.39,
32,29/9/2020,12:28:39,384.62,nan,No,20.39,
33,29/9/2020,12:28:39,384.62,nan,No,20.39,
34,29/9/2020,12:28:39,384.62,nan,No,20.39,
35,29/9/2020,12:28:39,384.62,nan,No,20.39,
36,29/9/2020,12:28:40,384.62,nan,No,20.38,
37,29/9/2020,12:28:40,384.62,nan,No,20.38,
38,29/9/2020,12:28:40,400.00,nan,No,20.38,
39,29/9/2020,12:28:40,384.62,nan,No,20.38,
40,29/9/2020,12:28:41,384.62,nan,No,20.37,
41,29/9/2020,12:28:41,384.62,nan,No,20.37,
42,29/9/2020,12:28:41,384.62,nan,No,20.37,
43,29/9/2020,12:28:41,416.67,nan,No,20.37,
44,29/9/2020,12:28:42,400.00,nan,No,20.37,
45,29/9/2020,12:28:42,178.57,nan,No,20.37,
46,29/9/2020,12:28:42,400.00,nan,No,20.36,
47,29/9/2020,12:28:42,400.00,nan,No,20.36,
48,29/9/2020,12:28:43,416.67,nan,No,20.36,
49,29/9/2020,12:28:43,416.67,nan,No,20.36,
