,Date,Time,Distance away,Temperature,Overheated,Average ambient temperature
0,15/6/2020,11:39:19,222.22,36.50,No,23.92
1,15/6/2020,11:39:45,166.67,36.99,No,24.06
2,15/6/2020,11:39:45,169.49,36.95,No,24.06
3,15/6/2020,11:39:45,161.29,36.76,No,24.06
4,15/6/2020,11:39:45,136.99,36.71,No,24.06
5,15/6/2020,11:39:45,131.58,36.97,No,24.06
6,15/6/2020,11:39:46,123.46,36.95,No,24.06
7,15/6/2020,11:39:46,116.28,36.95,No,24.06
8,15/6/2020,11:39:46,111.11,36.72,No,24.06
9,15/6/2020,11:39:46,106.38,36.71,No,24.07
10,15/6/2020,11:39:46,101.01,36.99,No,24.07
11,15/6/2020,11:39:46,103.09,36.95,No,24.08
12,15/6/2020,11:39:47,102.04,36.96,No,24.09
13,15/6/2020,11:39:47,93.46,36.49,No,24.10
14,15/6/2020,11:39:47,90.91,36.42,No,24.11
15,15/6/2020,11:39:47,107.53,36.98,No,24.12
16,15/6/2020,11:39:48,116.28,36.95,No,24.12
17,15/6/2020,11:39:48,106.38,36.95,No,24.12
18,15/6/2020,11:39:48,107.53,36.96,No,24.13
19,15/6/2020,11:39:48,106.38,36.99,No,24.14
20,15/6/2020,11:39:49,100.00,36.72,No,24.15
21,15/6/2020,11:39:49,102.04,36.71,No,24.16
22,15/6/2020,11:39:49,104.17,36.77,No,24.17
23,15/6/2020,11:39:49,99.01,36.72,No,24.17
24,15/6/2020,11:39:50,95.24,36.71,No,24.19
25,15/6/2020,11:39:50,93.46,36.42,No,24.20
26,15/6/2020,11:39:50,89.29,36.47,No,24.21
27,15/6/2020,11:39:51,95.24,36.77,No,24.22
28,15/6/2020,11:39:51,101.01,36.70,No,24.23
29,15/6/2020,11:39:51,103.09,36.79,No,24.24
30,15/6/2020,11:39:51,94.34,36.45,No,24.25
31,15/6/2020,11:39:52,96.15,36.98,No,24.26
32,15/6/2020,11:39:52,111.11,36.95,No,24.27
33,15/6/2020,11:39:52,114.94,36.95,No,24.27
34,15/6/2020,11:39:53,125.00,36.95,No,24.27
35,15/6/2020,11:39:53,144.93,36.24,No,24.27
36,15/6/2020,11:39:53,144.93,36.98,No,24.27
37,15/6/2020,11:39:54,172.41,36.95,No,24.28
38,15/6/2020,11:39:54,188.68,36.95,No,24.28
39,15/6/2020,11:39:54,192.31,36.31,No,24.28
40,15/6/2020,11:39:55,111.11,37.36,No,24.28
41,15/6/2020,11:39:55,109.89,37.45,No,24.28
42,15/6/2020,11:39:55,106.38,37.46,No,24.28
43,15/6/2020,11:39:55,107.53,38.02,Yes,24.28
44,15/6/2020,11:39:56,111.11,38.20,24.28,
45,15/6/2020,11:39:56,112.36,38.79,24.28,
46,15/6/2020,11:39:56,112.36,38.31,24.28,
47,15/6/2020,11:39:56,109.89,38.28,24.28,
48,15/6/2020,11:39:57,109.89,38.05,Yes,24.28
49,15/6/2020,11:39:57,109.89,38.58,24.28,
50,15/6/2020,11:39:57,112.36,37.53,24.28,
51,15/6/2020,11:39:58,112.36,36.49,No,24.27
52,15/6/2020,11:39:58,114.94,37.03,No,24.27
53,15/6/2020,11:39:58,116.28,37.28,No,24.27
54,15/6/2020,11:39:58,114.94,36.74,No,24.28
55,15/6/2020,11:39:58,116.28,36.95,No,24.28
56,15/6/2020,11:39:59,111.11,36.70,No,24.28
57,15/6/2020,11:39:59,114.94,36.74,No,24.27
58,15/6/2020,11:39:59,113.64,36.95,No,24.27
59,15/6/2020,11:39:59,114.94,36.98,No,24.26
60,15/6/2020,11:40:0,114.94,36.95,No,24.26
61,15/6/2020,11:40:9,147.06,37.01,No,24.01
62,15/6/2020,11:40:9,128.21,37.07,No,24.01
63,15/6/2020,11:40:9,117.65,36.98,No,24.01
64,15/6/2020,11:40:10,119.05,37.19,No,24.01
65,15/6/2020,11:40:10,121.95,36.99,No,24.02
66,15/6/2020,11:40:10,123.46,37.35,No,24.03
67,15/6/2020,11:40:10,126.58,36.77,No,24.03
68,15/6/2020,11:40:10,128.21,37.00,No,24.04
69,15/6/2020,11:40:11,136.99,36.70,No,24.05
70,15/6/2020,11:40:11,133.33,36.46,No,24.06
71,15/6/2020,11:40:11,142.86,37.37,No,24.06
72,15/6/2020,11:40:12,163.93,36.76,No,24.07
73,15/6/2020,11:40:17,133.33,37.08,No,24.13
74,15/6/2020,11:40:17,151.52,36.88,No,24.13
75,15/6/2020,11:40:17,153.85,36.89,No,24.13
76,15/6/2020,11:40:17,153.85,37.46,No,24.13
77,15/6/2020,11:40:17,156.25,36.73,No,24.13
78,15/6/2020,11:40:18,153.85,37.01,No,24.13
79,15/6/2020,11:40:18,151.52,37.61,Yes,24.13
80,15/6/2020,11:40:18,144.93,37.49,No,24.12
81,15/6/2020,11:40:18,123.46,36.75,No,24.12
82,15/6/2020,11:40:18,119.05,37.17,No,24.11
83,15/6/2020,11:40:19,123.46,36.77,No,24.11
84,15/6/2020,11:40:19,116.28,37.00,No,24.10
85,15/6/2020,11:40:19,114.94,36.88,No,24.11
86,15/6/2020,11:40:19,117.65,36.89,No,24.11
87,15/6/2020,11:40:19,121.95,37.16,No,24.12
88,15/6/2020,11:40:20,125.00,37.19,No,24.12
89,15/6/2020,11:40:20,121.95,36.71,No,24.12
