,Date,Time,Distance away,Temperature,Overheated,Average ambient temperature
0,15/6/2020,14:15:17,99.01,36.57,No,16.33
1,15/6/2020,14:15:19,103.09,36.70,No,15.50
2,15/6/2020,14:15:20,97.09,36.66,No,15.16
3,15/6/2020,14:15:24,104.17,36.54,No,14.84
4,15/6/2020,14:15:27,196.08,36.95,No,13.33
5,15/6/2020,14:15:27,151.52,36.95,No,13.25
6,15/6/2020,14:15:27,156.25,36.95,No,13.21
7,15/6/2020,14:15:27,158.73,36.95,No,13.18
8,15/6/2020,14:15:28,144.93,36.70,No,13.18
9,15/6/2020,14:15:28,129.87,36.83,No,13.21
10,15/6/2020,14:15:28,133.33,36.77,No,13.24
11,15/6/2020,14:15:28,136.99,36.29,No,13.29
12,15/6/2020,14:15:28,138.89,36.98,No,13.33
13,15/6/2020,14:15:28,138.89,36.99,No,13.38
14,15/6/2020,14:15:29,133.33,36.97,No,13.43
15,15/6/2020,14:15:29,142.86,36.24,No,13.45
16,15/6/2020,14:15:29,166.67,36.27,No,13.43
17,15/6/2020,14:15:30,156.25,36.97,No,12.53
18,15/6/2020,14:15:30,178.57,36.95,No,12.42
19,15/6/2020,14:15:30,151.52,36.98,No,12.27
20,15/6/2020,14:15:31,153.85,36.99,No,12.25
21,15/6/2020,14:15:31,149.25,36.73,No,12.27
22,15/6/2020,14:15:31,144.93,36.89,No,12.34
23,15/6/2020,14:15:31,153.85,36.99,No,12.44
24,15/6/2020,14:15:31,166.67,36.97,No,12.84
25,15/6/2020,14:15:32,158.73,36.86,No,12.97
26,15/6/2020,14:15:32,185.19,36.21,No,13.01
27,15/6/2020,14:15:32,175.44,36.34,No,12.24
28,15/6/2020,14:15:32,181.82,36.64,No,12.06
29,15/6/2020,14:15:34,172.41,36.70,No,11.04
30,15/6/2020,14:15:35,158.73,36.38,No,10.93
31,15/6/2020,14:15:35,161.29,36.71,No,10.80
32,15/6/2020,14:15:35,161.29,36.22,No,10.50
33,15/6/2020,14:15:35,158.73,36.32,No,10.15
