,Unnamed: 0,Date,Time,Distance away,Temperature,Overheated,Average ambient temperature
36,36.0,7/7/2020,9:59:29,192.31,36.95,No,23.95
37,37.0,7/7/2020,9:59:29,200.0,36.95,No,23.96
38,38.0,7/7/2020,9:59:30,196.08,36.95,No,23.98
39,39.0,7/7/2020,9:59:30,204.08,36.95,No,23.99
40,40.0,7/7/2020,9:59:30,200.0,36.95,No,24.0
41,41.0,7/7/2020,9:59:30,204.08,36.95,No,24.01
42,42.0,7/7/2020,9:59:31,208.33,36.95,No,24.02
43,43.0,7/7/2020,9:59:31,208.33,36.95,No,24.03
44,44.0,7/7/2020,9:59:31,212.77,36.95,No,24.05
45,45.0,7/7/2020,9:59:31,208.33,36.95,No,24.05
46,46.0,7/7/2020,9:59:32,217.39,36.95,No,24.05
47,47.0,7/7/2020,9:59:32,208.33,36.95,No,24.05
48,48.0,7/7/2020,9:59:32,217.39,36.95,No,24.04
49,49.0,7/7/2020,9:59:33,204.08,36.95,No,24.04
50,50.0,7/7/2020,9:59:33,200.0,36.95,No,24.04
51,51.0,7/7/2020,9:59:33,200.0,36.95,No,24.04
52,52.0,7/7/2020,9:59:33,208.33,36.95,No,24.04
53,53.0,7/7/2020,9:59:34,204.08,36.95,No,24.04
54,54.0,7/7/2020,9:59:34,217.39,36.95,No,24.04
55,55.0,7/7/2020,9:59:34,217.39,36.95,No,24.04
56,56.0,7/7/2020,9:59:34,222.22,36.95,No,24.04
57,57.0,7/7/2020,9:59:35,217.39,36.95,No,24.04
58,58.0,7/7/2020,9:59:35,222.22,36.95,No,24.04
59,59.0,7/7/2020,9:59:35,217.39,36.95,No,24.04
60,60.0,7/7/2020,9:59:36,217.39,36.95,No,24.03
61,61.0,7/7/2020,9:59:36,208.33,36.95,No,24.04
62,62.0,7/7/2020,9:59:36,212.77,36.95,No,24.04
63,63.0,7/7/2020,9:59:37,212.77,36.95,No,24.04
64,64.0,7/7/2020,9:59:37,208.33,36.95,No,24.04
65,65.0,7/7/2020,9:59:37,217.39,36.95,No,24.04
66,66.0,7/7/2020,9:59:37,208.33,36.95,No,24.04
67,67.0,7/7/2020,9:59:38,208.33,36.95,No,24.04
68,68.0,7/7/2020,9:59:38,204.08,36.5,No,24.04
69,69.0,7/7/2020,9:59:38,204.08,36.95,No,24.04
70,70.0,7/7/2020,9:59:39,192.31,36.95,No,24.04
71,71.0,7/7/2020,9:59:39,204.08,36.09,No,24.04
72,72.0,7/7/2020,9:59:39,192.31,36.18,No,24.05
73,73.0,7/7/2020,9:59:39,188.68,36.24,No,24.05
74,74.0,7/7/2020,9:59:40,200.0,36.64,No,24.05
75,75.0,7/7/2020,9:59:40,192.31,36.18,No,24.05
76,76.0,7/7/2020,9:59:40,185.19,36.19,No,24.05
77,77.0,7/7/2020,9:59:40,208.33,36.01,No,24.05
78,78.0,7/7/2020,9:59:41,204.08,36.06,No,24.05
79,79.0,7/7/2020,9:59:41,196.08,36.95,No,24.05
80,80.0,7/7/2020,9:59:41,204.08,36.95,No,24.06
81,81.0,7/7/2020,9:59:41,188.68,36.95,No,24.06
82,82.0,7/7/2020,9:59:42,196.08,36.95,No,24.06
83,83.0,7/7/2020,9:59:42,200.0,36.95,No,24.06
84,84.0,7/7/2020,9:59:42,196.08,36.95,No,24.06
85,85.0,7/7/2020,9:59:42,196.08,36.95,No,24.06
86,86.0,7/7/2020,9:59:43,188.68,36.95,No,24.05
87,87.0,7/7/2020,9:59:43,169.49,36.95,No,24.05
88,88.0,7/7/2020,9:59:43,175.44,36.95,No,24.05
89,89.0,7/7/2020,9:59:43,151.52,36.95,No,24.05
90,90.0,7/7/2020,10:2:29,169.49,36.04,No,23.96
91,91.0,7/7/2020,10:2:30,192.31,36.17,No,23.96
92,92.0,7/7/2020,10:2:30,181.82,36.99,No,23.96
93,93.0,7/7/2020,10:2:30,181.82,36.95,No,23.96
94,94.0,7/7/2020,10:2:31,178.57,36.42,No,23.95
95,95.0,7/7/2020,10:2:31,185.19,36.22,No,23.95
96,96.0,7/7/2020,10:2:31,188.68,36.75,No,23.95
97,97.0,7/7/2020,10:2:33,169.49,36.08,No,23.95
98,98.0,7/7/2020,10:2:33,172.41,36.4,No,23.95
99,99.0,7/7/2020,10:2:33,181.82,36.7,No,23.95
0,0.0,7/7/2020,10:2:34,161.29,36.64,No,23.95
1,1.0,7/7/2020,10:2:44,144.93,36.29,No,24.06
2,2.0,7/7/2020,10:2:44,149.25,36.35,No,24.06
3,3.0,7/7/2020,10:2:45,151.52,36.08,No,24.06
4,4.0,7/7/2020,10:2:45,156.25,36.64,No,24.06
5,5.0,7/7/2020,10:2:45,166.67,36.28,No,24.06
6,6.0,7/7/2020,10:2:46,126.58,36.95,No,24.06
7,7.0,7/7/2020,10:2:46,121.95,36.95,No,24.06
8,8.0,7/7/2020,10:2:47,121.95,36.44,No,24.06
9,9.0,7/7/2020,10:2:47,107.53,36.61,No,24.06
10,10.0,7/7/2020,10:2:47,101.01,36.95,No,24.06
11,11.0,7/7/2020,10:2:47,87.72,36.38,No,24.05
12,12.0,7/7/2020,10:2:48,87.72,36.38,No,24.05
13,13.0,7/7/2020,10:2:48,76.34,36.92,No,24.04
14,14.0,7/7/2020,10:2:48,67.57,36.76,No,24.03
15,15.0,7/7/2020,10:2:49,62.89,36.76,No,24.02
16,16.0,7/7/2020,10:2:49,64.1,36.76,No,24.02
17,17.0,7/7/2020,10:6:18,270.27,36.5,No,24.22
18,18.0,7/7/2020,10:6:19,188.68,36.95,No,24.24
19,19.0,7/7/2020,10:6:36,270.27,36.52,No,24.44
20,20.0,7/7/2020,10:6:36,256.41,36.32,No,24.45
21,21.0,7/7/2020,10:6:37,243.9,36.95,No,24.48
22,22.0,7/7/2020,10:6:37,227.27,36.5,No,24.5
23,23.0,7/7/2020,10:6:37,232.56,36.95,No,24.51
24,24.0,7/7/2020,10:6:38,227.27,36.95,No,24.53
25,25.0,7/7/2020,10:6:38,227.27,36.98,No,24.55
26,26.0,7/7/2020,10:6:39,232.56,36.95,No,24.56
27,27.0,7/7/2020,10:6:39,222.22,36.98,No,24.57
28,28.0,7/7/2020,10:6:40,227.27,36.15,No,24.6
29,29.0,7/7/2020,10:6:40,222.22,36.16,No,24.61
30,30.0,7/7/2020,10:6:40,204.08,36.21,No,24.62
31,31.0,7/7/2020,10:6:40,222.22,36.1,No,24.63
32,32.0,7/7/2020,10:6:42,212.77,36.15,No,24.68
33,33.0,7/7/2020,10:6:43,200.0,36.27,No,24.67
34,34.0,7/7/2020,10:6:43,204.08,36.3,No,24.67
35,35.0,7/7/2020,10:6:43,204.08,36.36,No,24.67
36,36.0,7/7/2020,10:6:43,208.33,36.28,No,24.67
37,37.0,7/7/2020,10:6:44,208.33,36.49,No,24.66
38,38.0,7/7/2020,10:6:44,208.33,36.25,No,24.66
39,39.0,7/7/2020,10:6:44,208.33,36.36,No,24.66
40,40.0,7/7/2020,10:6:50,238.1,36.95,No,24.54
41,41.0,7/7/2020,10:6:50,285.71,36.08,No,24.53
42,42.0,7/7/2020,10:6:50,243.9,36.03,No,24.52
43,43.0,7/7/2020,10:6:51,263.16,36.09,No,24.5
44,44.0,7/7/2020,10:6:51,263.16,36.1,No,24.49
45,45.0,7/7/2020,10:6:51,294.12,36.25,No,24.48
46,46.0,7/7/2020,10:6:51,232.56,36.95,No,24.47
47,47.0,7/7/2020,10:6:52,243.9,36.95,No,24.46
48,48.0,7/7/2020,10:6:52,192.31,36.13,No,24.45
49,49.0,7/7/2020,10:6:53,227.27,36.09,No,24.41
50,50.0,7/7/2020,10:6:53,232.56,36.85,No,24.41
51,51.0,7/7/2020,10:6:53,208.33,36.17,No,24.4
52,52.0,7/7/2020,10:6:58,232.56,36.93,No,24.34
53,53.0,7/7/2020,10:7:2,74.07,36.34,No,24.32
54,54.0,7/7/2020,10:7:2,75.76,36.92,No,24.32
55,55.0,7/7/2020,10:7:2,72.46,36.76,No,24.31
56,56.0,7/7/2020,10:7:3,69.93,36.76,No,24.31
57,57.0,7/7/2020,10:7:3,76.34,36.95,No,24.31
58,58.0,7/7/2020,10:7:3,74.63,36.76,No,24.31
59,59.0,7/7/2020,10:7:5,200.0,36.02,No,24.32
60,60.0,7/7/2020,10:7:6,238.1,36.46,No,24.32
61,61.0,7/7/2020,10:7:6,222.22,36.01,No,24.32
62,62.0,7/7/2020,10:7:6,196.08,36.95,No,24.32
63,63.0,7/7/2020,10:7:7,181.82,36.95,No,24.32
64,64.0,7/7/2020,10:7:7,178.57,36.95,No,24.32
65,65.0,7/7/2020,10:7:8,188.68,36.95,No,24.32
66,66.0,7/7/2020,10:7:35,111.11,36.43,No,24.25
67,67.0,7/7/2020,10:7:35,104.17,36.95,No,24.25
68,68.0,7/7/2020,10:7:35,113.64,36.18,No,24.25
69,69.0,7/7/2020,10:7:36,128.21,36.95,No,24.25
70,70.0,7/7/2020,10:7:36,133.33,36.95,No,24.25
71,71.0,7/7/2020,10:7:36,144.93,36.95,No,24.25
72,72.0,7/7/2020,10:7:36,151.52,36.1,No,24.25
73,73.0,7/7/2020,10:7:37,156.25,36.13,No,24.25
74,74.0,7/7/2020,10:7:37,156.25,36.15,No,24.24
75,75.0,7/7/2020,10:7:37,156.25,36.17,No,24.24
76,76.0,7/7/2020,10:7:37,172.41,36.14,No,24.24
77,77.0,7/7/2020,10:7:38,153.85,36.24,No,24.24
78,78.0,7/7/2020,10:7:38,156.25,36.95,No,24.24
79,79.0,7/7/2020,10:7:39,178.57,36.95,No,24.24
80,80.0,7/7/2020,10:7:39,149.25,36.95,No,24.24
81,81.0,7/7/2020,10:7:39,151.52,36.95,No,24.24
82,82.0,7/7/2020,10:7:40,161.29,36.95,No,24.24
83,83.0,7/7/2020,10:7:40,151.52,36.95,No,24.24
84,84.0,7/7/2020,10:7:40,175.44,36.95,No,24.24
85,85.0,7/7/2020,10:7:40,151.52,36.95,No,24.24
86,86.0,7/7/2020,10:7:41,151.52,36.95,No,24.24
87,87.0,7/7/2020,10:7:41,149.25,36.95,No,24.24
88,88.0,7/7/2020,10:7:41,158.73,36.95,No,24.24
89,89.0,7/7/2020,10:7:42,156.25,36.95,No,24.24
90,90.0,7/7/2020,10:7:43,175.44,36.95,No,24.25
91,91.0,7/7/2020,10:7:43,161.29,36.95,No,24.25
92,92.0,7/7/2020,10:7:43,142.86,36.95,No,24.25
93,93.0,7/7/2020,10:7:43,169.49,36.95,No,24.25
94,94.0,7/7/2020,10:7:44,149.25,36.95,No,24.25
95,95.0,7/7/2020,10:7:44,153.85,36.95,No,24.25
96,96.0,7/7/2020,10:7:44,153.85,36.95,No,24.25
97,97.0,7/7/2020,10:7:45,169.49,36.95,No,24.26
98,98.0,7/7/2020,10:7:46,161.29,36.95,No,24.26
99,99.0,7/7/2020,10:7:47,166.67,36.95,No,24.27
0,0.0,7/7/2020,10:7:47,163.93,36.95,No,24.27
1,1.0,7/7/2020,10:7:47,169.49,36.95,No,24.27
2,2.0,7/7/2020,10:7:48,163.93,36.95,No,24.27
3,3.0,7/7/2020,10:7:48,156.25,36.95,No,24.27
4,4.0,7/7/2020,10:7:48,153.85,36.95,No,24.28
5,5.0,7/7/2020,10:7:49,169.49,36.96,No,24.28
6,6.0,7/7/2020,10:7:49,172.41,36.95,No,24.28
7,7.0,7/7/2020,10:7:49,166.67,36.95,No,24.28
8,8.0,7/7/2020,10:7:49,163.93,36.95,No,24.29
9,9.0,7/7/2020,10:7:50,156.25,36.95,No,24.29
10,10.0,7/7/2020,10:7:51,161.29,36.95,No,24.3
11,11.0,7/7/2020,10:7:51,147.06,36.95,No,24.3
12,12.0,7/7/2020,10:8:1,212.77,36.3,No,24.32
13,13.0,7/7/2020,10:8:44,181.82,36.95,No,24.34
14,14.0,7/7/2020,10:8:45,208.33,36.5,No,24.34
15,15.0,7/7/2020,10:8:45,232.56,36.5,No,24.34
16,16.0,7/7/2020,10:8:45,250.0,36.95,No,24.34
17,17.0,7/7/2020,10:8:45,232.56,36.95,No,24.34
18,18.0,7/7/2020,10:8:46,227.27,36.95,No,24.34
19,19.0,7/7/2020,10:8:46,222.22,36.95,No,24.34
20,20.0,7/7/2020,10:8:46,212.77,36.01,No,24.34
21,21.0,7/7/2020,10:8:47,196.08,36.95,No,24.34
22,22.0,7/7/2020,10:8:47,185.19,36.95,No,24.34
23,23.0,7/7/2020,10:8:47,158.73,36.95,No,24.34
24,24.0,7/7/2020,10:8:47,153.85,36.95,No,24.34
25,25.0,7/7/2020,10:8:48,151.52,36.95,No,24.35
26,26.0,7/7/2020,10:8:48,136.99,36.95,No,24.35
27,27.0,7/7/2020,10:8:48,135.14,36.95,No,24.35
28,28.0,7/7/2020,10:8:48,125.0,36.95,No,24.35
29,29.0,7/7/2020,10:8:51,117.65,52.24,24.38,
30,30.0,7/7/2020,10:8:52,133.33,36.95,No,24.38
31,31.0,7/7/2020,10:8:52,123.46,36.95,No,24.38
32,32.0,7/7/2020,10:8:52,129.87,36.95,No,24.38
33,33.0,7/7/2020,10:8:53,131.58,36.95,No,24.38
34,34.0,7/7/2020,10:8:53,129.87,36.95,No,24.38
35,35.0,7/7/2020,10:8:53,138.89,36.95,No,24.38
36,36.0,7/7/2020,10:8:53,138.89,36.95,No,24.38
37,37.0,7/7/2020,10:8:54,151.52,36.95,No,24.38
38,38.0,7/7/2020,10:10:12,104.17,36.24,No,24.34
39,39.0,7/7/2020,10:10:12,135.14,36.05,No,24.34
40,40.0,7/7/2020,10:10:12,153.85,36.5,No,24.33
41,41.0,7/7/2020,10:10:13,175.44,36.5,No,24.33
42,42.0,7/7/2020,10:10:13,181.82,36.5,No,24.33
43,43.0,7/7/2020,10:10:13,208.33,36.95,No,24.33
44,44.0,7/7/2020,10:10:14,212.77,36.03,No,24.32
45,45.0,7/7/2020,10:10:14,227.27,36.95,No,24.32
46,46.0,7/7/2020,10:10:14,232.56,36.99,No,24.32
47,47.0,7/7/2020,10:10:15,238.1,36.95,No,24.32
48,48.0,7/7/2020,10:10:15,222.22,36.63,No,24.32
49,49.0,7/7/2020,10:10:15,222.22,36.95,No,24.32
50,50.0,7/7/2020,10:10:15,250.0,36.2,No,24.32
51,51.0,7/7/2020,10:10:15,232.56,36.98,No,24.32
52,52.0,7/7/2020,10:10:15,232.56,36.95,No,24.32
53,53.0,7/7/2020,10:10:15,243.9,36.05,No,24.32
54,54.0,7/7/2020,10:10:16,227.27,36.95,No,24.32
55,55.0,7/7/2020,10:10:16,232.56,36.95,No,24.32
56,56.0,7/7/2020,10:10:16,222.22,36.95,No,24.32
57,57.0,7/7/2020,10:10:17,217.39,36.95,No,24.32
58,58.0,7/7/2020,10:10:17,250.0,36.05,No,24.32
59,59.0,7/7/2020,10:10:17,222.22,36.95,No,24.32
60,60.0,7/7/2020,10:10:17,222.22,36.95,No,24.32
61,61.0,7/7/2020,10:10:17,263.16,36.95,No,24.32
62,62.0,7/7/2020,10:10:17,204.08,36.5,No,24.31
63,63.0,7/7/2020,10:10:17,217.39,36.95,No,24.31
64,64.0,7/7/2020,10:10:18,208.33,36.5,No,24.31
65,65.0,7/7/2020,10:10:18,238.1,36.95,No,24.31
66,66.0,7/7/2020,10:10:18,204.08,36.5,No,24.31
67,67.0,7/7/2020,10:10:18,204.08,36.5,No,24.31
68,68.0,7/7/2020,10:10:19,217.39,36.5,No,24.31
69,69.0,7/7/2020,10:10:19,263.16,36.95,No,24.31
70,70.0,7/7/2020,10:10:19,232.56,36.95,No,24.31
71,71.0,7/7/2020,10:10:19,212.77,36.95,No,24.31
72,72.0,7/7/2020,10:10:20,204.08,36.95,No,24.31
73,73.0,7/7/2020,10:10:20,181.82,36.95,No,24.3
74,74.0,7/7/2020,10:10:21,175.44,36.95,No,24.3
75,75.0,7/7/2020,10:10:21,178.57,36.95,No,24.3
76,76.0,7/7/2020,10:10:21,192.31,36.95,No,24.3
77,77.0,7/7/2020,10:10:22,192.31,36.95,No,24.3
78,78.0,7/7/2020,10:10:22,212.77,36.95,No,24.3
79,79.0,7/7/2020,10:10:22,217.39,36.95,No,24.3
80,80.0,7/7/2020,10:10:22,212.77,36.95,No,24.3
81,81.0,7/7/2020,10:10:23,188.68,36.95,No,24.3
82,82.0,7/7/2020,10:10:23,208.33,36.95,No,24.3
83,83.0,7/7/2020,10:10:23,243.9,36.95,No,24.3
84,84.0,7/7/2020,10:10:24,217.39,36.95,No,24.3
85,85.0,7/7/2020,10:10:24,227.27,36.95,No,24.3
86,86.0,7/7/2020,10:10:24,200.0,36.95,No,24.3
87,87.0,7/7/2020,10:10:25,200.0,36.95,No,24.3
88,88.0,7/7/2020,10:10:25,192.31,36.95,No,24.3
89,89.0,7/7/2020,10:10:25,227.27,36.95,No,24.3
90,90.0,7/7/2020,10:10:25,181.82,36.95,No,24.31
91,91.0,7/7/2020,10:10:25,232.56,36.95,No,24.31
92,92.0,7/7/2020,10:10:26,166.67,36.95,No,24.31
93,93.0,7/7/2020,10:10:26,250.0,36.95,No,24.31
94,94.0,7/7/2020,10:10:26,166.67,36.95,No,24.31
95,95.0,7/7/2020,10:10:26,238.1,36.95,No,24.32
96,96.0,7/7/2020,10:10:26,188.68,36.95,No,24.32
97,97.0,7/7/2020,10:10:26,227.27,36.95,No,24.32
98,98.0,7/7/2020,10:10:27,232.56,36.95,No,24.33
99,99.0,7/7/2020,10:10:27,227.27,36.5,No,24.33
0,0.0,7/7/2020,10:10:27,222.22,36.95,No,24.33
1,1.0,7/7/2020,10:10:27,163.93,36.95,No,24.33
2,2.0,7/7/2020,10:10:27,227.27,36.18,No,24.33
3,3.0,7/7/2020,10:10:28,212.77,36.95,No,24.34
4,4.0,7/7/2020,10:10:29,204.08,36.95,No,24.35
5,5.0,7/7/2020,10:10:29,204.08,36.95,No,24.35
6,6.0,7/7/2020,10:10:30,208.33,36.95,No,24.35
7,7.0,7/7/2020,10:10:30,192.31,36.95,No,24.36
8,8.0,7/7/2020,10:10:30,188.68,36.95,No,24.36
9,9.0,7/7/2020,10:10:31,192.31,36.95,No,24.36
10,10.0,7/7/2020,10:10:31,192.31,36.95,No,24.37
11,11.0,7/7/2020,10:10:31,200.0,36.95,No,24.37
12,12.0,7/7/2020,10:10:31,192.31,36.95,No,24.37
13,13.0,7/7/2020,10:10:32,188.68,36.95,No,24.37
14,14.0,7/7/2020,10:10:32,196.08,36.95,No,24.37
15,15.0,7/7/2020,10:10:32,196.08,36.95,No,24.37
16,16.0,7/7/2020,10:10:32,200.0,36.95,No,24.38
17,17.0,7/7/2020,10:10:33,188.68,36.95,No,24.38
18,18.0,7/7/2020,10:10:33,200.0,36.95,No,24.38
19,19.0,7/7/2020,10:10:33,212.77,36.95,No,24.38
20,20.0,7/7/2020,10:10:33,204.08,36.95,No,24.38
21,21.0,7/7/2020,10:10:34,204.08,36.95,No,24.38
22,22.0,7/7/2020,10:10:34,208.33,36.95,No,24.39
23,23.0,7/7/2020,10:10:34,212.77,36.95,No,24.39
24,24.0,7/7/2020,10:10:34,208.33,36.95,No,24.39
25,25.0,7/7/2020,10:10:35,204.08,36.95,No,24.39
26,26.0,7/7/2020,10:10:35,196.08,36.95,No,24.39
27,27.0,7/7/2020,10:10:35,200.0,36.95,No,24.39
28,28.0,7/7/2020,10:10:36,204.08,36.95,No,24.39
29,29.0,7/7/2020,10:10:36,192.31,36.95,No,24.39
30,30.0,7/7/2020,10:10:36,192.31,36.95,No,24.4
31,31.0,7/7/2020,10:10:36,129.87,36.95,No,24.4
32,32.0,7/7/2020,10:10:36,200.0,36.95,No,24.4
33,33.0,7/7/2020,10:10:37,196.08,36.95,No,24.4
34,34.0,7/7/2020,10:10:37,192.31,36.95,No,24.4
35,35.0,7/7/2020,10:10:37,192.31,36.95,No,24.4
36,36.0,7/7/2020,10:10:37,135.14,36.95,No,24.4
37,37.0,7/7/2020,10:10:38,178.57,36.95,No,24.4
38,38.0,7/7/2020,10:10:38,133.33,36.95,No,24.4
39,39.0,7/7/2020,10:10:38,185.19,36.95,No,24.41
40,40.0,7/7/2020,10:10:38,185.19,36.95,No,24.41
41,41.0,7/7/2020,10:10:38,188.68,36.95,No,24.41
42,42.0,7/7/2020,10:10:39,185.19,36.95,No,24.41
43,43.0,7/7/2020,10:10:39,135.14,36.95,No,24.41
44,44.0,7/7/2020,10:10:39,188.68,36.95,No,24.41
45,45.0,7/7/2020,10:10:39,188.68,36.95,No,24.41
46,46.0,7/7/2020,10:10:39,188.68,36.95,No,24.41
47,47.0,7/7/2020,10:10:40,188.68,36.95,No,24.41
48,48.0,7/7/2020,10:10:40,192.31,36.95,No,24.41
49,49.0,7/7/2020,10:10:40,192.31,36.95,No,24.41
50,50.0,7/7/2020,10:10:40,188.68,36.95,No,24.41
51,51.0,7/7/2020,10:10:41,192.31,36.95,No,24.41
52,52.0,7/7/2020,10:10:41,200.0,36.95,No,24.41
53,53.0,7/7/2020,10:10:41,208.33,36.95,No,24.41
54,54.0,7/7/2020,10:10:41,200.0,36.95,No,24.41
55,55.0,7/7/2020,10:10:42,204.08,36.95,No,24.41
56,56.0,7/7/2020,10:10:42,208.33,36.95,No,24.41
57,57.0,7/7/2020,10:10:42,204.08,36.95,No,24.41
58,58.0,7/7/2020,10:10:43,192.31,36.95,No,24.42
59,59.0,7/7/2020,10:10:43,192.31,36.95,No,24.42
60,60.0,7/7/2020,10:10:43,196.08,36.95,No,24.42
61,61.0,7/7/2020,10:10:43,227.27,36.95,No,24.43
62,62.0,7/7/2020,10:10:44,181.82,36.95,No,24.44
63,63.0,7/7/2020,10:10:44,222.22,36.51,No,24.45
64,64.0,7/7/2020,10:10:44,208.33,49.24,24.46,
65,65.0,7/7/2020,10:10:45,212.77,45.97,24.46,
66,66.0,7/7/2020,10:10:45,222.22,72.79,24.47,
67,67.0,7/7/2020,10:10:45,192.31,59.81,24.47,
68,68.0,7/7/2020,10:10:46,172.41,55.83,24.48,
69,69.0,7/7/2020,10:10:46,163.93,59.9,24.48,
70,70.0,7/7/2020,10:10:46,163.93,58.15,24.48,
71,71.0,7/7/2020,10:10:47,169.49,72.41,24.48,
72,72.0,7/7/2020,10:10:47,166.67,72.27,24.48,
73,73.0,7/7/2020,10:10:47,169.49,42.99,24.48,
74,74.0,7/7/2020,10:10:48,169.49,36.95,No,24.49
75,75.0,7/7/2020,10:10:48,178.57,36.95,No,24.49
76,76.0,7/7/2020,10:10:48,169.49,36.95,No,24.49
77,77.0,7/7/2020,10:10:48,175.44,36.95,No,24.49
78,78.0,7/7/2020,10:10:48,163.93,36.95,No,24.49
79,79.0,7/7/2020,10:10:49,166.67,36.95,No,24.5
80,80.0,7/7/2020,10:10:49,161.29,36.95,No,24.5
81,81.0,7/7/2020,10:10:49,166.67,36.95,No,24.5
82,82.0,7/7/2020,10:10:49,169.49,36.95,No,24.5
83,83.0,7/7/2020,10:10:50,172.41,36.95,No,24.51
84,84.0,7/7/2020,10:10:50,169.49,36.95,No,24.51
85,85.0,7/7/2020,10:10:50,166.67,36.95,No,24.51
86,86.0,7/7/2020,10:10:50,166.67,36.95,No,24.51
87,87.0,7/7/2020,10:10:51,166.67,36.95,No,24.52
88,88.0,7/7/2020,10:10:51,169.49,36.95,No,24.52
89,89.0,7/7/2020,10:10:51,169.49,36.95,No,24.52
90,90.0,7/7/2020,10:10:51,175.44,36.95,No,24.52
91,91.0,7/7/2020,10:10:52,163.93,36.95,No,24.52
92,92.0,7/7/2020,10:10:52,149.25,36.95,No,24.52
93,93.0,7/7/2020,10:10:52,166.67,36.95,No,24.52
94,94.0,7/7/2020,10:10:52,161.29,36.95,No,24.52
95,95.0,7/7/2020,10:10:53,163.93,36.95,No,24.51
96,96.0,7/7/2020,10:10:53,151.52,36.95,No,24.51
97,97.0,7/7/2020,10:10:53,153.85,36.95,No,24.51
98,98.0,7/7/2020,10:10:54,163.93,36.95,No,24.51
99,99.0,7/7/2020,10:10:54,163.93,36.95,No,24.51
0,0.0,7/7/2020,10:10:54,161.29,36.95,No,24.51
1,1.0,7/7/2020,10:10:54,158.73,36.95,No,24.51
2,2.0,7/7/2020,10:10:55,158.73,36.95,No,24.51
3,3.0,7/7/2020,10:10:55,156.25,36.95,No,24.51
4,4.0,7/7/2020,10:10:55,158.73,36.95,No,24.51
5,5.0,7/7/2020,10:10:55,158.73,36.95,No,24.51
6,6.0,7/7/2020,10:10:56,153.85,36.95,No,24.51
7,7.0,7/7/2020,10:10:56,156.25,36.95,No,24.51
8,8.0,7/7/2020,10:10:56,156.25,36.95,No,24.5
9,9.0,7/7/2020,10:10:56,158.73,36.95,No,24.49
10,10.0,7/7/2020,10:10:56,156.25,36.95,No,24.48
11,11.0,7/7/2020,10:10:57,156.25,36.95,No,24.47
12,12.0,7/7/2020,10:10:57,158.73,36.95,No,24.47
13,13.0,7/7/2020,10:10:57,158.73,36.95,No,24.46
14,14.0,7/7/2020,10:10:57,158.73,36.95,No,24.46
15,15.0,7/7/2020,10:10:58,161.29,36.95,No,24.46
16,16.0,7/7/2020,10:10:58,158.73,36.95,No,24.46
17,17.0,7/7/2020,10:10:58,158.73,36.95,No,24.45
18,18.0,7/7/2020,10:10:58,163.93,36.95,No,24.45
19,19.0,7/7/2020,10:10:59,161.29,36.95,No,24.45
20,20.0,7/7/2020,10:10:59,156.25,36.95,No,24.45
21,21.0,7/7/2020,10:10:59,172.41,36.95,No,24.45
