27.1,26.9,27.0,26.9,26.8,26.7,26.6,26.6,26.7,26.3,26.3,26.2,26.3,26.2,26.3,26.3,26.4,26.3,26.0,26.0,25.9,25.9,26.0,25.7,25.8,26.0,26.0,26.1,25.9,25.6,25.6,25.5,25.7,25.8,26.0,25.8,26.0,25.9,26.0,26.0,26.0,25.9,26.0,26.0,26.1,26.0,26.1,25.9,26.0,25.8,25.6,25.5,25.6,25.7,25.9,25.8,25.7,25.7,25.7,25.5,25.6,25.6,25.6,25.6,25.7,25.7,25.7,25.6,25.4,25.4,25.5,25.7,25.6,25.0,24.9,25.0,25.4,25.6,25.5,25.5,25.5,25.5,25.6,25.6,25.5,25.6,25.6,25.5,25.4,25.5,25.4,25.3,25.7,25.5,25.5,25.5,25.6,25.6,25.5,25.6,25.6,25.7,25.8,25.5,25.6,25.3,25.6,25.3,25.5,25.5,25.7,25.5,25.5,25.5,25.5,25.6,25.7,25.4,25.7,25.8,25.8,25.7,25.9,25.6,25.9,25.7,25.7,25.7,26.0,25.8,25.9,25.7,25.9,25.8,25.5,25.5,25.6,25.6,25.5,25.5,25.5,25.3,25.5,25.3,25.5,25.5,25.6,25.5,25.6,25.4,25.4,25.4,25.4,25.4,25.4,25.4,25.4,25.3,25.5,25.5,25.3,25.3,25.4,25.5,25.5,25.5,25.4,25.4,25.4,25.3,25.4,25.3,25.4,25.4,25.4,25.4,25.6,25.3,25.5,25.5,25.6,25.4,25.6,25.5,25.8,25.4,25.7,25.6,25.8,25.6,25.5,25.8,26.0,25.8,26.3,26.0,26.1,26.2,26.4,27.100000
27.1,26.7,26.8,26.7,26.7,26.8,26.4,26.4,26.6,26.3,26.1,26.2,26.2,26.1,26.2,26.1,26.3,26.3,26.0,25.9,26.0,25.9,26.0,25.9,25.7,25.7,26.0,25.9,25.6,25.5,25.7,25.4,25.5,25.9,25.8,25.8,25.8,25.5,25.8,25.9,25.9,25.8,26.1,26.0,25.8,25.8,26.0,25.8,25.8,25.8,25.6,25.4,25.4,25.6,25.8,25.8,25.6,25.7,25.7,25.6,25.5,25.7,25.7,25.5,25.7,25.6,25.5,25.6,25.5,25.2,25.4,25.7,25.5,24.8,25.0,25.0,25.4,25.3,25.6,25.4,25.5,25.6,25.6,25.4,25.6,25.4,25.4,25.3,25.4,25.5,25.3,25.4,25.6,25.4,25.5,25.4,25.6,25.4,25.5,25.6,25.5,25.6,25.6,25.6,25.7,25.2,25.4,25.3,25.5,25.3,25.4,25.4,25.4,25.5,25.5,25.6,25.6,25.3,25.6,25.6,25.4,25.5,25.6,25.6,25.9,25.8,25.6,25.8,25.9,25.7,25.8,25.6,25.7,25.7,25.5,25.5,25.6,25.5,25.4,25.4,25.3,25.2,25.4,25.5,25.4,25.4,25.4,25.5,25.4,25.5,25.3,25.5,25.4,25.5,25.5,25.4,25.3,25.1,25.7,25.4,25.3,25.1,25.4,25.5,25.5,25.4,25.4,25.5,25.2,25.3,25.4,25.2,25.2,25.2,25.3,25.4,25.4,25.4,25.4,25.3,25.6,25.5,25.5,25.4,25.4,25.2,25.4,25.6,25.6,25.4,25.4,25.8,25.8,25.8,25.9,25.8,26.1,26.2,26.2,27.000000
27.3,27.0,27.0,26.8,26.8,26.9,26.4,26.6,26.6,26.7,26.3,26.2,26.3,26.2,26.1,26.2,26.3,26.1,26.1,26.1,25.9,26.0,26.1,25.9,25.8,26.0,26.0,26.1,25.7,25.7,25.9,25.7,25.7,25.9,25.9,25.9,25.7,25.7,26.1,26.1,25.9,25.8,26.3,26.0,25.9,26.0,26.0,25.9,26.0,25.8,25.8,25.7,26.0,25.7,26.0,25.9,25.7,25.7,25.7,25.7,25.8,25.7,25.7,25.7,25.8,25.6,25.7,25.7,25.8,25.7,25.6,25.6,25.7,24.9,25.0,25.0,25.4,25.3,25.8,25.6,25.8,25.4,25.5,25.5,25.5,25.7,25.3,25.5,25.5,25.3,25.4,25.5,25.5,25.6,25.6,25.6,25.6,25.6,25.7,25.8,25.6,25.7,25.5,25.5,25.6,25.5,25.6,25.6,25.5,25.5,25.7,25.5,25.7,25.5,25.6,25.6,25.6,25.7,25.6,25.7,25.7,25.6,25.9,25.9,26.1,25.9,25.8,25.9,26.0,25.9,25.8,25.6,25.7,25.7,25.5,25.5,25.6,25.6,25.4,25.5,25.5,25.4,25.6,25.4,25.6,25.6,25.6,25.5,25.5,25.6,25.5,25.5,25.5,25.4,25.6,25.5,25.4,25.3,25.5,25.6,25.6,25.1,25.3,25.6,25.7,25.5,25.5,25.5,25.3,25.3,25.5,25.2,25.5,25.5,25.6,25.5,25.4,25.4,25.4,25.3,25.4,25.4,25.4,25.6,25.5,25.5,25.5,25.5,25.7,25.6,25.5,25.7,26.0,25.7,25.9,25.8,26.3,26.1,26.1,27.100000
26.9,26.8,26.8,26.7,26.8,26.7,26.5,26.5,26.7,26.1,26.2,25.9,26.1,26.1,26.2,26.0,26.3,26.0,26.0,26.0,26.0,25.9,26.1,25.8,25.7,26.0,26.1,26.1,25.9,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.9,25.8,26.1,26.0,26.1,25.9,26.0,26.2,26.1,26.0,26.0,26.0,26.0,25.7,25.8,25.7,25.8,25.6,25.8,25.8,25.7,25.7,26.0,25.7,25.8,25.7,25.6,25.6,25.6,25.6,25.8,25.7,25.9,25.6,25.7,25.3,25.6,24.8,25.1,25.0,25.4,25.4,25.8,25.6,25.5,25.4,25.4,25.4,25.6,25.5,25.6,25.4,25.6,25.4,25.4,25.5,25.5,25.4,25.6,25.6,25.7,25.5,25.7,25.8,25.7,25.6,25.6,25.6,25.7,25.6,25.6,25.5,25.3,25.5,25.7,25.6,25.8,25.5,25.6,25.7,25.7,25.6,25.8,25.7,25.8,25.7,25.9,25.9,25.9,25.8,25.7,25.9,25.9,25.7,25.9,25.8,25.8,25.5,25.5,25.7,25.5,25.6,25.6,25.6,25.7,25.5,25.7,25.4,25.5,25.3,25.5,25.5,25.5,25.4,25.4,25.6,25.6,25.3,25.4,25.6,25.3,25.3,25.5,25.7,25.3,25.3,25.3,25.5,25.7,25.5,25.5,25.5,25.3,25.2,25.5,25.5,25.3,25.5,25.5,25.3,25.4,25.3,25.3,25.4,25.5,25.4,25.4,25.2,25.5,25.4,25.4,25.6,25.6,25.4,25.6,25.7,25.7,25.8,25.8,26.0,26.1,26.1,26.0,27.000000
26.7,26.6,26.7,26.5,26.5,26.5,26.5,26.4,26.3,25.9,26.0,26.1,26.2,26.0,26.1,26.0,25.8,25.9,25.8,25.8,25.8,25.8,25.8,25.7,25.9,25.9,26.0,25.8,25.8,25.8,25.9,25.7,25.6,25.8,25.9,25.7,25.7,25.7,25.8,25.8,25.9,25.9,26.1,26.0,25.9,26.0,26.0,26.1,26.0,26.0,25.8,25.6,25.6,25.6,25.7,25.8,25.5,25.5,25.6,25.8,25.8,25.7,25.6,25.6,25.7,25.5,25.7,25.5,25.6,25.5,25.5,25.6,25.6,24.8,24.9,25.0,25.4,25.3,25.5,25.3,25.6,25.5,25.6,25.5,25.5,25.6,25.6,25.4,25.4,25.5,25.3,25.3,25.5,25.5,25.5,25.7,25.6,25.5,25.6,25.7,25.6,25.6,25.7,25.6,25.5,25.5,25.5,25.6,25.5,25.5,25.6,25.6,25.5,25.4,25.5,25.7,25.5,25.7,25.5,25.5,25.7,25.6,25.8,25.7,25.8,25.6,25.7,25.7,26.0,25.6,25.7,25.6,25.5,25.5,25.7,25.6,25.4,25.4,25.5,25.4,25.5,25.3,25.5,25.4,25.6,25.3,25.4,25.5,25.5,25.5,25.5,25.4,25.2,25.2,25.4,25.4,25.4,25.1,25.6,25.7,25.4,25.4,25.5,25.5,25.6,25.4,25.5,25.3,25.2,25.1,25.3,25.0,25.4,25.4,25.5,25.1,25.4,25.4,25.3,25.4,25.3,25.1,25.2,25.1,25.5,25.5,25.5,25.6,25.7,25.6,25.5,25.5,25.8,25.7,25.8,26.0,25.8,25.9,26.0,26.600000
26.6,26.5,26.6,26.2,26.3,26.5,26.4,26.3,26.4,25.8,26.0,26.0,26.0,26.0,26.0,25.9,25.8,25.8,25.9,25.7,25.6,25.5,25.7,25.7,25.9,26.0,26.1,25.9,25.7,25.4,25.6,25.5,25.7,25.7,25.9,25.9,25.7,25.6,25.7,25.9,25.9,25.9,25.9,25.8,25.8,25.8,25.8,25.9,25.8,25.8,25.6,25.4,25.4,25.5,25.6,25.6,25.5,25.4,25.6,25.4,25.5,25.6,25.6,25.6,25.5,25.6,25.5,25.5,25.6,25.4,25.6,25.5,25.5,24.8,24.8,24.9,25.6,25.4,25.5,25.1,25.7,25.6,25.5,25.4,25.5,25.5,25.5,25.3,25.5,25.4,25.3,25.4,25.5,25.5,25.6,25.4,25.7,25.3,25.6,25.6,25.4,25.5,25.7,25.6,25.7,25.4,25.7,25.5,25.4,25.3,25.7,25.5,25.4,25.4,25.6,25.6,25.7,25.7,25.5,25.6,25.5,25.6,25.9,25.7,25.8,25.9,25.6,25.7,25.8,25.7,25.6,25.6,25.5,25.3,25.5,25.5,25.5,25.4,25.4,25.4,25.2,25.3,25.4,25.4,25.6,25.4,25.5,25.5,25.3,25.4,25.5,25.3,25.2,25.4,25.3,25.3,25.2,25.3,25.3,25.4,25.2,25.1,25.3,25.4,25.3,25.4,25.4,25.6,25.3,25.2,25.4,25.2,25.2,25.3,25.6,25.3,25.1,25.4,25.3,25.1,25.3,25.4,25.2,25.2,25.2,25.4,25.5,25.2,25.4,25.5,25.2,25.5,25.8,25.7,25.7,25.6,25.8,25.7,26.1,26.700001
26.5,26.3,26.5,26.3,26.3,26.3,26.3,26.3,26.2,26.0,25.8,25.7,25.9,25.9,25.9,25.8,25.8,25.9,25.7,25.8,25.9,25.6,25.5,25.7,25.7,26.0,25.9,25.8,25.5,25.4,25.8,25.7,25.7,25.7,25.9,25.8,25.8,25.8,25.8,25.9,25.8,26.0,25.9,25.8,25.8,25.8,25.9,25.9,25.8,25.6,25.7,25.5,25.5,25.7,25.7,25.5,25.4,25.6,25.7,25.6,25.5,25.6,25.5,25.5,25.7,25.6,25.6,25.7,25.5,25.5,25.6,25.5,25.4,24.9,24.9,25.0,25.5,25.4,25.6,25.5,25.6,25.7,25.4,25.3,25.6,25.5,25.4,25.4,25.6,25.3,25.4,25.5,25.5,25.6,25.6,25.6,25.6,25.4,25.5,25.6,25.5,25.6,25.6,25.6,25.5,25.6,25.6,25.4,25.4,25.2,25.5,25.4,25.4,25.3,25.6,25.6,25.7,25.6,25.5,25.5,25.5,25.5,25.8,25.6,25.7,25.7,25.6,25.8,25.8,25.6,25.8,25.5,25.5,25.5,25.4,25.5,25.4,25.5,25.5,25.4,25.4,25.4,25.6,25.3,25.4,25.4,25.3,25.5,25.3,25.4,25.5,25.5,25.4,25.3,25.3,25.4,25.4,25.2,25.3,25.4,25.4,25.2,25.4,25.5,25.3,25.2,25.3,25.2,25.3,25.2,25.4,25.1,25.3,25.3,25.3,25.2,25.3,25.4,25.4,25.1,25.3,25.3,25.2,25.3,25.3,25.4,25.3,25.3,25.6,25.5,25.4,25.4,25.5,25.6,25.8,25.7,25.7,25.6,25.8,26.600000
26.7,26.4,26.4,26.1,26.3,26.3,26.2,26.2,26.3,25.9,25.9,25.9,25.8,25.9,25.9,25.8,25.7,25.9,25.8,25.7,25.8,25.7,25.7,25.7,25.8,25.8,26.0,25.7,25.6,25.6,25.7,25.6,25.8,25.8,25.8,25.7,25.8,25.8,25.8,25.7,25.8,25.9,25.9,25.8,25.8,25.8,25.9,25.9,25.8,25.7,25.7,25.7,25.6,25.4,25.7,25.7,25.7,25.6,25.6,25.6,25.7,25.5,25.6,25.5,25.7,25.4,25.6,25.6,25.7,25.6,25.4,25.5,25.4,24.8,24.8,25.0,25.5,25.6,25.6,25.4,25.6,25.7,25.4,25.3,25.6,25.5,25.5,25.6,25.3,25.4,25.3,25.4,25.5,25.5,25.6,25.7,25.6,25.3,25.6,25.7,25.6,25.6,25.6,25.5,25.6,25.4,25.6,25.5,25.3,25.4,25.5,25.5,25.5,25.5,25.4,25.5,25.7,25.6,25.4,25.8,25.8,25.5,25.9,25.7,25.9,25.7,25.6,25.8,25.9,25.7,25.9,25.6,25.5,25.7,25.5,25.3,25.6,25.5,25.4,25.5,25.4,25.3,25.4,25.3,25.5,25.5,25.5,25.4,25.4,25.2,25.6,25.4,25.2,25.2,25.5,25.3,25.4,25.2,25.3,25.4,25.2,25.2,25.3,25.4,25.5,25.3,25.3,25.3,25.4,25.3,25.1,25.1,25.5,25.4,25.2,25.2,25.2,25.3,25.3,25.2,25.3,25.3,25.1,25.1,25.3,25.5,25.4,25.3,25.4,25.3,25.3,25.3,25.6,25.5,25.8,25.6,25.7,25.7,25.8,26.700001
26.5,26.4,26.7,26.3,26.3,26.4,26.3,26.0,26.0,25.8,25.8,25.8,25.8,25.8,26.0,26.0,25.7,25.9,25.8,25.7,25.8,25.7,25.7,25.6,25.6,25.8,26.0,25.8,25.6,25.5,25.6,25.5,25.9,25.8,25.9,25.6,25.7,25.6,25.7,25.8,25.9,25.7,25.9,25.9,25.7,25.8,26.1,25.9,25.9,25.8,25.6,25.6,25.6,25.4,25.7,25.7,25.7,25.6,25.6,25.5,25.8,25.5,25.5,25.8,25.8,25.6,25.6,25.6,25.5,25.3,25.5,25.6,25.4,24.8,24.8,25.0,25.4,25.7,25.6,25.4,25.5,25.5,25.4,25.4,25.6,25.6,25.5,25.4,25.5,25.5,25.6,25.5,25.6,25.5,25.4,25.6,25.6,25.5,25.4,25.7,25.6,25.6,25.6,25.5,25.7,25.6,25.7,25.5,25.3,25.3,25.6,25.5,25.6,25.3,25.6,25.5,25.7,25.5,25.8,25.7,25.5,25.5,25.8,25.8,25.9,25.7,25.7,25.7,25.7,25.6,25.7,25.5,25.5,25.4,25.5,25.5,25.7,25.5,25.5,25.5,25.3,25.3,25.3,25.3,25.4,25.4,25.6,25.4,25.4,25.5,25.4,25.3,25.2,25.3,25.2,25.4,25.4,25.2,25.3,25.3,25.3,25.1,25.4,25.4,25.4,25.3,25.5,25.4,25.1,25.2,25.3,25.2,25.3,25.3,25.4,25.2,25.3,25.3,25.3,25.3,25.3,25.2,25.3,25.1,25.3,25.3,25.5,25.4,25.4,25.3,25.4,25.5,25.5,25.4,25.7,25.5,25.6,25.7,25.9,26.799999
26.5,26.4,26.5,26.4,26.1,26.2,26.1,26.1,26.0,25.7,25.8,25.8,25.6,25.8,25.7,25.7,25.8,26.0,26.0,25.8,25.9,25.6,25.8,25.8,25.6,25.8,25.8,25.9,25.6,25.6,25.7,25.6,25.7,25.8,25.8,25.8,25.7,25.7,25.9,25.9,25.9,25.8,25.9,26.0,25.8,25.9,26.1,25.9,26.0,25.6,25.7,25.7,25.4,25.6,25.8,25.6,25.6,25.7,25.7,25.7,25.6,25.8,25.6,25.6,25.6,25.6,25.6,25.5,25.5,25.6,25.6,25.4,25.4,24.9,24.9,24.9,25.4,25.4,25.6,25.3,25.5,25.6,25.6,25.3,25.5,25.4,25.5,25.5,25.7,25.6,25.4,25.5,25.5,25.5,25.6,25.8,25.6,25.3,25.5,25.9,25.5,25.7,25.7,25.5,25.5,25.5,25.6,25.5,25.3,25.4,25.6,25.3,25.4,25.5,25.5,25.6,25.7,25.3,25.4,25.5,25.4,25.7,25.7,25.8,25.9,25.8,25.6,25.7,25.6,25.6,25.5,25.6,25.5,25.3,25.5,25.5,25.5,25.6,25.5,25.3,25.5,25.2,25.3,25.4,25.7,25.5,25.6,25.5,25.4,25.4,25.5,25.5,25.3,25.3,25.3,25.3,25.4,25.3,25.3,25.3,25.2,25.1,25.3,25.3,25.5,25.3,25.2,25.2,25.2,25.2,25.1,25.3,25.5,25.3,25.5,25.4,25.3,25.2,25.3,25.2,25.3,25.3,25.3,25.2,25.2,25.2,25.4,25.2,25.2,25.2,25.2,25.4,25.6,25.5,25.6,25.5,25.8,25.6,25.6,26.799999
