,Date,Time,Distance away,Unadjusted_Temp,Temperature,Overheated,Average ambient temperature
0,7/12/2020,17:0:28,129.87,29.00,36.95,No,23.34
1,7/12/2020,17:0:28,125.00,29.00,36.95,No,23.34
2,7/12/2020,17:0:29,119.05,28.33,36.28,No,23.34
3,7/12/2020,17:0:29,125.00,28.28,36.23,No,23.34
4,7/12/2020,17:0:29,123.46,28.31,36.26,No,23.34
5,7/12/2020,17:0:30,123.46,28.31,36.26,No,23.34
6,7/12/2020,17:0:30,125.00,28.31,36.26,No,23.34
7,7/12/2020,17:0:31,116.28,28.26,36.21,No,23.34
8,7/12/2020,17:0:31,131.58,29.00,36.95,No,23.34
9,7/12/2020,17:0:31,126.58,28.00,36.95,No,23.34
10,7/12/2020,17:0:32,95.24,29.00,36.95,No,23.34
11,7/12/2020,17:0:32,94.34,29.00,36.38,No,23.34
12,7/12/2020,17:0:32,112.36,28.08,36.73,No,23.34
13,7/12/2020,17:0:33,105.26,28.19,36.84,No,23.34
14,7/12/2020,17:0:33,107.53,28.19,36.84,No,23.34
15,7/12/2020,17:0:34,101.01,29.00,36.95,No,23.34
16,7/12/2020,17:0:34,99.01,29.00,36.95,No,23.34
17,7/12/2020,17:0:34,99.01,29.00,36.95,No,23.34
