,Date,Time,Distance away,Temperature,Overheated,Average ambient temperature
0,1/7/2020,15:51:51,71.43,39.85,30.07,
1,1/7/2020,16:6:17,48.54,43.94,30.14,
2,1/7/2020,16:6:18,44.44,42.99,30.14,
3,1/7/2020,16:6:32,62.50,42.99,30.04,
4,1/7/2020,16:6:33,61.35,44.07,30.04,
5,1/7/2020,16:6:33,53.48,43.09,30.04,
6,1/7/2020,16:6:33,58.48,43.20,30.04,
7,1/7/2020,16:6:33,59.88,42.32,30.04,
8,1/7/2020,16:6:33,59.17,42.27,30.05,
9,1/7/2020,16:6:34,60.98,42.29,30.05,
10,1/7/2020,16:6:34,62.89,43.48,30.05,
11,1/7/2020,16:6:34,59.17,43.46,30.05,
12,1/7/2020,16:6:34,58.82,43.39,30.05,
13,1/7/2020,16:6:34,56.50,43.17,30.05,
14,1/7/2020,16:12:32,36.36,38.47,29.90,
15,1/7/2020,16:12:32,36.23,36.50,No,29.90
16,1/7/2020,16:14:10,31.35,38.66,30.01,
17,1/7/2020,16:14:20,32.47,36.50,No,29.24
