,Date,Time,Distance away,Unadjusted_Temp,Temperature,Overheated,Average ambient temperature
0,26/10/2020,10:53:40,434.78,25.44,36.39,No,22.68
1,26/10/2020,10:53:40,500.00,25.00,36.95,No,22.68
2,26/10/2020,10:53:40,769.23,nan,No,22.68,
3,26/10/2020,10:53:40,416.67,24.83,36.78,No,22.69
4,26/10/2020,10:53:40,526.32,27.00,36.95,No,22.69
5,26/10/2020,10:53:40,769.23,nan,No,22.69,
6,26/10/2020,10:53:41,500.00,27.00,36.95,No,22.70
7,26/10/2020,10:53:41,434.78,24.92,36.87,No,22.70
8,26/10/2020,10:53:41,769.23,nan,No,22.70,
9,26/10/2020,10:53:41,434.78,25.42,36.37,No,22.70
10,26/10/2020,10:53:41,526.32,27.00,36.95,No,22.70
11,26/10/2020,10:53:41,833.33,nan,No,22.70,
12,26/10/2020,10:53:41,400.00,25.42,36.37,No,22.71
13,26/10/2020,10:53:41,526.32,27.00,36.95,No,22.71
14,26/10/2020,10:53:41,769.23,nan,No,22.71,
15,26/10/2020,10:53:41,476.19,27.00,36.95,No,22.72
16,26/10/2020,10:53:41,416.67,25.44,36.39,No,22.72
17,26/10/2020,10:53:42,454.55,27.00,36.95,No,22.72
18,26/10/2020,10:53:42,416.67,24.59,36.54,No,22.72
19,26/10/2020,10:53:42,454.55,26.00,36.95,No,22.73
20,26/10/2020,10:53:42,454.55,24.42,36.37,No,22.73
21,26/10/2020,10:53:42,714.29,nan,No,22.73,
22,26/10/2020,10:53:42,434.78,24.65,36.60,No,22.74
23,26/10/2020,10:53:42,454.55,25.00,36.95,No,22.74
24,26/10/2020,10:53:43,454.55,24.57,36.52,No,22.74
25,26/10/2020,10:53:43,769.23,nan,No,22.74,
26,26/10/2020,10:53:43,476.19,24.57,36.52,No,22.75
27,26/10/2020,10:53:43,434.78,24.61,36.56,No,22.75
28,26/10/2020,10:53:43,454.55,27.00,36.95,No,22.75
29,26/10/2020,10:53:43,454.55,27.00,36.95,No,22.76
30,26/10/2020,10:53:43,434.78,25.23,36.88,No,22.76
31,26/10/2020,10:53:44,434.78,25.24,36.89,No,22.76
32,26/10/2020,10:53:44,434.78,25.24,36.89,No,22.76
33,26/10/2020,10:53:44,434.78,25.24,36.89,No,22.77
34,26/10/2020,10:53:44,416.67,24.64,36.59,No,22.77
35,26/10/2020,10:53:44,500.00,27.00,36.95,No,22.77
36,26/10/2020,10:53:45,769.23,nan,No,22.77,
37,26/10/2020,10:53:45,714.29,23.00,36.95,No,22.77
38,26/10/2020,10:53:45,434.78,27.00,36.95,No,22.77
39,26/10/2020,10:53:45,416.67,25.20,36.85,No,22.77
40,26/10/2020,10:53:45,434.78,27.00,36.95,No,22.77
41,26/10/2020,10:53:45,434.78,24.50,36.45,No,22.77
42,26/10/2020,10:53:45,769.23,nan,No,22.77,
43,26/10/2020,10:53:45,454.55,27.00,36.95,No,22.77
44,26/10/2020,10:53:45,434.78,24.50,36.45,No,22.77
45,26/10/2020,10:53:45,769.23,nan,No,22.77,
46,26/10/2020,10:53:46,454.55,27.00,36.95,No,22.77
47,26/10/2020,10:53:46,769.23,23.00,36.95,No,22.77
48,26/10/2020,10:53:46,434.78,25.11,36.76,No,22.77
49,26/10/2020,10:53:46,454.55,27.00,36.95,No,22.77
50,26/10/2020,10:53:46,454.55,25.18,36.83,No,22.77
51,26/10/2020,10:53:46,769.23,nan,No,22.77,
52,26/10/2020,10:53:46,454.55,27.00,36.95,No,22.77
53,26/10/2020,10:53:46,769.23,nan,No,22.77,
54,26/10/2020,10:53:46,454.55,25.24,36.89,No,22.77
55,26/10/2020,10:53:46,454.55,27.00,36.95,No,22.77
56,26/10/2020,10:53:47,769.23,nan,No,22.77,
57,26/10/2020,10:53:47,454.55,25.06,36.71,No,22.77
58,26/10/2020,10:53:47,434.78,27.00,36.95,No,22.77
59,26/10/2020,10:53:47,434.78,24.52,36.47,No,22.77
60,26/10/2020,10:53:47,769.23,nan,No,22.77,
61,26/10/2020,10:53:47,434.78,27.00,36.95,No,22.77
62,26/10/2020,10:53:47,416.67,25.04,36.99,No,22.77
63,26/10/2020,10:53:47,769.23,nan,No,22.77,
64,26/10/2020,10:53:47,769.23,nan,No,22.77,
65,26/10/2020,10:53:47,476.19,27.00,36.95,No,22.77
66,26/10/2020,10:53:48,434.78,27.00,36.95,No,22.77
67,26/10/2020,10:53:48,769.23,23.00,36.95,No,22.77
68,26/10/2020,10:53:48,454.55,27.00,36.95,No,22.77
69,26/10/2020,10:53:48,454.55,24.42,36.37,No,22.77
70,26/10/2020,10:53:48,416.67,27.00,36.95,No,22.77
71,26/10/2020,10:53:48,434.78,25.07,36.72,No,22.77
72,26/10/2020,10:53:49,400.00,25.17,36.82,No,22.77
73,26/10/2020,10:53:49,476.19,27.00,36.95,No,22.77
74,26/10/2020,10:53:49,400.00,25.24,36.89,No,22.77
75,26/10/2020,10:53:49,454.55,27.00,36.95,No,22.77
76,26/10/2020,10:53:49,416.67,25.21,36.86,No,22.76
77,26/10/2020,10:53:49,416.67,27.00,36.95,No,22.76
78,26/10/2020,10:53:49,714.29,23.00,36.95,No,22.76
79,26/10/2020,10:53:49,400.00,25.22,36.87,No,22.77
80,26/10/2020,10:53:49,434.78,27.00,36.95,No,22.77
81,26/10/2020,10:53:50,400.00,25.18,36.83,No,22.77
82,26/10/2020,10:53:50,625.00,23.00,36.95,No,22.77
83,26/10/2020,10:53:50,434.78,27.00,36.95,No,22.77
84,26/10/2020,10:53:50,416.67,25.31,36.26,No,22.77
85,26/10/2020,10:53:50,454.55,27.00,36.95,No,22.77
86,26/10/2020,10:53:50,454.55,27.00,36.95,No,22.77
87,26/10/2020,10:53:50,434.78,24.45,36.40,No,22.77
88,26/10/2020,10:53:51,454.55,27.00,36.95,No,22.76
89,26/10/2020,10:53:51,416.67,27.00,36.95,No,22.76
90,26/10/2020,10:53:51,434.78,24.00,36.95,No,22.76
91,26/10/2020,10:53:51,434.78,24.44,36.39,No,22.76
92,26/10/2020,10:53:51,416.67,27.00,36.95,No,22.76
93,26/10/2020,10:53:51,400.00,24.52,36.47,No,22.76
94,26/10/2020,10:53:51,454.55,24.00,36.95,No,22.76
95,26/10/2020,10:53:51,400.00,27.00,36.95,No,22.75
96,26/10/2020,10:53:51,400.00,24.52,36.47,No,22.75
97,26/10/2020,10:53:52,434.78,27.00,36.95,No,22.75
98,26/10/2020,10:53:52,400.00,24.52,36.47,No,22.75
99,26/10/2020,10:53:52,454.55,27.00,36.95,No,22.74
100,26/10/2020,10:53:52,400.00,24.52,36.47,No,22.74
