,Date,Time,Distance away,Temperature,Overheated,Average ambient temperature
0,8/6/2020,15:39:32,90.91,37.00,27.12,
1,8/6/2020,15:39:32,90.91,36.51,27.12,
2,8/6/2020,15:39:32,99.01,37.20,Yes,27.13
3,8/6/2020,15:39:33,86.96,37.50,27.13,
4,8/6/2020,15:39:33,88.50,37.41,27.13,
5,8/6/2020,15:39:33,89.29,37.42,27.13,
6,8/6/2020,15:39:34,93.46,37.41,Yes,27.13
7,8/6/2020,15:39:34,89.29,37.38,27.11,
8,8/6/2020,15:39:34,88.50,37.39,27.09,
9,8/6/2020,15:39:35,87.72,37.42,27.07,
10,8/6/2020,15:39:35,88.50,37.38,27.06,
11,8/6/2020,15:39:35,89.29,37.41,Yes,27.04
12,8/6/2020,15:39:35,92.59,37.38,27.02,
13,8/6/2020,15:39:36,90.91,37.41,27.00,
14,8/6/2020,15:39:36,88.50,37.39,26.98,
15,8/6/2020,15:39:36,88.50,37.41,26.96,
16,8/6/2020,15:39:36,87.72,37.38,Yes,26.94
17,8/6/2020,15:39:37,90.09,37.40,26.92,
18,8/6/2020,15:39:37,93.46,37.40,26.91,
19,8/6/2020,15:39:37,87.72,37.43,26.89,
20,8/6/2020,15:39:37,84.75,36.94,26.87,
21,8/6/2020,15:39:38,85.47,37.38,Yes,26.85
22,8/6/2020,15:39:38,86.96,37.38,26.83,
23,8/6/2020,15:39:38,86.96,37.38,26.81,
24,8/6/2020,15:39:39,86.96,37.38,26.80,
25,8/6/2020,15:39:39,84.03,36.71,26.79,
26,8/6/2020,15:39:39,86.21,37.38,Yes,26.77
27,8/6/2020,15:39:40,86.21,37.38,26.75,
28,8/6/2020,15:39:40,87.72,36.67,26.73,
29,8/6/2020,15:39:40,83.33,36.98,26.71,
30,8/6/2020,15:39:40,84.03,36.74,26.69,
31,8/6/2020,15:39:41,84.03,36.99,Yes,26.67
32,8/6/2020,15:39:41,84.75,36.72,26.64,
33,8/6/2020,15:39:41,90.91,36.38,No,26.62
34,8/6/2020,15:39:41,91.74,36.89,26.60,
35,8/6/2020,15:39:42,96.15,36.97,26.58,
36,8/6/2020,15:39:42,91.74,37.38,Yes,26.57
37,8/6/2020,15:39:42,90.91,36.41,No,26.56
38,8/6/2020,15:39:43,93.46,36.41,No,26.57
39,8/6/2020,15:39:43,90.09,36.42,No,26.57
40,8/6/2020,15:39:43,90.09,36.39,No,26.58
41,8/6/2020,15:39:43,90.09,37.38,Yes,26.59
42,8/6/2020,15:39:44,90.09,37.38,26.60,
43,8/6/2020,15:39:44,89.29,37.38,26.60,
