,Date,Time,Distance away,Unadjusted_Temp,Temperature,Overheated,Average ambient temperature
0,2/10/2020,10:13:19,294.12,27.00,36.95,No,19.20
1,2/10/2020,10:13:19,285.71,27.00,36.95,No,19.20
2,2/10/2020,10:13:20,263.16,27.00,36.95,No,19.20
3,2/10/2020,10:13:20,285.71,27.00,36.95,No,19.20
4,2/10/2020,10:13:20,312.50,nan,No,19.20,
5,2/10/2020,10:13:21,312.50,27.00,36.95,No,19.20
6,2/10/2020,10:13:21,303.03,27.00,36.95,No,19.20
7,2/10/2020,10:13:21,294.12,nan,No,19.21,
8,2/10/2020,10:13:22,303.03,nan,No,19.21,
9,2/10/2020,10:13:22,294.12,27.00,36.95,No,19.22
10,2/10/2020,10:13:22,285.71,27.00,36.95,No,19.22
11,2/10/2020,10:13:23,285.71,27.00,36.95,No,19.22
12,2/10/2020,10:13:23,277.78,27.00,36.95,No,19.22
13,2/10/2020,10:13:23,277.78,27.00,36.95,No,19.23
14,2/10/2020,10:13:23,270.27,27.00,36.95,No,19.23
15,2/10/2020,10:13:24,73.53,28.07,36.83,No,19.24
16,2/10/2020,10:13:25,312.50,nan,No,19.26,
17,2/10/2020,10:13:25,303.03,nan,No,19.27,
18,2/10/2020,10:13:26,294.12,27.00,36.95,No,19.27
19,2/10/2020,10:13:26,312.50,27.00,36.95,No,19.27
20,2/10/2020,10:13:26,294.12,nan,No,19.28,
21,2/10/2020,10:13:29,312.50,27.00,36.95,No,19.29
22,2/10/2020,10:13:29,322.58,27.00,36.95,No,19.29
23,2/10/2020,10:13:30,303.03,27.00,36.95,No,19.29
24,2/10/2020,10:13:30,270.27,27.00,36.95,No,19.29
25,2/10/2020,10:13:30,263.16,27.00,36.95,No,19.29
26,2/10/2020,10:13:30,263.16,27.00,36.95,No,19.29
27,2/10/2020,10:13:31,285.71,27.00,36.95,No,19.29
28,2/10/2020,10:13:31,285.71,27.00,36.95,No,19.30
29,2/10/2020,10:13:31,270.27,27.00,36.95,No,19.30
30,2/10/2020,10:13:31,270.27,27.00,36.95,No,19.30
31,2/10/2020,10:13:32,263.16,27.00,36.95,No,19.30
32,2/10/2020,10:13:32,285.71,27.00,36.95,No,19.30
33,2/10/2020,10:13:32,263.16,27.00,36.95,No,19.30
34,2/10/2020,10:13:33,263.16,27.00,36.95,No,19.30
35,2/10/2020,10:13:33,270.27,27.00,36.95,No,19.30
36,2/10/2020,10:13:33,263.16,27.00,36.95,No,19.30
37,2/10/2020,10:13:33,256.41,27.00,36.95,No,19.30
38,2/10/2020,10:13:34,256.41,nan,No,19.30,
39,2/10/2020,10:13:34,222.22,27.00,36.95,No,19.30
40,2/10/2020,10:13:35,263.16,27.00,36.95,No,19.29
41,2/10/2020,10:14:0,277.78,27.00,36.95,No,19.27
42,2/10/2020,10:14:0,285.71,nan,No,19.27,
43,2/10/2020,10:14:1,270.27,nan,No,19.27,
44,2/10/2020,10:14:1,250.00,27.00,36.95,No,19.26
45,2/10/2020,10:14:2,263.16,27.00,36.95,No,19.26
46,2/10/2020,10:14:10,250.00,27.00,36.95,No,19.22
47,2/10/2020,10:14:10,285.71,27.00,36.95,No,19.22
48,2/10/2020,10:14:11,232.56,27.00,36.95,No,19.22
49,2/10/2020,10:14:11,222.22,28.00,36.95,No,19.22
50,2/10/2020,10:14:11,238.10,nan,No,19.22,
51,2/10/2020,10:14:11,270.27,nan,No,19.23,
52,2/10/2020,10:14:12,270.27,nan,No,19.22,
53,2/10/2020,10:14:12,277.78,27.00,36.95,No,19.22
54,2/10/2020,10:14:13,232.56,27.00,36.95,No,19.22
55,2/10/2020,10:14:13,238.10,27.00,36.95,No,19.22
56,2/10/2020,10:14:13,250.00,nan,No,19.23,
57,2/10/2020,10:14:13,263.16,27.00,36.95,No,19.23
58,2/10/2020,10:14:14,243.90,27.00,36.95,No,19.23
59,2/10/2020,10:14:14,232.56,28.00,36.95,No,19.23
60,2/10/2020,10:14:14,238.10,28.00,36.95,No,19.23
61,2/10/2020,10:14:14,232.56,28.00,36.95,No,19.23
62,2/10/2020,10:14:15,270.27,27.00,36.95,No,19.24
63,2/10/2020,10:14:16,250.00,27.00,36.95,No,19.25
64,2/10/2020,10:14:16,270.27,27.00,36.95,No,19.25
65,2/10/2020,10:14:16,270.27,27.00,36.95,No,19.25
66,2/10/2020,10:14:16,277.78,27.00,36.95,No,19.25
67,2/10/2020,10:14:17,285.71,27.00,36.95,No,19.26
68,2/10/2020,10:14:17,277.78,27.00,36.95,No,19.26
69,2/10/2020,10:14:17,277.78,27.00,36.95,No,19.26
70,2/10/2020,10:14:18,250.00,27.00,36.95,No,19.26
71,2/10/2020,10:14:18,263.16,27.00,36.95,No,19.27
72,2/10/2020,10:14:18,263.16,27.00,36.95,No,19.27
73,2/10/2020,10:14:18,256.41,nan,No,19.27,
74,2/10/2020,10:14:19,277.78,nan,No,19.27,
75,2/10/2020,10:14:19,294.12,27.00,36.95,No,19.27
76,2/10/2020,10:14:19,285.71,27.00,36.95,No,19.27
77,2/10/2020,10:14:19,303.03,27.00,36.95,No,19.27
78,2/10/2020,10:14:20,250.00,27.00,36.95,No,19.27
79,2/10/2020,10:14:20,238.10,27.00,36.95,No,19.27
80,2/10/2020,10:14:20,277.78,27.00,36.95,No,19.27
81,2/10/2020,10:14:20,250.00,nan,No,19.27,
82,2/10/2020,10:14:22,243.90,nan,No,19.27,
83,2/10/2020,10:14:22,238.10,nan,No,19.27,
84,2/10/2020,10:14:23,243.90,27.00,36.95,No,19.27
85,2/10/2020,10:14:23,256.41,27.00,36.95,No,19.27
86,2/10/2020,10:14:25,277.78,27.00,36.95,No,19.25
87,2/10/2020,10:14:25,263.16,24.20,36.85,No,19.25
88,2/10/2020,10:14:26,250.00,27.00,36.95,No,19.25
89,2/10/2020,10:14:26,243.90,27.00,36.95,No,19.25
90,2/10/2020,10:14:26,243.90,27.00,36.95,No,19.25
91,2/10/2020,10:14:27,250.00,27.00,36.95,No,19.24
92,2/10/2020,10:14:27,250.00,27.00,36.95,No,19.24
93,2/10/2020,10:14:27,243.90,27.00,36.95,No,19.24
94,2/10/2020,10:14:28,243.90,27.00,36.95,No,19.24
95,2/10/2020,10:14:30,277.78,28.00,36.95,No,19.25
96,2/10/2020,10:14:30,277.78,28.00,36.95,No,19.25
97,2/10/2020,10:14:30,263.16,28.00,36.95,No,19.25
98,2/10/2020,10:14:31,250.00,nan,No,19.26,
99,2/10/2020,10:14:32,238.10,28.00,36.95,No,19.26
