,Date,Time,Distance away,Unadjusted_Temp,Temperature,Overheated,Average ambient temperature
0,23/10/2020,10:21:59,227.27,31.00,36.95,No,23.95
1,23/10/2020,10:22:0,204.08,31.00,36.95,No,23.95
2,23/10/2020,10:22:0,204.08,30.13,36.78,No,23.95
3,23/10/2020,10:22:0,212.77,30.18,36.83,No,23.95
4,23/10/2020,10:22:0,208.33,30.14,36.79,No,23.95
5,23/10/2020,10:22:1,204.08,30.18,36.83,No,23.96
6,23/10/2020,10:22:1,204.08,30.18,36.83,No,23.96
7,23/10/2020,10:22:1,208.33,30.22,36.87,No,23.96
8,23/10/2020,10:22:1,212.77,30.22,36.87,No,23.97
9,23/10/2020,10:22:2,212.77,31.00,36.95,No,23.97
10,23/10/2020,10:22:2,227.27,31.00,36.95,No,23.97
11,23/10/2020,10:22:2,133.33,30.00,36.95,No,23.97
12,23/10/2020,10:22:2,147.06,nan,No,23.98,
13,23/10/2020,10:22:2,217.39,31.00,36.95,No,23.98
14,23/10/2020,10:22:3,128.21,30.00,36.95,No,23.98
15,23/10/2020,10:22:3,222.22,31.00,36.95,No,23.98
16,23/10/2020,10:22:3,222.22,31.00,36.95,No,23.98
17,23/10/2020,10:22:3,217.39,31.00,36.95,No,23.99
18,23/10/2020,10:22:3,227.27,30.17,36.82,No,23.99
19,23/10/2020,10:22:4,227.27,31.00,36.95,No,23.99
20,23/10/2020,10:22:4,208.33,nan,No,24.00,
21,23/10/2020,10:22:4,181.82,32.00,36.95,No,24.00
22,23/10/2020,10:22:5,181.82,32.00,36.95,No,24.00
23,23/10/2020,10:22:5,144.93,nan,No,24.00,
24,23/10/2020,10:24:8,192.31,30.00,36.95,No,24.44
25,23/10/2020,10:24:8,222.22,30.00,36.95,No,24.44
26,23/10/2020,10:24:9,232.56,nan,No,24.45,
27,23/10/2020,10:24:9,238.10,29.03,36.98,No,24.45
28,23/10/2020,10:24:9,243.90,30.00,36.95,No,24.45
29,23/10/2020,10:24:9,222.22,30.00,36.95,No,24.45
30,23/10/2020,10:24:10,222.22,30.00,36.95,No,24.45
31,23/10/2020,10:24:10,232.56,30.00,36.95,No,24.45
32,23/10/2020,10:24:10,232.56,30.00,36.95,No,24.45
33,23/10/2020,10:24:11,227.27,30.00,36.95,No,24.45
34,23/10/2020,10:24:11,232.56,30.00,36.95,No,24.45
35,23/10/2020,10:24:11,227.27,30.00,36.95,No,24.45
36,23/10/2020,10:24:11,227.27,30.00,36.95,No,24.44
37,23/10/2020,10:24:12,222.22,30.00,36.95,No,24.44
38,23/10/2020,10:24:12,227.27,30.00,36.95,No,24.44
39,23/10/2020,10:24:12,227.27,30.00,36.95,No,24.44
40,23/10/2020,10:24:12,232.56,30.00,36.95,No,24.44
41,23/10/2020,10:24:13,250.00,30.00,36.95,No,24.44
42,23/10/2020,10:24:13,243.90,30.00,36.95,No,24.43
43,23/10/2020,10:24:13,243.90,30.00,36.95,No,24.43
44,23/10/2020,10:24:14,250.00,30.00,36.95,No,24.43
45,23/10/2020,10:24:14,250.00,30.00,36.95,No,24.43
46,23/10/2020,10:24:14,250.00,30.00,36.95,No,24.43
47,23/10/2020,10:24:14,256.41,29.19,36.84,No,24.42
48,23/10/2020,10:24:15,263.16,30.00,36.95,No,24.42
49,23/10/2020,10:24:15,263.16,29.21,36.86,No,24.42
50,23/10/2020,10:24:15,285.71,29.23,36.88,No,24.42
51,23/10/2020,10:24:15,285.71,28.71,36.66,No,24.41
52,23/10/2020,10:24:16,285.71,28.57,36.52,No,24.41
53,23/10/2020,10:24:16,294.12,28.61,36.56,No,24.41
54,23/10/2020,10:24:16,294.12,29.07,36.72,No,24.41
55,23/10/2020,10:24:17,294.12,29.11,36.76,No,24.40
56,23/10/2020,10:24:17,285.71,29.14,36.79,No,24.40
57,23/10/2020,10:24:17,294.12,29.15,36.80,No,24.40
58,23/10/2020,10:24:17,277.78,29.21,36.86,No,24.39
59,23/10/2020,10:24:18,263.16,28.58,36.53,No,24.39
60,23/10/2020,10:24:18,250.00,30.00,36.95,No,24.39
61,23/10/2020,10:24:18,227.27,29.26,36.21,No,24.39
62,23/10/2020,10:24:18,227.27,30.00,36.95,No,24.38
63,23/10/2020,10:24:19,222.22,30.04,36.99,No,24.38
64,23/10/2020,10:24:19,208.33,30.05,37.00,No,24.38
65,23/10/2020,10:24:19,222.22,29.00,36.95,No,24.37
