,Date,Time,Distance away,Temperature,Overheated,Average ambient temperature
0,14/7/2020,13:58:14,555.56,36.22,No,27.90
1,14/7/2020,13:58:14,476.19,36.22,No,27.90
2,14/7/2020,13:58:15,500.00,36.22,No,27.90
3,14/7/2020,13:58:15,476.19,36.22,No,27.90
4,14/7/2020,13:58:15,384.62,36.50,No,27.90
5,14/7/2020,13:58:16,416.67,36.50,No,27.91
6,14/7/2020,13:58:16,416.67,36.22,No,27.91
7,14/7/2020,13:58:16,454.55,36.22,No,27.91
8,14/7/2020,13:58:17,454.55,36.50,No,27.91
9,14/7/2020,13:58:17,434.78,36.22,No,27.91
10,14/7/2020,13:58:17,476.19,36.22,No,27.91
11,14/7/2020,13:58:17,400.00,36.22,No,27.91
12,14/7/2020,13:58:17,400.00,36.22,No,27.91
13,14/7/2020,13:58:17,476.19,36.22,No,27.91
14,14/7/2020,13:58:17,384.62,36.22,No,27.91
15,14/7/2020,13:58:18,454.55,36.22,No,27.91
16,14/7/2020,13:58:18,333.33,36.22,No,27.91
17,14/7/2020,13:58:18,322.58,36.22,No,27.91
18,14/7/2020,13:58:18,454.55,36.22,No,27.91
19,14/7/2020,13:58:18,333.33,36.22,No,27.91
20,14/7/2020,13:58:19,333.33,36.22,No,27.91
21,14/7/2020,13:58:19,370.37,36.22,No,27.91
22,14/7/2020,13:58:19,357.14,36.22,No,27.92
23,14/7/2020,13:58:19,476.19,36.22,No,27.92
24,14/7/2020,13:58:19,370.37,36.50,No,27.92
25,14/7/2020,13:58:19,500.00,36.22,No,27.92
26,14/7/2020,13:58:20,476.19,36.22,No,27.92
27,14/7/2020,13:58:20,384.62,36.50,No,27.92
28,14/7/2020,13:58:20,344.83,36.22,No,27.93
29,14/7/2020,13:58:20,344.83,36.22,No,27.93
30,14/7/2020,13:58:20,357.14,36.22,No,27.93
31,14/7/2020,13:58:21,333.33,36.22,No,27.93
32,14/7/2020,13:58:21,370.37,36.22,No,27.94
33,14/7/2020,13:58:21,434.78,36.22,No,27.94
34,14/7/2020,13:58:21,322.58,36.22,No,27.94
35,14/7/2020,13:58:21,555.56,36.22,No,27.94
36,14/7/2020,13:58:22,434.78,36.22,No,27.94
37,14/7/2020,13:58:22,344.83,36.22,No,27.94
38,14/7/2020,13:58:22,333.33,36.22,No,27.95
39,14/7/2020,13:58:22,312.50,36.22,No,27.95
40,14/7/2020,13:58:22,322.58,36.22,No,27.95
41,14/7/2020,13:58:23,322.58,36.22,No,27.95
42,14/7/2020,13:58:23,333.33,36.22,No,27.96
43,14/7/2020,13:58:23,322.58,36.22,No,27.96
44,14/7/2020,13:58:24,333.33,36.22,No,27.97
45,14/7/2020,13:58:24,333.33,36.22,No,27.97
46,14/7/2020,13:58:24,333.33,36.22,No,27.98
47,14/7/2020,13:58:25,322.58,36.22,No,27.98
48,14/7/2020,13:58:25,333.33,36.22,No,27.99
49,14/7/2020,13:58:25,333.33,36.22,No,27.99
50,14/7/2020,13:58:25,333.33,36.22,No,28.00
51,14/7/2020,13:58:26,322.58,36.22,No,28.00
52,14/7/2020,13:58:26,333.33,36.22,No,28.00
53,14/7/2020,13:58:26,333.33,36.22,No,28.00
54,14/7/2020,13:58:27,322.58,36.22,No,28.01
55,14/7/2020,13:58:27,322.58,36.22,No,28.01
56,14/7/2020,13:58:27,322.58,36.22,No,28.01
57,14/7/2020,13:58:27,303.03,36.22,No,28.01
58,14/7/2020,13:58:28,322.58,36.22,No,28.01
59,14/7/2020,13:58:28,322.58,36.22,No,28.01
60,14/7/2020,13:58:28,322.58,36.22,No,28.01
61,14/7/2020,13:58:29,333.33,36.22,No,28.01
62,14/7/2020,13:58:29,322.58,36.22,No,28.01
63,14/7/2020,13:58:29,333.33,36.22,No,28.01
64,14/7/2020,13:58:29,322.58,36.22,No,28.01
65,14/7/2020,13:58:30,333.33,36.22,No,28.01
66,14/7/2020,13:58:30,333.33,36.22,No,28.01
67,14/7/2020,13:58:30,333.33,36.22,No,28.02
68,14/7/2020,13:58:31,344.83,36.22,No,28.02
69,14/7/2020,13:58:31,416.67,36.22,No,28.02
70,14/7/2020,13:58:31,476.19,36.22,No,28.02
71,14/7/2020,13:58:31,333.33,36.22,No,28.02
72,14/7/2020,13:58:31,476.19,36.22,No,28.02
73,14/7/2020,13:58:31,333.33,36.22,No,28.02
74,14/7/2020,13:58:32,434.78,36.22,No,28.02
75,14/7/2020,13:58:32,333.33,36.22,No,28.02
76,14/7/2020,13:58:32,476.19,36.22,No,28.03
77,14/7/2020,13:58:32,322.58,36.22,No,28.03
78,14/7/2020,13:58:32,454.55,36.22,No,28.03
79,14/7/2020,13:58:32,333.33,36.22,No,28.03
80,14/7/2020,13:58:33,454.55,36.22,No,28.03
81,14/7/2020,13:58:33,322.58,36.22,No,28.03
82,14/7/2020,13:58:33,500.00,36.22,No,28.04
83,14/7/2020,13:58:33,333.33,36.22,No,28.04
84,14/7/2020,13:58:33,416.67,36.22,No,28.04
85,14/7/2020,13:58:33,312.50,36.22,No,28.04
86,14/7/2020,13:58:33,434.78,36.22,No,28.04
87,14/7/2020,13:58:33,312.50,36.22,No,28.04
88,14/7/2020,13:58:34,476.19,36.22,No,28.05
89,14/7/2020,13:58:34,312.50,36.22,No,28.05
90,14/7/2020,13:58:34,454.55,36.22,No,28.05
91,14/7/2020,13:58:34,333.33,36.22,No,28.05
92,14/7/2020,13:58:34,454.55,36.22,No,28.05
93,14/7/2020,13:58:34,333.33,36.22,No,28.05
94,14/7/2020,13:58:35,500.00,36.22,No,28.05
95,14/7/2020,13:58:35,333.33,36.22,No,28.05
96,14/7/2020,13:58:35,476.19,36.22,No,28.06
97,14/7/2020,13:58:35,344.83,36.22,No,28.06
98,14/7/2020,13:58:35,454.55,36.50,No,28.06
99,14/7/2020,13:58:35,333.33,36.22,No,28.06
