,Date,Time,Distance away,Unadjusted_Temp,Temperature,Overheated,Average ambient temperature
0,15/11/2020,12:46:28,416.67,No,22.16,,
1,15/11/2020,12:46:29,476.19,nan,No,22.15,
2,15/11/2020,12:46:29,454.55,23.00,36.95,No,22.15
3,15/11/2020,12:46:29,454.55,23.09,36.74,No,22.15
4,15/11/2020,12:46:30,454.55,23.00,36.95,No,22.15
5,15/11/2020,12:46:30,400.00,24.06,36.71,No,22.14
6,15/11/2020,12:46:39,769.23,23.00,36.95,No,22.05
7,15/11/2020,12:46:39,833.33,23.00,36.95,No,22.05
8,15/11/2020,12:46:40,333.33,nan,No,22.04,
9,15/11/2020,12:46:40,294.12,26.00,36.95,No,22.04
10,15/11/2020,12:46:41,294.12,24.00,36.95,No,22.04
11,15/11/2020,12:46:41,270.27,nan,No,22.04,
12,15/11/2020,12:46:41,250.00,26.00,36.95,No,22.04
13,15/11/2020,12:46:56,208.33,No,21.92,,
14,15/11/2020,12:46:58,212.77,25.00,36.95,No,21.93
15,15/11/2020,12:46:59,416.67,nan,No,21.94,
16,15/11/2020,12:46:59,344.83,nan,No,21.95,
17,15/11/2020,12:46:59,344.83,nan,No,21.95,
18,15/11/2020,12:47:0,312.50,22.00,36.95,No,21.95
19,15/11/2020,12:47:0,322.58,22.00,36.95,No,21.95
20,15/11/2020,12:47:0,303.03,nan,No,21.95,
21,15/11/2020,12:47:1,322.58,nan,No,21.95,
22,15/11/2020,12:47:1,312.50,nan,No,21.95,
23,15/11/2020,12:47:1,322.58,nan,No,21.95,
24,15/11/2020,12:47:1,312.50,nan,No,21.95,
25,15/11/2020,12:47:2,294.12,nan,No,21.95,
26,15/11/2020,12:47:2,294.12,nan,No,21.95,
27,15/11/2020,12:47:2,277.78,23.00,36.95,No,21.95
28,15/11/2020,12:47:2,312.50,nan,No,21.95,
29,15/11/2020,12:47:3,294.12,nan,No,21.95,
30,15/11/2020,12:47:3,277.78,24.00,36.95,No,21.95
31,15/11/2020,12:47:3,270.27,nan,No,21.95,
32,15/11/2020,12:47:3,263.16,25.23,36.88,No,21.95
33,15/11/2020,12:47:4,270.27,24.26,36.21,No,21.95
34,15/11/2020,12:47:4,312.50,25.18,36.83,No,21.95
35,15/11/2020,12:47:5,357.14,nan,No,21.95,
36,15/11/2020,12:47:5,357.14,nan,No,21.96,
37,15/11/2020,12:47:5,384.62,nan,No,21.96,
38,15/11/2020,12:47:13,454.55,nan,No,21.97,
39,15/11/2020,12:47:33,625.00,No,21.75,,
40,15/11/2020,12:47:33,769.23,nan,No,21.75,
41,15/11/2020,12:47:35,666.67,23.00,36.95,No,21.77
42,15/11/2020,12:47:36,588.24,nan,No,21.78,
43,15/11/2020,12:47:36,526.32,nan,No,21.78,
44,15/11/2020,12:47:37,500.00,nan,No,21.79,
45,15/11/2020,12:47:37,476.19,nan,No,21.79,
46,15/11/2020,12:47:37,476.19,23.00,36.95,No,21.79
47,15/11/2020,12:47:37,384.62,No,21.79,,
48,15/11/2020,12:47:38,416.67,23.00,36.95,No,21.80
49,15/11/2020,12:47:38,454.55,No,21.80,,
50,15/11/2020,12:47:38,416.67,23.00,36.95,No,21.80
51,15/11/2020,12:47:38,370.37,26.00,36.95,No,21.80
52,15/11/2020,12:47:38,384.62,23.00,36.95,No,21.80
53,15/11/2020,12:47:38,344.83,26.00,36.95,No,21.81
54,15/11/2020,12:47:39,312.50,27.00,36.95,No,21.81
55,15/11/2020,12:47:39,270.27,26.01,36.96,No,21.81
56,15/11/2020,12:47:39,277.78,27.00,36.95,No,21.82
57,15/11/2020,12:47:39,303.03,27.00,36.95,No,21.83
58,15/11/2020,12:47:40,322.58,27.00,36.95,No,21.83
59,15/11/2020,12:47:40,208.33,27.00,36.95,No,21.83
60,15/11/2020,12:47:40,344.83,nan,No,21.83,
61,15/11/2020,12:47:40,357.14,nan,No,21.83,
62,15/11/2020,12:47:41,357.14,26.20,36.85,No,21.83
63,15/11/2020,12:47:41,344.83,27.00,36.95,No,21.83
64,15/11/2020,12:47:41,357.14,27.00,36.95,No,21.83
65,15/11/2020,12:47:44,181.82,26.53,36.48,No,21.82
66,15/11/2020,12:47:44,172.41,27.00,36.95,No,21.82
